"基金名稱","大中華股票基金"	
"2010/06/27","167.94"	
"2010/06/28","167.91"	
"2010/06/29","164.65"	
"2010/06/30","163.81"	
"2010/07/01","163.81"	
"2010/07/02","162.13"	
"2010/07/03","162.13"	
"2010/07/04","162.13"	
"2010/07/05","162.29"	
"2010/07/06","164.41"	
"2010/07/07","163.57"	
"2010/07/08","166.25"	
"2010/07/09","168.28"	
"2010/07/10","168.28"	
"2010/07/11","168.28"	
"2010/07/12","169.0"	
"2010/07/13","168.25"	
"2010/07/14","169.53"	
"2010/07/15","168.05"	
"2010/07/16","167.67"	
"2010/07/17","167.67"	
"2010/07/18","167.67"	
"2010/07/19","166.9"	
"2010/07/20","168.47"	
"2010/07/21","169.66"	
"2010/07/22","169.84"	
"2010/07/23","171.87"	
"2010/07/24","171.87"	
"2010/07/25","171.87"	
"2010/07/26","171.66"	
"2010/07/27","172.39"	
"2010/07/28","173.31"	
"2010/07/29","173.02"	
"2010/07/30","172.83"	
"2010/07/31","172.83"	
"2010/08/01","172.83"	
"2010/08/02","176.04"	
"2010/08/03","176.96"	
"2010/08/04","177.05"	
"2010/08/05","176.57"	
"2010/08/06","177.4"	
"2010/08/07","177.4"	
"2010/08/08","177.4"	
"2010/08/09","178.76"	
"2010/08/10","177.18"	
"2010/08/11","175.79"	
"2010/08/12","174.85"	
"2010/08/13","175.77"	
"2010/08/14","175.77"	
"2010/08/15","175.77"	
"2010/08/16","176.2"	
"2010/08/17","176.1"	
"2010/08/18","175.54"	
"2010/08/19","176.08"	
"2010/08/20","175.8"	
"2010/08/21","175.8"	
"2010/08/22","175.8"	
"2010/08/23","174.76"	
"2010/08/24","174.01"	
"2010/08/25","172.8"	
"2010/08/26","171.86"	
"2010/08/27","171.76"	
"2010/08/28","171.76"	
"2010/08/29","171.76"	
"2010/08/30","172.85"	
"2010/08/31","171.82"	
"2010/09/01","172.64"	
"2010/09/02","174.12"	
"2010/09/03","175.68"	
"2010/09/04","175.68"	
"2010/09/05","175.68"	
"2010/09/06","178.15"	
"2010/09/07","178.32"	
"2010/09/08","176.1"	
"2010/09/09","176.74"	
"2010/09/10","176.91"	
"2010/09/11","176.91"	
"2010/09/12","176.91"	
"2010/09/13","180.3"	
"2010/09/14","181.3"	
"2010/09/15","181.75"	
"2010/09/16","180.18"	
"2010/09/17","182.38"	
"2010/09/18","182.38"	
"2010/09/19","182.38"	
"2010/09/20","182.82"	
"2010/09/21","183.27"	
"2010/09/22","183.54"	
"2010/09/23","183.54"	
"2010/09/24","183.52"	
"2010/09/25","183.52"	
"2010/09/26","183.52"	
"2010/09/27","184.42"	
"2010/09/28","183.39"	
"2010/09/29","184.96"	
"2010/09/30","185.78"	
"2010/10/01","185.78"	
"2010/10/02","185.78"	
"2010/10/03","185.78"	
"2010/10/04","187.22"	
"2010/10/05","186.93"	
"2010/10/06","188.4"	
"2010/10/07","188.76"	
"2010/10/08","188.48"	
"2010/10/09","188.48"	
"2010/10/10","188.48"	
"2010/10/11","189.19"	
"2010/10/12","188.62"	
"2010/10/13","190.46"	
"2010/10/14","192.65"	
"2010/10/15","191.73"	
"2010/10/16","191.73"	
"2010/10/17","191.73"	
"2010/10/18","189.67"	
"2010/10/19","190.86"	
"2010/10/20","189.65"	
"2010/10/21","190.57"	
"2010/10/22","190.38"	
"2010/10/23","190.38"	
"2010/10/24","190.38"	
"2010/10/25","191.73"	
"2010/10/26","191.72"	
"2010/10/27","188.58"	
"2010/10/28","188.94"	
"2010/10/29","188.93"	
"2010/10/30","188.93"	
"2010/10/31","188.93"	
"2010/11/01","192.58"	
"2010/11/02","193.31"	
"2010/11/03","194.87"	
"2010/11/04","196.98"	
"2010/11/05","199.64"	
"2010/11/06","199.64"	
"2010/11/07","199.64"	
"2010/11/08","200.54"	
"2010/11/09","198.68"	
"2010/11/10","198.12"	
"2010/11/11","198.76"	
"2010/11/12","195.62"	
"2010/11/13","195.62"	
"2010/11/14","195.62"	
"2010/11/15","193.66"	
"2010/11/16","191.81"	
"2010/11/17","187.84"	
"2010/11/18","190.41"	
"2010/11/19","191.33"	
"2010/11/20","191.33"	
"2010/11/21","191.33"	
"2010/11/22","191.94"	
"2010/11/23","188.06"	
"2010/11/24","187.96"	
"2010/11/25","188.97"	
"2010/11/26","188.67"	
"2010/11/27","188.67"	
"2010/11/28","188.67"	
"2010/11/29","190.92"	
"2010/11/30","190.37"	
"2010/12/01","192.75"	
"2010/12/02","194.4"	
"2010/12/03","194.39"	
"2010/12/04","194.39"	
"2010/12/05","194.39"	
"2010/12/06","194.73"	
"2010/12/07","196.01"	
"2010/12/08","194.07"	
"2010/12/09","194.33"	
"2010/12/10","192.85"	
"2010/12/11","192.85"	
"2010/12/12","192.85"	
"2010/12/13","193.83"	
"2010/12/14","194.37"	
"2010/12/15","191.89"	
"2010/12/16","189.49"	
"2010/12/17","189.57"	
"2010/12/18","189.57"	
"2010/12/19","189.57"	
"2010/12/20","188.72"	
"2010/12/21","190.54"	
"2010/12/22","191.64"	
"2010/12/23","191.81"	
"2010/12/24","191.34"	
"2010/12/25","191.34"	
"2010/12/26","191.34"	
"2010/12/27","191.34"	
"2010/12/28","190.02"	
"2010/12/29","192.12"	
"2010/12/30","192.85"	
"2010/12/31","193.49"	
