"基金名稱","大中華股票基金"	
"貨幣","HKD"	
"成立日期","2004/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2015/01/01","196.62"	
"2015/01/02","199.93"	
"2015/01/03","199.93"	
"2015/01/04","199.93"	
"2015/01/05","199.04"	
"2015/01/06","195.63"	
"2015/01/07","196.22"	
"2015/01/08","197.91"	
"2015/01/09","197.99"	
"2015/01/10","197.99"	
"2015/01/11","197.99"	
"2015/01/12","197.53"	
"2015/01/13","198.71"	
"2015/01/14","198.36"	
"2015/01/15","200.14"	
"2015/01/16","198.6"	
"2015/01/17","198.6"	
"2015/01/18","198.6"	
"2015/01/19","193.81"	
"2015/01/20","196.1"	
"2015/01/21","199.66"	
"2015/01/22","200.24"	
"2015/01/23","203.28"	
"2015/01/24","203.28"	
"2015/01/25","203.28"	
"2015/01/26","203.85"	
"2015/01/27","202.56"	
"2015/01/28","202.98"	
"2015/01/29","200.24"	
"2015/01/30","198.95"	
"2015/01/31","198.95"	
"2015/02/01","198.95"	
"2015/02/02","197.99"	
"2015/02/03","198.91"	
"2015/02/04","199.07"	
"2015/02/05","199.75"	
"2015/02/06","197.87"	
"2015/02/07","197.87"	
"2015/02/08","197.87"	
"2015/02/09","196.39"	
"2015/02/10","196.64"	
"2015/02/11","196.63"	
"2015/02/12","198.06"	
"2015/02/13","200.0"	
"2015/02/14","200.0"	
"2015/02/15","200.0"	
"2015/02/16","200.14"	
"2015/02/17","200.13"	
"2015/02/18","200.21"	
"2015/02/19","200.21"	
"2015/02/20","200.21"	
"2015/02/21","200.21"	
"2015/02/22","200.21"	
"2015/02/23","200.07"	
"2015/02/24","201.34"	
"2015/02/25","202.01"	
"2015/02/26","203.1"	
"2015/02/27","202.56"	
"2015/02/28","202.56"	
"2015/03/01","202.56"	
"2015/03/02","203.3"	
"2015/03/03","202.01"	
"2015/03/04","200.64"	
"2015/03/05","198.93"	
"2015/03/06","199.69"	
"2015/03/07","199.69"	
"2015/03/08","199.69"	
"2015/03/09","198.64"	
"2015/03/10","196.77"	
"2015/03/11","196.16"	
"2015/03/12","197.25"	
"2015/03/13","197.67"	
"2015/03/14","197.67"	
"2015/03/15","197.67"	
"2015/03/16","197.98"	
"2015/03/17","198.48"	
"2015/03/18","200.5"	
"2015/03/19","203.12"	
"2015/03/20","202.78"	
"2015/03/21","202.78"	
"2015/03/22","202.78"	
"2015/03/23","203.76"	
"2015/03/24","202.74"	
"2015/03/25","202.73"	
"2015/03/26","201.19"	
"2015/03/27","200.99"	
"2015/03/28","200.99"	
"2015/03/29","200.99"	
"2015/03/30","205.03"	
"2015/03/31","205.19"	
"2015/04/01","207.13"	
"2015/04/02","209.25"	
"2015/04/03","209.25"	
"2015/04/04","209.25"	
"2015/04/05","209.25"	
"2015/04/06","209.25"	
"2015/04/07","209.25"	
"2015/04/08","217.49"	
"2015/04/09","221.88"	
"2015/04/10","225.01"	
"2015/04/11","225.01"	
"2015/04/12","225.01"	
"2015/04/13","230.66"	
"2015/04/14","225.91"	
"2015/04/15","225.3"	
"2015/04/16","227.32"	
"2015/04/17","226.13"	
"2015/04/18","226.13"	
"2015/04/19","226.13"	
"2015/04/20","221.86"	
"2015/04/21","225.49"	
"2015/04/22","227.85"	
"2015/04/23","227.91"	
"2015/04/24","229.42"	
"2015/04/25","229.42"	
"2015/04/26","229.42"	
"2015/04/27","231.59"	
"2015/04/28","231.58"	
"2015/04/29","229.54"	
"2015/04/30","227.92"	
"2015/05/01","227.92"	
"2015/05/02","227.92"	
"2015/05/03","227.92"	
"2015/05/04","227.45"	
"2015/05/05","224.14"	
"2015/05/06","222.85"	
"2015/05/07","219.2"	
"2015/05/08","221.73"	
"2015/05/09","221.73"	
"2015/05/10","221.73"	
"2015/05/11","223.9"	
"2015/05/12","221.6"	
"2015/05/13","221.09"	
"2015/05/14","220.4"	
"2015/05/15","223.6"	
"2015/05/16","223.6"	
"2015/05/17","223.6"	
"2015/05/18","223.4"	
"2015/05/19","225.92"	
"2015/05/20","224.56"	
"2015/05/21","223.28"	
"2015/05/22","225.89"	
"2015/05/23","225.89"	
"2015/05/24","225.89"	
"2015/05/25","225.89"	
"2015/05/26","229.57"	
"2015/05/27","228.2"	
"2015/05/28","223.71"	
"2015/05/29","223.5"	
"2015/05/30","223.5"	
"2015/05/31","223.5"	
"2015/06/01","224.49"	
"2015/06/02","223.04"	
"2015/06/03","223.79"	
"2015/06/04","222.17"	
"2015/06/05","220.3"	
"2015/06/06","220.3"	
"2015/06/07","220.3"	
"2015/06/08","219.85"	
"2015/06/09","215.95"	
"2015/06/10","214.67"	
"2015/06/11","216.01"	
"2015/06/12","219.3"	
"2015/06/13","219.3"	
"2015/06/14","219.3"	
"2015/06/15","215.81"	
"2015/06/16","212.6"	
"2015/06/17","214.36"	
"2015/06/18","213.93"	
"2015/06/19","213.92"	
"2015/06/20","213.92"	
"2015/06/21","213.92"	
"2015/06/22","216.34"	
"2015/06/23","219.88"	
"2015/06/24","220.19"	
"2015/06/25","219.17"	
"2015/06/26","214.94"	
