"基金名稱","大中華股票基金"	
"貨幣","HKD"	
"成立日期","2004/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2011/01/01","193.49"	
"2011/01/02","193.49"	
"2011/01/03","195.94"	
"2011/01/04","198.04"	
"2011/01/05","197.57"	
"2011/01/06","197.56"	
"2011/01/07","196.08"	
"2011/01/08","196.08"	
"2011/01/09","196.08"	
"2011/01/10","194.68"	
"2011/01/11","196.05"	
"2011/01/12","197.6"	
"2011/01/13","198.23"	
"2011/01/14","198.95"	
"2011/01/15","198.95"	
"2011/01/16","198.95"	
"2011/01/17","197.82"	
"2011/01/18","198.54"	
"2011/01/19","200.37"	
"2011/01/20","197.15"	
"2011/01/21","195.21"	
"2011/01/22","195.21"	
"2011/01/23","195.21"	
"2011/01/24","194.26"	
"2011/01/25","195.08"	
"2011/01/26","195.16"	
"2011/01/27","194.87"	
"2011/01/28","193.76"	
"2011/01/29","193.76"	
"2011/01/30","193.76"	
"2011/01/31","192.54"	
"2011/02/01","192.72"	
"2011/02/02","195.37"	
"2011/02/03","195.37"	
"2011/02/04","195.37"	
"2011/02/05","195.37"	
"2011/02/06","195.37"	
"2011/02/07","193.21"	
"2011/02/08","191.37"	
"2011/02/09","188.43"	
"2011/02/10","185.13"	
"2011/02/11","184.85"	
"2011/02/12","184.85"	
"2011/02/13","184.85"	
"2011/02/14","187.1"	
"2011/02/15","186.82"	
"2011/02/16","187.54"	
"2011/02/17","187.99"	
"2011/02/18","189.81"	
"2011/02/19","189.81"	
"2011/02/20","189.81"	
"2011/02/21","189.14"	
"2011/02/22","185.37"	
"2011/02/23","183.07"	
"2011/02/24","181.05"	
"2011/02/25","183.33"	
"2011/02/26","183.33"	
"2011/02/27","183.33"	
"2011/02/28","184.95"	
"2011/03/01","187.69"	
"2011/03/02","186.49"	
"2011/03/03","187.48"	
"2011/03/04","190.22"	
"2011/03/05","190.22"	
"2011/03/06","190.22"	
"2011/03/07","189.46"	
"2011/03/08","190.91"	
"2011/03/09","191.54"	
"2011/03/10","189.8"	
"2011/03/11","186.77"	
"2011/03/12","186.77"	
"2011/03/13","186.77"	
"2011/03/14","186.38"	
"2011/03/15","180.71"	
"2011/03/16","182.07"	
"2011/03/17","178.31"	
"2011/03/18","179.86"	
"2011/03/19","179.86"	
"2011/03/20","179.86"	
"2011/03/21","183.04"	
"2011/03/22","184.95"	
"2011/03/23","185.22"	
"2011/03/24","185.75"	
"2011/03/25","187.12"	
"2011/03/26","187.12"	
"2011/03/27","187.12"	
"2011/03/28","185.63"	
"2011/03/29","185.89"	
"2011/03/30","188.44"	
"2011/03/31","189.16"	
"2011/04/01","191.17"	
"2011/04/02","191.17"	
"2011/04/03","191.17"	
"2011/04/04","193.52"	
"2011/04/05","193.52"	
"2011/04/06","194.78"	
"2011/04/07","195.68"	
"2011/04/08","196.31"	
"2011/04/09","196.31"	
"2011/04/10","196.31"	
"2011/04/11","196.01"	
"2011/04/12","192.53"	
"2011/04/13","193.34"	
"2011/04/14","193.78"	
"2011/04/15","193.87"	
"2011/04/16","193.87"	
"2011/04/17","193.87"	
"2011/04/18","192.65"	
"2011/04/19","190.54"	
"2011/04/20","193.82"	
"2011/04/21","195.73"	
"2011/04/22","195.73"	
"2011/04/23","195.73"	
"2011/04/24","195.73"	
"2011/04/25","195.73"	
"2011/04/26","195.31"	
"2011/04/27","194.66"	
"2011/04/28","193.37"	
"2011/04/29","193.0"	
"2011/04/30","193.0"	
"2011/05/01","193.0"	
"2011/05/02","193.0"	
"2011/05/03","192.05"	
"2011/05/04","190.03"	
"2011/05/05","190.75"	
"2011/05/06","190.38"	
"2011/05/07","190.38"	
"2011/05/08","190.38"	
"2011/05/09","191.81"	
"2011/05/10","191.81"	
"2011/05/11","192.34"	
"2011/05/12","190.6"	
"2011/05/13","191.77"	
"2011/05/14","191.77"	
"2011/05/15","191.77"	
"2011/05/16","189.47"	
"2011/05/17","188.09"	
"2011/05/18","189.63"	
"2011/05/19","189.62"	
"2011/05/20","189.43"	
"2011/05/21","189.43"	
"2011/05/22","189.43"	
"2011/05/23","185.66"	
"2011/05/24","186.29"	
"2011/05/25","186.01"	
"2011/05/26","187.28"	
"2011/05/27","188.91"	
"2011/05/28","188.91"	
"2011/05/29","188.91"	
"2011/05/30","188.88"	
"2011/05/31","193.25"	
"2011/06/01","193.97"	
"2011/06/02","191.59"	
"2011/06/03","190.3"	
"2011/06/04","190.3"	
"2011/06/05","190.3"	
"2011/06/06","190.3"	
"2011/06/07","189.53"	
"2011/06/08","187.79"	
"2011/06/09","187.06"	
"2011/06/10","184.59"	
"2011/06/11","184.59"	
"2011/06/12","184.59"	
"2011/06/13","184.2"	
"2011/06/14","184.91"	
"2011/06/15","184.81"	
"2011/06/16","182.45"	
"2011/06/17","180.44"	
"2011/06/18","180.44"	
"2011/06/19","180.44"	
"2011/06/20","178.68"	
"2011/06/21","181.04"	
"2011/06/22","181.67"	
"2011/06/23","180.75"	
"2011/06/24","183.2"	
"2011/06/25","183.2"	
"2011/06/26","183.2"	
