"基金名稱","大中華股票基金"	
"2019/06/27","219.22"	
"2019/06/28","218.63"	
"2019/06/29","218.63"	
"2019/06/30","218.63"	
"2019/07/01","218.63"	
"2019/07/02","223.73"	
"2019/07/03","222.37"	
"2019/07/04","222.24"	
"2019/07/05","222.08"	
"2019/07/06","222.08"	
"2019/07/07","222.08"	
"2019/07/08","218.75"	
"2019/07/09","217.25"	
"2019/07/10","219.0"	
"2019/07/11","220.74"	
"2019/07/12","220.7"	
"2019/07/13","220.7"	
"2019/07/14","220.7"	
"2019/07/15","222.03"	
"2019/07/16","222.66"	
"2019/07/17","222.0"	
"2019/07/18","220.87"	
"2019/07/19","223.39"	
"2019/07/20","223.39"	
"2019/07/21","223.39"	
"2019/07/22","222.01"	
"2019/07/23","222.53"	
"2019/07/24","223.52"	
"2019/07/25","224.88"	
"2019/07/26","223.27"	
"2019/07/27","223.27"	
"2019/07/28","223.27"	
"2019/07/29","221.98"	
"2019/07/30","222.09"	
"2019/07/31","219.91"	
"2019/08/01","218.14"	
"2019/08/02","212.33"	
"2019/08/03","212.33"	
"2019/08/04","212.33"	
"2019/08/05","206.36"	
"2019/08/06","205.73"	
"2019/08/07","206.22"	
"2019/08/08","208.86"	
"2019/08/09","207.38"	
"2019/08/10","207.38"	
"2019/08/11","207.38"	
"2019/08/12","207.32"	
"2019/08/13","204.24"	
"2019/08/14","205.97"	
"2019/08/15","205.86"	
"2019/08/16","207.96"	
"2019/08/17","207.96"	
"2019/08/18","207.96"	
"2019/08/19","211.71"	
"2019/08/20","212.02"	
"2019/08/21","212.62"	
"2019/08/22","212.01"	
"2019/08/23","213.49"	
"2019/08/24","213.49"	
"2019/08/25","213.49"	
"2019/08/26","208.99"	
"2019/08/27","210.03"	
"2019/08/28","209.66"	
"2019/08/29","211.04"	
"2019/08/30","212.52"	
"2019/08/31","212.52"	
"2019/09/01","212.52"	
"2019/09/02","212.86"	
"2019/09/03","211.28"	
"2019/09/04","216.69"	
"2019/09/05","218.46"	
"2019/09/06","219.7"	
"2019/09/07","219.7"	
"2019/09/08","219.7"	
"2019/09/09","219.45"	
"2019/09/10","218.09"	
"2019/09/11","220.07"	
"2019/09/12","220.99"	
"2019/09/13","222.75"	
"2019/09/14","222.75"	
"2019/09/15","222.75"	
"2019/09/16","221.53"	
"2019/09/17","219.54"	
"2019/09/18","220.54"	
"2019/09/19","219.32"	
"2019/09/20","219.29"	
"2019/09/21","219.29"	
"2019/09/22","219.29"	
"2019/09/23","217.35"	
"2019/09/24","217.81"	
"2019/09/25","215.85"	
"2019/09/26","217.12"	
"2019/09/27","216.32"	
"2019/09/28","216.32"	
"2019/09/29","216.32"	
"2019/09/30","216.44"	
"2019/10/01","216.44"	
"2019/10/02","217.49"	
"2019/10/03","217.88"	
"2019/10/04","217.32"	
"2019/10/05","217.32"	
"2019/10/06","217.32"	
"2019/10/07","217.32"	
"2019/10/08","218.42"	
"2019/10/09","216.59"	
"2019/10/10","218.11"	
"2019/10/11","221.08"	
"2019/10/12","221.08"	
"2019/10/13","221.08"	
"2019/10/14","223.81"	
"2019/10/15","224.42"	
"2019/10/16","225.43"	
"2019/10/17","226.5"	
"2019/10/18","225.9"	
"2019/10/19","225.9"	
"2019/10/20","225.9"	
"2019/10/21","225.16"	
"2019/10/22","225.59"	
"2019/10/23","223.56"	
"2019/10/24","225.06"	
"2019/10/25","224.74"	
"2019/10/26","224.74"	
"2019/10/27","224.74"	
"2019/10/28","227.6"	
"2019/10/29","227.84"	
"2019/10/30","227.27"	
"2019/10/31","229.55"	
"2019/11/01","230.25"	
"2019/11/02","230.25"	
"2019/11/03","230.25"	
"2019/11/04","234.39"	
"2019/11/05","235.73"	
"2019/11/06","235.74"	
"2019/11/07","236.75"	
"2019/11/08","235.41"	
"2019/11/09","235.41"	
"2019/11/10","235.41"	
"2019/11/11","229.84"	
"2019/11/12","231.58"	
"2019/11/13","228.78"	
"2019/11/14","227.41"	
"2019/11/15","228.04"	
"2019/11/16","228.04"	
"2019/11/17","228.04"	
"2019/11/18","230.69"	
"2019/11/19","233.62"	
"2019/11/20","231.67"	
"2019/11/21","228.36"	
"2019/11/22","228.85"	
"2019/11/23","228.85"	
"2019/11/24","228.85"	
"2019/11/25","230.77"	
"2019/11/26","231.45"	
"2019/11/27","232.16"	
"2019/11/28","232.01"	
"2019/11/29","227.47"	
"2019/11/30","227.47"	
"2019/12/01","227.47"	
"2019/12/02","228.3"	
"2019/12/03","228.34"	
"2019/12/04","226.43"	
"2019/12/05","228.95"	
"2019/12/06","231.27"	
"2019/12/07","231.27"	
"2019/12/08","231.27"	
"2019/12/09","231.12"	
"2019/12/10","230.33"	
"2019/12/11","232.01"	
"2019/12/12","235.61"	
"2019/12/13","240.35"	
"2019/12/14","240.35"	
"2019/12/15","240.35"	
"2019/12/16","239.56"	
"2019/12/17","243.16"	
"2019/12/18","243.24"	
"2019/12/19","242.14"	
"2019/12/20","241.49"	
"2019/12/21","241.49"	
"2019/12/22","241.49"	
"2019/12/23","241.87"	
"2019/12/24","241.56"	
"2019/12/25","241.56"	
"2019/12/26","241.56"	
"2019/12/27","244.19"	
"2019/12/28","244.19"	
"2019/12/29","244.19"	
"2019/12/30","244.76"	
"2019/12/31","243.61"	
