"基金名稱","大中華股票基金"	
"貨幣","HKD"	
"成立日期","2004/12/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2012/01/01","147.72"	
"2012/01/02","147.72"	
"2012/01/03","150.39"	
"2012/01/04","149.21"	
"2012/01/05","149.75"	
"2012/01/06","148.39"	
"2012/01/07","148.39"	
"2012/01/08","148.39"	
"2012/01/09","150.35"	
"2012/01/10","152.96"	
"2012/01/11","153.85"	
"2012/01/12","153.93"	
"2012/01/13","154.46"	
"2012/01/14","154.46"	
"2012/01/15","154.46"	
"2012/01/16","152.02"	
"2012/01/17","156.67"	
"2012/01/18","156.31"	
"2012/01/19","157.92"	
"2012/01/20","158.09"	
"2012/01/21","158.09"	
"2012/01/22","158.09"	
"2012/01/23","158.09"	
"2012/01/24","158.09"	
"2012/01/25","158.09"	
"2012/01/26","160.3"	
"2012/01/27","160.38"	
"2012/01/28","160.38"	
"2012/01/29","160.38"	
"2012/01/30","158.83"	
"2012/01/31","160.17"	
"2012/02/01","159.8"	
"2012/02/02","162.76"	
"2012/02/03","163.3"	
"2012/02/04","163.3"	
"2012/02/05","163.3"	
"2012/02/06","162.82"	
"2012/02/07","162.54"	
"2012/02/08","165.96"	
"2012/02/09","166.94"	
"2012/02/10","164.86"	
"2012/02/11","164.86"	
"2012/02/12","164.86"	
"2012/02/13","164.48"	
"2012/02/14","165.1"	
"2012/02/15","168.68"	
"2012/02/16","166.88"	
"2012/02/17","168.49"	
"2012/02/18","168.49"	
"2012/02/19","168.49"	
"2012/02/20","168.46"	
"2012/02/21","168.09"	
"2012/02/22","169.35"	
"2012/02/23","167.18"	
"2012/02/24","167.26"	
"2012/02/25","167.26"	
"2012/02/26","167.26"	
"2012/02/27","165.8"	
"2012/02/28","167.86"	
"2012/02/29","169.06"	
"2012/03/01","166.44"	
"2012/03/02","168.23"	
"2012/03/03","168.23"	
"2012/03/04","168.23"	
"2012/03/05","165.33"	
"2012/03/06","161.45"	
"2012/03/07","160.19"	
"2012/03/08","162.7"	
"2012/03/09","164.04"	
"2012/03/10","164.04"	
"2012/03/11","164.04"	
"2012/03/12","163.12"	
"2012/03/13","164.72"	
"2012/03/14","165.07"	
"2012/03/15","164.53"	
"2012/03/16","163.8"	
"2012/03/17","163.8"	
"2012/03/18","163.8"	
"2012/03/19","162.53"	
"2012/03/20","160.45"	
"2012/03/21","159.55"	
"2012/03/22","160.08"	
"2012/03/23","158.9"	
"2012/03/24","158.9"	
"2012/03/25","158.9"	
"2012/03/26","158.43"	
"2012/03/27","161.65"	
"2012/03/28","161.02"	
"2012/03/29","159.13"	
"2012/03/30","159.57"	
"2012/03/31","159.57"	
"2012/04/01","159.57"	
"2012/04/02","159.36"	
"2012/04/03","161.15"	
"2012/04/04","161.15"	
"2012/04/05","160.24"	
"2012/04/06","160.24"	
"2012/04/07","160.24"	
"2012/04/08","160.24"	
"2012/04/09","160.24"	
"2012/04/10","158.13"	
"2012/04/11","157.41"	
"2012/04/12","158.83"	
"2012/04/13","161.68"	
"2012/04/14","161.68"	
"2012/04/15","161.68"	
"2012/04/16","161.03"	
"2012/04/17","159.59"	
"2012/04/18","161.02"	
"2012/04/19","162.18"	
"2012/04/20","161.18"	
"2012/04/21","161.18"	
"2012/04/22","161.18"	
"2012/04/23","159.01"	
"2012/04/24","158.91"	
"2012/04/25","159.71"	
"2012/04/26","159.97"	
"2012/04/27","159.25"	
"2012/04/28","159.25"	
"2012/04/29","159.25"	
"2012/04/30","161.02"	
"2012/05/01","161.02"	
"2012/05/02","162.61"	
"2012/05/03","161.89"	
"2012/05/04","161.34"	
"2012/05/05","161.34"	
"2012/05/06","161.34"	
"2012/05/07","157.38"	
"2012/05/08","157.37"	
"2012/05/09","155.66"	
"2012/05/10","155.56"	
"2012/05/11","153.95"	
"2012/05/12","153.95"	
"2012/05/13","153.95"	
"2012/05/14","152.58"	
"2012/05/15","152.84"	
"2012/05/16","148.11"	
"2012/05/17","149.17"	
"2012/05/18","147.02"	
"2012/05/19","147.02"	
"2012/05/20","147.02"	
"2012/05/21","147.45"	
"2012/05/22","148.69"	
"2012/05/23","146.63"	
"2012/05/24","146.08"	
"2012/05/25","145.99"	
"2012/05/26","145.99"	
"2012/05/27","145.99"	
"2012/05/28","146.5"	
"2012/05/29","148.82"	
"2012/05/30","147.2"	
"2012/05/31","147.22"	
"2012/06/01","145.78"	
"2012/06/02","145.78"	
"2012/06/03","145.78"	
"2012/06/04","142.37"	
"2012/06/05","143.25"	
"2012/06/06","145.21"	
"2012/06/07","146.73"	
"2012/06/08","145.11"	
"2012/06/09","145.11"	
"2012/06/10","145.11"	
"2012/06/11","147.59"	
"2012/06/12","147.23"	
"2012/06/13","148.02"	
"2012/06/14","146.77"	
"2012/06/15","148.63"	
"2012/06/16","148.63"	
"2012/06/17","148.63"	
"2012/06/18","150.75"	
"2012/06/19","151.1"	
"2012/06/20","151.63"	
"2012/06/21","149.03"	
"2012/06/22","147.15"	
"2012/06/23","147.15"	
"2012/06/24","147.15"	
"2012/06/25","146.32"	
