"基金名稱","大中華股票基金"	
"2006/06/27","129.68"	
"2006/06/28","129.48"	
"2006/06/29","131.22"	
"2006/06/30","134.07"	
"2006/07/01","134.07"	
"2006/07/02","134.07"	
"2006/07/03","134.83"	
"2006/07/04","135.31"	
"2006/07/05","134.31"	
"2006/07/06","135.2"	
"2006/07/07","135.09"	
"2006/07/08","135.09"	
"2006/07/09","135.09"	
"2006/07/10","136.14"	
"2006/07/11","135.26"	
"2006/07/12","135.25"	
"2006/07/13","133.48"	
"2006/07/14","131.11"	
"2006/07/15","131.11"	
"2006/07/16","131.11"	
"2006/07/17","128.44"	
"2006/07/18","128.82"	
"2006/07/19","128.62"	
"2006/07/20","131.58"	
"2006/07/21","131.77"	
"2006/07/22","131.77"	
"2006/07/23","131.77"	
"2006/07/24","130.76"	
"2006/07/25","131.25"	
"2006/07/26","131.24"	
"2006/07/27","133.11"	
"2006/07/28","133.0"	
"2006/07/29","133.0"	
"2006/07/30","133.0"	
"2006/07/31","132.69"	
"2006/08/01","132.38"	
"2006/08/02","133.36"	
"2006/08/03","133.36"	
"2006/08/04","132.37"	
"2006/08/05","132.37"	
"2006/08/06","132.37"	
"2006/08/07","132.44"	
"2006/08/08","133.81"	
"2006/08/09","135.76"	
"2006/08/10","135.76"	
"2006/08/11","136.14"	
"2006/08/12","136.14"	
"2006/08/13","136.14"	
"2006/08/14","137.01"	
"2006/08/15","136.51"	
"2006/08/16","137.97"	
"2006/08/17","138.16"	
"2006/08/18","137.96"	
"2006/08/19","137.96"	
"2006/08/20","137.96"	
"2006/08/21","134.51"	
"2006/08/22","135.58"	
"2006/08/23","134.88"	
"2006/08/24","134.18"	
"2006/08/25","133.58"	
"2006/08/26","133.58"	
"2006/08/27","133.58"	
"2006/08/28","132.57"	
"2006/08/29","133.55"	
"2006/08/30","135.03"	
"2006/08/31","135.51"	
"2006/09/01","136.29"	
"2006/09/02","136.29"	
"2006/09/03","136.29"	
"2006/09/04","138.41"	
"2006/09/05","138.11"	
"2006/09/06","137.71"	
"2006/09/07","137.51"	
"2006/09/08","137.4"	
"2006/09/09","137.4"	
"2006/09/10","137.4"	
"2006/09/11","136.0"	
"2006/09/12","135.11"	
"2006/09/13","135.88"	
"2006/09/14","135.68"	
"2006/09/15","136.36"	
"2006/09/16","136.36"	
"2006/09/17","136.36"	
"2006/09/18","139.09"	
"2006/09/19","139.47"	
"2006/09/20","139.96"	
"2006/09/21","141.04"	
"2006/09/22","141.13"	
"2006/09/23","141.13"	
"2006/09/24","141.13"	
"2006/09/25","140.52"	
"2006/09/26","138.74"	
"2006/09/27","140.02"	
"2006/09/28","139.32"	
"2006/09/29","139.51"	
"2006/09/30","139.51"	
"2006/10/01","139.51"	
"2006/10/02","139.51"	
"2006/10/03","140.18"	
"2006/10/04","139.97"	
"2006/10/05","141.74"	
"2006/10/06","141.34"	
"2006/10/07","141.34"	
"2006/10/08","141.34"	
"2006/10/09","140.64"	
"2006/10/10","141.42"	
"2006/10/11","141.9"	
"2006/10/12","141.4"	
"2006/10/13","142.57"	
"2006/10/14","142.57"	
"2006/10/15","142.57"	
"2006/10/16","142.65"	
"2006/10/17","142.15"	
"2006/10/18","142.14"	
"2006/10/19","142.33"	
"2006/10/20","143.4"	
"2006/10/21","143.4"	
"2006/10/22","143.4"	
"2006/10/23","143.19"	
"2006/10/24","143.28"	
"2006/10/25","143.47"	
"2006/10/26","144.64"	
"2006/10/27","144.14"	
"2006/10/28","144.14"	
"2006/10/29","144.14"	
"2006/10/30","144.14"	
"2006/10/31","144.11"	
"2006/11/01","145.58"	
"2006/11/02","147.45"	
"2006/11/03","148.82"	
"2006/11/04","148.82"	
"2006/11/05","148.82"	
"2006/11/06","149.68"	
"2006/11/07","150.94"	
"2006/11/08","150.15"	
"2006/11/09","150.73"	
"2006/11/10","151.12"	
"2006/11/11","151.12"	
"2006/11/12","151.12"	
"2006/11/13","151.1"	
"2006/11/14","151.97"	
"2006/11/15","153.43"	
"2006/11/16","154.01"	
"2006/11/17","154.78"	
"2006/11/18","154.78"	
"2006/11/19","154.78"	
"2006/11/20","153.88"	
"2006/11/21","154.65"	
"2006/11/22","157.18"	
"2006/11/23","157.56"	
"2006/11/24","157.55"	
"2006/11/25","157.55"	
"2006/11/26","157.55"	
"2006/11/27","157.53"	
"2006/11/28","153.45"	
"2006/11/29","155.48"	
"2006/11/30","157.77"	
"2006/12/01","157.85"	
"2006/12/02","157.85"	
"2006/12/03","157.85"	
"2006/12/04","157.83"	
"2006/12/05","158.21"	
"2006/12/06","159.76"	
"2006/12/07","159.07"	
"2006/12/08","157.6"	
"2006/12/09","157.6"	
"2006/12/10","157.6"	
"2006/12/11","157.97"	
"2006/12/12","156.69"	
"2006/12/13","155.21"	
"2006/12/14","157.16"	
"2006/12/15","158.52"	
"2006/12/16","158.52"	
"2006/12/17","158.52"	
"2006/12/18","160.06"	
"2006/12/19","158.88"	
"2006/12/20","161.02"	
"2006/12/21","160.53"	
"2006/12/22","161.2"	
"2006/12/23","161.2"	
"2006/12/24","161.2"	
"2006/12/25","161.2"	
"2006/12/26","161.2"	
"2006/12/27","164.57"	
"2006/12/28","166.21"	
"2006/12/29","167.56"	
"2006/12/30","167.56"	
"2006/12/31","167.56"	
