"基金名稱","大中華股票基金"	
"2016/06/26","158.04"	
"2016/06/27","157.69"	
"2016/06/28","157.84"	
"2016/06/29","159.89"	
"2016/06/30","162.7"	
"2016/07/01","162.7"	
"2016/07/02","162.7"	
"2016/07/03","162.7"	
"2016/07/04","164.49"	
"2016/07/05","162.41"	
"2016/07/06","160.17"	
"2016/07/07","162.15"	
"2016/07/08","161.81"	
"2016/07/09","161.81"	
"2016/07/10","161.81"	
"2016/07/11","164.51"	
"2016/07/12","166.66"	
"2016/07/13","166.9"	
"2016/07/14","168.04"	
"2016/07/15","169.19"	
"2016/07/16","169.19"	
"2016/07/17","169.19"	
"2016/07/18","170.0"	
"2016/07/19","169.24"	
"2016/07/20","170.06"	
"2016/07/21","171.13"	
"2016/07/22","170.38"	
"2016/07/23","170.38"	
"2016/07/24","170.38"	
"2016/07/25","170.19"	
"2016/07/26","171.26"	
"2016/07/27","171.73"	
"2016/07/28","172.05"	
"2016/07/29","169.89"	
"2016/07/30","169.89"	
"2016/07/31","169.89"	
"2016/08/01","172.35"	
"2016/08/02","172.35"	
"2016/08/03","170.27"	
"2016/08/04","171.08"	
"2016/08/05","173.48"	
"2016/08/06","173.48"	
"2016/08/07","173.48"	
"2016/08/08","175.85"	
"2016/08/09","175.92"	
"2016/08/10","176.58"	
"2016/08/11","177.31"	
"2016/08/12","178.13"	
"2016/08/13","178.13"	
"2016/08/14","178.13"	
"2016/08/15","179.59"	
"2016/08/16","179.0"	
"2016/08/17","177.92"	
"2016/08/18","179.23"	
"2016/08/19","178.15"	
"2016/08/20","178.15"	
"2016/08/21","178.15"	
"2016/08/22","177.54"	
"2016/08/23","177.54"	
"2016/08/24","176.7"	
"2016/08/25","176.94"	
"2016/08/26","177.76"	
"2016/08/27","177.76"	
"2016/08/28","177.76"	
"2016/08/29","177.15"	
"2016/08/30","178.63"	
"2016/08/31","177.77"	
"2016/09/01","178.51"	
"2016/09/02","179.16"	
"2016/09/03","179.16"	
"2016/09/04","179.16"	
"2016/09/05","182.27"	
"2016/09/06","184.33"	
"2016/09/07","184.74"	
"2016/09/08","185.8"	
"2016/09/09","185.46"	
"2016/09/10","185.46"	
"2016/09/11","185.46"	
"2016/09/12","178.66"	
"2016/09/13","178.33"	
"2016/09/14","178.15"	
"2016/09/15","179.13"	
"2016/09/16","179.13"	
"2016/09/17","179.13"	
"2016/09/18","179.13"	
"2016/09/19","182.4"	
"2016/09/20","182.31"	
"2016/09/21","183.53"	
"2016/09/22","184.43"	
"2016/09/23","184.18"	
"2016/09/24","184.18"	
"2016/09/25","184.18"	
"2016/09/26","180.93"	
"2016/09/27","182.24"	
"2016/09/28","182.48"	
"2016/09/29","183.61"	
"2016/09/30","180.22"	
"2016/10/01","180.22"	
"2016/10/02","180.22"	
"2016/10/03","182.34"	
"2016/10/04","183.07"	
"2016/10/05","182.98"	
"2016/10/06","184.04"	
"2016/10/07","183.13"	
"2016/10/08","183.13"	
"2016/10/09","183.13"	
"2016/10/10","183.13"	
"2016/10/11","181.04"	
"2016/10/12","180.12"	
"2016/10/13","177.73"	
"2016/10/14","178.29"	
"2016/10/15","178.29"	
"2016/10/16","178.29"	
"2016/10/17","177.36"	
"2016/10/18","180.07"	
"2016/10/19","180.06"	
"2016/10/20","180.88"	
"2016/10/21","180.88"	
"2016/10/22","180.88"	
"2016/10/23","180.88"	
"2016/10/24","182.08"	
"2016/10/25","182.07"	
"2016/10/26","180.74"	
"2016/10/27","179.25"	
"2016/10/28","178.24"	
"2016/10/29","178.24"	
"2016/10/30","178.24"	
"2016/10/31","177.88"	
"2016/11/01","179.36"	
"2016/11/02","176.38"	
"2016/11/03","175.3"	
"2016/11/04","175.46"	
"2016/11/05","175.46"	
"2016/11/06","175.46"	
"2016/11/07","177.41"	
"2016/11/08","177.9"	
"2016/11/09","173.52"	
"2016/11/10","177.3"	
"2016/11/11","174.82"	
"2016/11/12","174.82"	
"2016/11/13","174.82"	
"2016/11/14","172.83"	
"2016/11/15","172.74"	
"2016/11/16","172.48"	
"2016/11/17","172.47"	
"2016/11/18","172.79"	
"2016/11/19","172.79"	
"2016/11/20","172.79"	
"2016/11/21","173.18"	
"2016/11/22","175.31"	
"2016/11/23","175.71"	
"2016/11/24","175.13"	
"2016/11/25","175.77"	
"2016/11/26","175.77"	
"2016/11/27","175.77"	
"2016/11/28","177.14"	
"2016/11/29","176.4"	
"2016/11/30","176.47"	
"2016/12/01","176.71"	
"2016/12/02","174.4"	
"2016/12/03","174.4"	
"2016/12/04","174.4"	
"2016/12/05","173.71"	
"2016/12/06","175.1"	
"2016/12/07","176.08"	
"2016/12/08","177.3"	
"2016/12/09","176.47"	
"2016/12/10","176.47"	
"2016/12/11","176.47"	
"2016/12/12","174.07"	
"2016/12/13","174.63"	
"2016/12/14","174.71"	
"2016/12/15","172.15"	
"2016/12/16","171.82"	
"2016/12/17","171.82"	
"2016/12/18","171.82"	
"2016/12/19","169.9"	
"2016/12/20","168.91"	
"2016/12/21","169.07"	
"2016/12/22","167.74"	
"2016/12/23","167.0"	
"2016/12/24","167.0"	
"2016/12/25","167.0"	
"2016/12/26","167.0"	
"2016/12/27","167.0"	
"2016/12/28","168.75"	
"2016/12/29","168.66"	
"2016/12/30","170.29"	
"2016/12/31","170.29"	
