"基金名稱","基金經理精選退休基金"	
"貨幣","HKD"	
"成立日期","2008/08/01"	
"計劃名稱","友邦強積金優選計劃"	
	
"日期","基金價格"	
"2009/01/01","85.28"	
"2009/01/02","86.94"	
"2009/01/03","86.94"	
"2009/01/04","86.94"	
"2009/01/05","87.26"	
"2009/01/06","86.95"	
"2009/01/07","85.56"	
"2009/01/08","84.75"	
"2009/01/09","84.61"	
"2009/01/10","84.61"	
"2009/01/11","84.61"	
"2009/01/12","83.33"	
"2009/01/13","82.42"	
"2009/01/14","81.45"	
"2009/01/15","80.54"	
"2009/01/16","80.98"	
"2009/01/17","80.98"	
"2009/01/18","80.98"	
"2009/01/19","81.06"	
"2009/01/20","78.89"	
"2009/01/21","78.8"	
"2009/01/22","78.81"	
"2009/01/23","78.28"	
"2009/01/24","78.28"	
"2009/01/25","78.28"	
"2009/01/26","78.28"	
"2009/01/27","78.28"	
"2009/01/28","78.28"	
"2009/01/29","80.12"	
"2009/01/30","79.62"	
"2009/01/31","79.62"	
"2009/02/01","79.62"	
"2009/02/02","78.69"	
"2009/02/03","79.02"	
"2009/02/04","79.71"	
"2009/02/05","79.89"	
"2009/02/06","81.08"	
"2009/02/07","81.08"	
"2009/02/08","81.08"	
"2009/02/09","81.4"	
"2009/02/10","80.49"	
"2009/02/11","80.25"	
"2009/02/12","79.55"	
"2009/02/13","79.91"	
"2009/02/14","79.91"	
"2009/02/15","79.91"	
"2009/02/16","79.44"	
"2009/02/17","77.68"	
"2009/02/18","77.43"	
"2009/02/19","77.2"	
"2009/02/20","76.12"	
"2009/02/21","76.12"	
"2009/02/22","76.12"	
"2009/02/23","76.26"	
"2009/02/24","76.18"	
"2009/02/25","76.26"	
"2009/02/26","75.71"	
"2009/02/27","75.22"	
"2009/02/28","75.22"	
"2009/03/01","75.22"	
"2009/03/02","73.11"	
"2009/03/03","72.74"	
"2009/03/04","73.57"	
"2009/03/05","72.95"	
"2009/03/06","72.44"	
"2009/03/07","72.44"	
"2009/03/08","72.44"	
"2009/03/09","71.81"	
"2009/03/10","73.21"	
"2009/03/11","73.84"	
"2009/03/12","74.65"	
"2009/03/13","75.54"	
"2009/03/14","75.54"	
"2009/03/15","75.54"	
"2009/03/16","76.29"	
"2009/03/17","76.78"	
"2009/03/18","77.41"	
"2009/03/19","78.21"	
"2009/03/20","77.8"	
"2009/03/21","77.8"	
"2009/03/22","77.8"	
"2009/03/23","80.22"	
"2009/03/24","80.32"	
"2009/03/25","79.98"	
"2009/03/26","81.46"	
"2009/03/27","80.9"	
"2009/03/28","80.9"	
"2009/03/29","80.9"	
"2009/03/30","78.5"	
"2009/03/31","79.13"	
"2009/04/01","79.61"	
"2009/04/02","82.36"	
"2009/04/03","82.43"	
"2009/04/04","82.43"	
"2009/04/05","82.43"	
"2009/04/06","82.89"	
"2009/04/07","82.06"	
"2009/04/08","81.13"	
"2009/04/09","83.02"	
"2009/04/10","83.02"	
"2009/04/11","83.02"	
"2009/04/12","83.02"	
"2009/04/13","83.02"	
"2009/04/14","84.27"	
"2009/04/15","84.55"	
"2009/04/16","84.71"	
"2009/04/17","84.83"	
"2009/04/18","84.83"	
"2009/04/19","84.83"	
"2009/04/20","84.1"	
"2009/04/21","83.77"	
"2009/04/22","83.17"	
"2009/04/23","84.08"	
"2009/04/24","84.62"	
"2009/04/25","84.62"	
"2009/04/26","84.62"	
"2009/04/27","83.82"	
"2009/04/28","82.79"	
"2009/04/29","84.25"	
"2009/04/30","86.16"	
"2009/05/01","86.16"	
"2009/05/02","86.16"	
"2009/05/03","86.16"	
"2009/05/04","88.76"	
"2009/05/05","88.83"	
"2009/05/06","89.83"	
"2009/05/07","90.43"	
"2009/05/08","91.21"	
"2009/05/09","91.21"	
"2009/05/10","91.21"	
"2009/05/11","90.7"	
"2009/05/12","90.47"	
"2009/05/13","90.21"	
"2009/05/14","89.16"	
"2009/05/15","89.77"	
"2009/05/16","89.77"	
"2009/05/17","89.77"	
"2009/05/18","90.77"	
"2009/05/19","92.02"	
"2009/05/20","92.18"	
"2009/05/21","91.48"	
"2009/05/22","91.35"	
"2009/05/23","91.35"	
"2009/05/24","91.35"	
"2009/05/25","91.57"	
"2009/05/26","91.8"	
"2009/05/27","93.06"	
"2009/05/28","93.06"	
"2009/05/29","94.19"	
"2009/05/30","94.19"	
"2009/05/31","94.19"	
"2009/06/01","96.44"	
"2009/06/02","95.92"	
"2009/06/03","96.1"	
"2009/06/04","95.55"	
"2009/06/05","95.91"	
"2009/06/06","95.91"	
"2009/06/07","95.91"	
"2009/06/08","94.83"	
"2009/06/09","94.29"	
"2009/06/10","95.99"	
"2009/06/11","96.24"	
"2009/06/12","96.39"	
"2009/06/13","96.39"	
"2009/06/14","96.39"	
"2009/06/15","94.67"	
"2009/06/16","93.57"	
"2009/06/17","93.36"	
"2009/06/18","93.12"	
"2009/06/19","93.6"	
"2009/06/20","93.6"	
"2009/06/21","93.6"	
"2009/06/22","93.32"	
"2009/06/23","92.07"	
"2009/06/24","93.39"	
"2009/06/25","94.44"	
"2009/06/26","95.35"	
"2009/06/27","95.35"	
"2009/06/28","95.35"	
"2009/06/29","95.4"	
"2009/06/30","95.1"	
"2009/07/01","95.1"	
"2009/07/02","94.51"	
"2009/07/03","94.46"	
"2009/07/04","94.46"	
"2009/07/05","94.46"	
"2009/07/06","93.95"	
"2009/07/07","93.42"	
"2009/07/08","92.68"	
"2009/07/09","93.01"	
"2009/07/10","92.82"	
"2009/07/11","92.82"	
"2009/07/12","92.82"	
"2009/07/13","92.09"	
"2009/07/14","93.76"	
"2009/07/15","95.68"	
"2009/07/16","96.3"	
"2009/07/17","97.22"	
"2009/07/18","97.22"	
"2009/07/19","97.22"	
"2009/07/20","99.03"	
"2009/07/21","99.61"	
"2009/07/22","99.3"	
"2009/07/23","100.7"	
"2009/07/24","101.03"	
"2009/07/25","101.03"	
"2009/07/26","101.03"	
"2009/07/27","101.96"	
"2009/07/28","102.73"	
"2009/07/29","101.66"	
"2009/07/30","102.24"	
"2009/07/31","103.31"	
"2009/08/01","103.31"	
"2009/08/02","103.31"	
"2009/08/03","104.72"	
"2009/08/04","104.51"	
"2009/08/05","103.63"	
"2009/08/06","104.25"	
"2009/08/07","103.41"	
"2009/08/08","103.41"	
"2009/08/09","103.41"	
"2009/08/10","103.92"	
"2009/08/11","103.69"	
"2009/08/12","103.0"	
"2009/08/13","104.34"	
"2009/08/14","104.37"	
"2009/08/15","104.37"	
"2009/08/16","104.37"	
"2009/08/17","101.7"	
"2009/08/18","102.04"	
"2009/08/19","101.71"	
"2009/08/20","103.01"	
"2009/08/21","103.37"	
"2009/08/22","103.37"	
"2009/08/23","103.37"	
"2009/08/24","104.81"	
"2009/08/25","104.61"	
"2009/08/26","104.53"	
"2009/08/27","103.97"	
"2009/08/28","104.29"	
"2009/08/29","104.29"	
"2009/08/30","104.29"	
"2009/08/31","103.3"	
"2009/09/01","103.13"	
"2009/09/02","102.01"	
"2009/09/03","102.87"	
"2009/09/04","104.13"	
"2009/09/05","104.13"	
"2009/09/06","104.13"	
"2009/09/07","105.27"	
"2009/09/08","106.53"	
"2009/09/09","106.69"	
"2009/09/10","107.72"	
"2009/09/11","108.13"	
"2009/09/12","108.13"	
"2009/09/13","108.13"	
"2009/09/14","107.48"	
"2009/09/15","107.59"	
"2009/09/16","109.35"	
"2009/09/17","110.23"	
"2009/09/18","109.87"	
"2009/09/19","109.87"	
"2009/09/20","109.87"	
"2009/09/21","109.23"	
"2009/09/22","109.85"	
"2009/09/23","109.82"	
"2009/09/24","108.48"	
"2009/09/25","108.09"	
"2009/09/26","108.09"	
"2009/09/27","108.09"	
"2009/09/28","107.59"	
"2009/09/29","108.48"	
"2009/09/30","108.6"	
"2009/10/01","108.6"	
"2009/10/02","105.97"	
"2009/10/03","105.97"	
"2009/10/04","105.97"	
"2009/10/05","106.28"	
"2009/10/06","108.06"	
"2009/10/07","109.05"	
"2009/10/08","110.02"	
"2009/10/09","110.38"	
"2009/10/10","110.38"	
"2009/10/11","110.38"	
"2009/10/12","110.14"	
"2009/10/13","110.39"	
"2009/10/14","111.93"	
"2009/10/15","112.45"	
"2009/10/16","111.82"	
"2009/10/17","111.82"	
"2009/10/18","111.82"	
"2009/10/19","112.73"	
"2009/10/20","113.19"	
"2009/10/21","112.82"	
"2009/10/22","112.5"	
"2009/10/23","112.94"	
