"基金名稱","基金經理精選退休基金"	
"2011/10/24","121.4"	
"2011/10/25","121.06"	
"2011/10/26","121.78"	
"2011/10/27","124.88"	
"2011/10/28","125.49"	
"2011/10/29","125.49"	
"2011/10/30","125.49"	
"2011/10/31","123.79"	
"2011/11/01","121.44"	
"2011/11/02","122.46"	
"2011/11/03","122.8"	
"2011/11/04","123.54"	
"2011/11/05","123.54"	
"2011/11/06","123.54"	
"2011/11/07","123.6"	
"2011/11/08","123.79"	
"2011/11/09","122.44"	
"2011/11/10","120.94"	
"2011/11/11","122.1"	
"2011/11/12","122.1"	
"2011/11/13","122.1"	
"2011/11/14","122.79"	
"2011/11/15","122.57"	
"2011/11/16","121.03"	
"2011/11/17","120.34"	
"2011/11/18","119.23"	
"2011/11/19","119.23"	
"2011/11/20","119.23"	
"2011/11/21","117.7"	
"2011/11/22","117.58"	
"2011/11/23","115.9"	
"2011/11/24","115.78"	
"2011/11/25","114.96"	
"2011/11/26","114.96"	
"2011/11/27","114.96"	
"2011/11/28","116.94"	
"2011/11/29","117.85"	
"2011/11/30","119.66"	
"2011/12/01","121.18"	
"2011/12/02","121.31"	
"2011/12/03","121.31"	
"2011/12/04","121.31"	
"2011/12/05","121.86"	
"2011/12/06","121.1"	
"2011/12/07","121.97"	
"2011/12/08","120.69"	
"2011/12/09","120.23"	
"2011/12/10","120.23"	
"2011/12/11","120.23"	
"2011/12/12","119.94"	
"2011/12/13","118.99"	
"2011/12/14","118.11"	
"2011/12/15","116.91"	
"2011/12/16","118.01"	
"2011/12/17","118.01"	
"2011/12/18","118.01"	
"2011/12/19","116.69"	
"2011/12/20","118.07"	
"2011/12/21","119.18"	
"2011/12/22","119.42"	
"2011/12/23","120.58"	
"2011/12/24","120.58"	
"2011/12/25","120.58"	
"2011/12/26","120.58"	
"2011/12/27","120.58"	
"2011/12/28","119.52"	
"2011/12/29","119.69"	
"2011/12/30","119.76"	
"2011/12/31","119.76"	
