"基金名稱","綠色退休基金"	
"2019/04/25","169.39"	
"2019/04/26","169.75"	
"2019/04/27","169.75"	
"2019/04/28","169.75"	
"2019/04/29","169.73"	
"2019/04/30","170.18"	
"2019/05/01","170.18"	
"2019/05/02","169.06"	
"2019/05/03","170.16"	
"2019/05/04","170.16"	
"2019/05/05","170.16"	
"2019/05/06","169.13"	
"2019/05/07","166.64"	
"2019/05/08","166.45"	
"2019/05/09","165.53"	
"2019/05/10","166.07"	
"2019/05/11","166.07"	
"2019/05/12","166.07"	
"2019/05/13","166.07"	
"2019/05/14","164.03"	
"2019/05/15","164.94"	
"2019/05/16","166.21"	
"2019/05/17","165.66"	
"2019/05/18","165.66"	
"2019/05/19","165.66"	
"2019/05/20","164.54"	
"2019/05/21","165.9"	
"2019/05/22","165.26"	
"2019/05/23","163.33"	
"2019/05/24","163.78"	
"2019/05/25","163.78"	
"2019/05/26","163.78"	
"2019/05/27","163.76"	
"2019/05/28","163.11"	
"2019/05/29","161.55"	
"2019/05/30","162.0"	
"2019/05/31","160.43"	
"2019/06/01","160.43"	
"2019/06/02","160.43"	
"2019/06/03","159.95"	
"2019/06/04","162.7"	
"2019/06/05","164.34"	
"2019/06/06","164.79"	
"2019/06/07","164.79"	
"2019/06/08","164.79"	
"2019/06/09","164.79"	
"2019/06/10","166.87"	
"2019/06/11","167.22"	
"2019/06/12","166.67"	
"2019/06/13","166.85"	
"2019/06/14","166.47"	
"2019/06/15","166.47"	
"2019/06/16","166.47"	
"2019/06/17","166.45"	
"2019/06/18","167.73"	
"2019/06/19","168.54"	
"2019/06/20","170.0"	
"2019/06/21","169.63"	
"2019/06/22","169.63"	
"2019/06/23","169.63"	
"2019/06/24","169.24"	
"2019/06/25","167.95"	
"2019/06/26","167.49"	
"2019/06/27","168.12"	
"2019/06/28","169.03"	
"2019/06/29","169.03"	
"2019/06/30","169.03"	
"2019/07/01","169.03"	
"2019/07/02","170.46"	
"2019/07/03","171.83"	
"2019/07/04","171.82"	
"2019/07/05","171.17"	
"2019/07/06","171.17"	
"2019/07/07","171.17"	
"2019/07/08","170.24"	
"2019/07/09","170.23"	
"2019/07/10","170.95"	
"2019/07/11","171.4"	
"2019/07/12","172.13"	
"2019/07/13","172.13"	
"2019/07/14","172.13"	
"2019/07/15","172.11"	
"2019/07/16","171.55"	
"2019/07/17","170.63"	
"2019/07/18","170.53"	
"2019/07/19","169.98"	
"2019/07/20","169.98"	
"2019/07/21","169.98"	
"2019/07/22","170.32"	
"2019/07/23","171.14"	
"2019/07/24","172.14"	
"2019/07/25","171.31"	
"2019/07/26","172.3"	
"2019/07/27","172.3"	
"2019/07/28","172.3"	
"2019/07/29","172.1"	
"2019/07/30","171.45"	
"2019/07/31","170.35"	
"2019/08/01","169.52"	
"2019/08/02","167.68"	
"2019/08/03","167.68"	
"2019/08/04","167.68"	
"2019/08/05","163.64"	
"2019/08/06","164.64"	
"2019/08/07","165.0"	
"2019/08/08","167.74"	
"2019/08/09","166.82"	
"2019/08/10","166.82"	
"2019/08/11","166.82"	
"2019/08/12","165.52"	
"2019/08/13","166.7"	
"2019/08/14","163.14"	
"2019/08/15","162.77"	
"2019/08/16","164.86"	
"2019/08/17","164.86"	
"2019/08/18","164.86"	
"2019/08/19","167.21"	
"2019/08/20","166.29"	
"2019/08/21","167.84"	
"2019/08/22","167.47"	
"2019/08/23","164.64"	
"2019/08/24","164.64"	
"2019/08/25","164.64"	
"2019/08/26","165.62"	
"2019/08/27","165.62"	
"2019/08/28","165.97"	
"2019/08/29","167.79"	
"2019/08/30","168.06"	
"2019/08/31","168.06"	
"2019/09/01","168.06"	
"2019/09/02","167.95"	
"2019/09/03","167.3"	
"2019/09/04","168.94"	
"2019/09/05","171.12"	
"2019/09/06","171.39"	
"2019/09/07","171.39"	
"2019/09/08","171.39"	
"2019/09/09","171.18"	
"2019/09/10","171.08"	
"2019/09/11","171.99"	
"2019/09/12","172.25"	
"2019/09/13","172.61"	
"2019/09/14","172.61"	
"2019/09/15","172.61"	
"2019/09/16","171.86"	
"2019/09/17","172.58"	
"2019/09/18","172.48"	
"2019/09/19","172.84"	
"2019/09/20","172.47"	
"2019/09/21","172.47"	
"2019/09/22","172.47"	
"2019/09/23","172.36"	
"2019/09/24","171.71"	
"2019/09/25","171.8"	
"2019/09/26","172.06"	
"2019/09/27","171.6"	
"2019/09/28","171.6"	
"2019/09/29","171.6"	
"2019/09/30","172.04"	
"2019/10/01","172.04"	
"2019/10/02","167.55"	
"2019/10/03","168.46"	
"2019/10/04","170.19"	
"2019/10/05","170.19"	
"2019/10/06","170.19"	
"2019/10/07","170.19"	
"2019/10/08","167.7"	
"2019/10/09","168.79"	
"2019/10/10","169.87"	
"2019/10/11","172.68"	
"2019/10/12","172.68"	
"2019/10/13","172.68"	
"2019/10/14","172.3"	
"2019/10/15","174.11"	
"2019/10/16","174.01"	
"2019/10/17","174.55"	
"2019/10/18","174.18"	
"2019/10/19","174.18"	
"2019/10/20","174.18"	
"2019/10/21","175.43"	
"2019/10/22","174.97"	
"2019/10/23","175.05"	
"2019/10/24","175.41"	
"2019/10/25","175.86"	
"2019/10/26","175.86"	
"2019/10/27","175.86"	
"2019/10/28","176.83"	
"2019/10/29","176.83"	
"2019/10/30","177.09"	
"2019/10/31","176.81"	
"2019/11/01","178.35"	
"2019/11/02","178.35"	
"2019/11/03","178.35"	
"2019/11/04","179.15"	
"2019/11/05","178.78"	
"2019/11/06","179.04"	
"2019/11/07","179.49"	
"2019/11/08","179.85"	
"2019/11/09","179.85"	
"2019/11/10","179.85"	
"2019/11/11","179.73"	
"2019/11/12","180.18"	
"2019/11/13","179.9"	
"2019/11/14","179.62"	
"2019/11/15","180.98"	
"2019/11/16","180.98"	
"2019/11/17","180.98"	
"2019/11/18","181.14"	
"2019/11/19","181.04"	
"2019/11/20","180.21"	
"2019/11/21","179.47"	
"2019/11/22","179.74"	
"2019/11/23","179.74"	
"2019/11/24","179.74"	
"2019/11/25","181.08"	
"2019/11/26","181.89"	
"2019/11/27","182.43"	
"2019/11/28","182.33"	
"2019/11/29","181.59"	
"2019/11/30","181.59"	
"2019/12/01","181.59"	
"2019/12/02","180.39"	
"2019/12/03","179.29"	
"2019/12/04","180.38"	
"2019/12/05","180.64"	
"2019/12/06","182.0"	
"2019/12/07","182.0"	
"2019/12/08","182.0"	
"2019/12/09","182.07"	
"2019/12/10","181.7"	
"2019/12/11","181.88"	
"2019/12/12","182.87"	
"2019/12/13","183.86"	
"2019/12/14","183.86"	
"2019/12/15","183.86"	
"2019/12/16","185.11"	
"2019/12/17","184.92"	
"2019/12/18","184.56"	
"2019/12/19","185.09"	
"2019/12/20","185.99"	
"2019/12/21","185.99"	
"2019/12/22","185.99"	
"2019/12/23","185.61"	
"2019/12/24","185.7"	
"2019/12/25","185.7"	
"2019/12/26","185.7"	
"2019/12/27","186.67"	
"2019/12/28","186.67"	
"2019/12/29","186.67"	
"2019/12/30","185.84"	
"2019/12/31","186.37"	
