"基金名稱","綠色退休基金"	
"2011/04/25","101.01"	
"2011/04/26","101.5"	
"2011/04/27","101.9"	
"2011/04/28","102.88"	
"2011/04/29","103.08"	
"2011/04/30","103.08"	
"2011/05/01","103.08"	
"2011/05/02","103.08"	
"2011/05/03","102.68"	
"2011/05/04","102.09"	
"2011/05/05","100.9"	
"2011/05/06","101.1"	
"2011/05/07","101.1"	
"2011/05/08","101.1"	
"2011/05/09","100.71"	
"2011/05/10","100.71"	
"2011/05/11","101.0"	
"2011/05/12","100.61"	
"2011/05/13","100.11"	
"2011/05/14","100.11"	
"2011/05/15","100.11"	
"2011/05/16","99.62"	
"2011/05/17","99.13"	
"2011/05/18","100.01"	
"2011/05/19","100.21"	
"2011/05/20","99.32"	
"2011/05/21","99.32"	
"2011/05/22","99.32"	
"2011/05/23","97.84"	
"2011/05/24","97.94"	
"2011/05/25","98.13"	
"2011/05/26","98.82"	
"2011/05/27","99.61"	
"2011/05/28","99.61"	
"2011/05/29","99.61"	
"2011/05/30","99.51"	
"2011/05/31","100.6"	
"2011/06/01","99.42"	
"2011/06/02","98.73"	
"2011/06/03","98.23"	
"2011/06/04","98.23"	
"2011/06/05","98.23"	
"2011/06/06","98.23"	
"2011/06/07","97.74"	
"2011/06/08","96.95"	
"2011/06/09","97.54"	
"2011/06/10","96.06"	
"2011/06/11","96.06"	
"2011/06/12","96.06"	
"2011/06/13","96.06"	
"2011/06/14","97.44"	
"2011/06/15","95.86"	
"2011/06/16","95.16"	
"2011/06/17","95.75"	
"2011/06/18","95.75"	
"2011/06/19","95.75"	
"2011/06/20","95.75"	
"2011/06/21","97.24"	
"2011/06/22","97.14"	
"2011/06/23","95.75"	
"2011/06/24","95.36"	
"2011/06/25","95.36"	
"2011/06/26","95.36"	
"2011/06/27","95.85"	
"2011/06/28","96.94"	
"2011/06/29","98.03"	
"2011/06/30","99.32"	
"2011/07/01","99.32"	
"2011/07/02","99.32"	
"2011/07/03","99.32"	
"2011/07/04","100.6"	
"2011/07/05","100.5"	
"2011/07/06","100.3"	
"2011/07/07","100.99"	
"2011/07/08","100.2"	
"2011/07/09","100.2"	
"2011/07/10","100.2"	
"2011/07/11","98.13"	
"2011/07/12","97.73"	
"2011/07/13","98.62"	
"2011/07/14","98.13"	
"2011/07/15","98.32"	
"2011/07/16","98.32"	
"2011/07/17","98.32"	
"2011/07/18","97.14"	
"2011/07/19","98.62"	
"2011/07/20","99.21"	
"2011/07/21","100.49"	
"2011/07/22","100.88"	
"2011/07/23","100.88"	
"2011/07/24","100.88"	
"2011/07/25","100.19"	
"2011/07/26","100.39"	
"2011/07/27","98.7"	
"2011/07/28","98.31"	
"2011/07/29","97.71"	
"2011/07/30","97.71"	
"2011/07/31","97.71"	
"2011/08/01","97.02"	
"2011/08/02","95.25"	
"2011/08/03","94.66"	
"2011/08/04","91.0"	
"2011/08/05","90.01"	
"2011/08/06","90.01"	
"2011/08/07","90.01"	
"2011/08/08","85.66"	
"2011/08/09","88.04"	
"2011/08/10","85.66"	
"2011/08/11","88.14"	
"2011/08/12","89.13"	
"2011/08/13","89.13"	
"2011/08/14","89.13"	
"2011/08/15","90.9"	
"2011/08/16","90.31"	
"2011/08/17","90.6"	
"2011/08/18","87.07"	
"2011/08/19","85.79"	
"2011/08/20","85.79"	
"2011/08/21","85.79"	
"2011/08/22","85.69"	
"2011/08/23","87.58"	
"2011/08/24","88.47"	
"2011/08/25","87.38"	
"2011/08/26","88.07"	
"2011/08/27","88.07"	
"2011/08/28","88.07"	
"2011/08/29","90.05"	
"2011/08/30","90.24"	
"2011/08/31","91.43"	
"2011/09/01","90.74"	
"2011/09/02","88.86"	
"2011/09/03","88.86"	
"2011/09/04","88.86"	
"2011/09/05","87.18"	
"2011/09/06","86.49"	
"2011/09/07","88.76"	
"2011/09/08","88.46"	
"2011/09/09","86.0"	
"2011/09/10","86.0"	
"2011/09/11","86.0"	
"2011/09/12","85.11"	
"2011/09/13","85.11"	
"2011/09/14","86.68"	
"2011/09/15","88.46"	
"2011/09/16","89.05"	
"2011/09/17","89.05"	
"2011/09/18","89.05"	
"2011/09/19","87.67"	
"2011/09/20","88.16"	
"2011/09/21","86.08"	
"2011/09/22","82.62"	
"2011/09/23","83.02"	
"2011/09/24","83.02"	
"2011/09/25","83.02"	
"2011/09/26","84.01"	
"2011/09/27","86.28"	
"2011/09/28","85.1"	
"2011/09/29","85.1"	
"2011/09/30","83.71"	
"2011/10/01","83.71"	
"2011/10/02","83.71"	
"2011/10/03","81.44"	
"2011/10/04","81.34"	
"2011/10/05","81.34"	
"2011/10/06","84.9"	
"2011/10/07","85.1"	
"2011/10/08","85.1"	
"2011/10/09","85.1"	
"2011/10/10","87.37"	
"2011/10/11","87.47"	
"2011/10/12","88.55"	
"2011/10/13","88.26"	
"2011/10/14","89.54"	
"2011/10/15","89.54"	
"2011/10/16","89.54"	
"2011/10/17","88.45"	
"2011/10/18","88.75"	
"2011/10/19","88.45"	
"2011/10/20","87.76"	
"2011/10/21","89.73"	
"2011/10/22","89.73"	
"2011/10/23","89.73"	
"2011/10/24","91.12"	
"2011/10/25","90.03"	
"2011/10/26","90.33"	
"2011/10/27","93.97"	
"2011/10/28","94.16"	
"2011/10/29","94.16"	
"2011/10/30","94.16"	
"2011/10/31","91.7"	
"2011/11/01","88.73"	
"2011/11/02","89.72"	
"2011/11/03","91.11"	
"2011/11/04","90.91"	
"2011/11/05","90.91"	
"2011/11/06","90.91"	
"2011/11/07","91.21"	
"2011/11/08","91.8"	
"2011/11/09","89.34"	
"2011/11/10","89.34"	
"2011/11/11","91.21"	
"2011/11/12","91.21"	
"2011/11/13","91.21"	
"2011/11/14","90.42"	
"2011/11/15","90.22"	
"2011/11/16","89.14"	
"2011/11/17","87.76"	
"2011/11/18","87.46"	
"2011/11/19","87.46"	
"2011/11/20","87.46"	
"2011/11/21","85.48"	
"2011/11/22","85.38"	
"2011/11/23","83.6"	
"2011/11/24","83.4"	
"2011/11/25","83.2"	
"2011/11/26","83.2"	
"2011/11/27","83.2"	
"2011/11/28","85.57"	
"2011/11/29","86.27"	
"2011/11/30","89.2"	
"2011/12/01","89.19"	
"2011/12/02","89.29"	
"2011/12/03","89.29"	
"2011/12/04","89.29"	
"2011/12/05","89.98"	
"2011/12/06","89.59"	
"2011/12/07","89.79"	
"2011/12/08","88.21"	
"2011/12/09","89.19"	
"2011/12/10","89.19"	
"2011/12/11","89.19"	
"2011/12/12","87.91"	
"2011/12/13","87.21"	
"2011/12/14","85.74"	
"2011/12/15","85.93"	
"2011/12/16","86.23"	
"2011/12/17","86.23"	
"2011/12/18","86.23"	
"2011/12/19","85.54"	
"2011/12/20","87.52"	
"2011/12/21","87.61"	
"2011/12/22","88.11"	
"2011/12/23","88.7"	
"2011/12/24","88.7"	
"2011/12/25","88.7"	
"2011/12/26","88.7"	
"2011/12/27","88.7"	
"2011/12/28","87.71"	
"2011/12/29","88.4"	
"2011/12/30","88.7"	
"2011/12/31","88.7"	
