"基金名稱","綠色退休基金"	
"2012/04/24","96.23"	
"2012/04/25","97.22"	
"2012/04/26","97.91"	
"2012/04/27","98.2"	
"2012/04/28","98.2"	
"2012/04/29","98.2"	
"2012/04/30","97.81"	
"2012/05/01","97.81"	
"2012/05/02","97.61"	
"2012/05/03","97.22"	
"2012/05/04","95.74"	
"2012/05/05","95.74"	
"2012/05/06","95.74"	
"2012/05/07","95.44"	
"2012/05/08","94.75"	
"2012/05/09","94.06"	
"2012/05/10","94.36"	
"2012/05/11","94.06"	
"2012/05/12","94.06"	
"2012/05/13","94.06"	
"2012/05/14","92.78"	
"2012/05/15","92.0"	
"2012/05/16","91.31"	
"2012/05/17","90.42"	
"2012/05/18","89.44"	
"2012/05/19","89.44"	
"2012/05/20","89.44"	
"2012/05/21","90.42"	
"2012/05/22","91.01"	
"2012/05/23","90.03"	
"2012/05/24","90.22"	
"2012/05/25","90.03"	
"2012/05/26","90.03"	
"2012/05/27","90.03"	
"2012/05/28","90.22"	
"2012/05/29","91.11"	
"2012/05/30","89.53"	
"2012/05/31","89.3"	
"2012/06/01","87.23"	
"2012/06/02","87.23"	
"2012/06/03","87.23"	
"2012/06/04","87.03"	
"2012/06/05","87.52"	
"2012/06/06","89.59"	
"2012/06/07","90.18"	
"2012/06/08","89.98"	
"2012/06/09","89.98"	
"2012/06/10","89.98"	
"2012/06/11","89.69"	
"2012/06/12","90.28"	
"2012/06/13","90.18"	
"2012/06/14","90.57"	
"2012/06/15","91.55"	
"2012/06/16","91.55"	
"2012/06/17","91.55"	
"2012/06/18","91.65"	
"2012/06/19","92.84"	
"2012/06/20","93.13"	
"2012/06/21","91.36"	
"2012/06/22","91.26"	
"2012/06/23","91.26"	
"2012/06/24","91.26"	
"2012/06/25","89.97"	
"2012/06/26","90.17"	
"2012/06/27","91.06"	
"2012/06/28","90.96"	
"2012/06/29","93.62"	
"2012/06/30","93.62"	
"2012/07/01","93.62"	
"2012/07/02","93.62"	
"2012/07/03","94.9"	
"2012/07/04","94.8"	
"2012/07/05","94.11"	
"2012/07/06","93.12"	
"2012/07/07","93.12"	
"2012/07/08","93.12"	
"2012/07/09","92.63"	
"2012/07/10","92.23"	
"2012/07/11","92.14"	
"2012/07/12","91.25"	
"2012/07/13","92.62"	
"2012/07/14","92.62"	
"2012/07/15","92.62"	
"2012/07/16","92.72"	
"2012/07/17","92.92"	
"2012/07/18","93.51"	
"2012/07/19","94.1"	
"2012/07/20","92.92"	
"2012/07/21","92.92"	
"2012/07/22","92.92"	
"2012/07/23","91.63"	
"2012/07/24","90.94"	
"2012/07/25","90.94"	
"2012/07/26","92.91"	
"2012/07/27","94.49"	
"2012/07/28","94.49"	
"2012/07/29","94.49"	
"2012/07/30","94.69"	
"2012/07/31","94.39"	
"2012/08/01","94.29"	
"2012/08/02","93.21"	
"2012/08/03","94.98"	
"2012/08/04","94.98"	
"2012/08/05","94.98"	
"2012/08/06","95.67"	
"2012/08/07","96.36"	
"2012/08/08","96.46"	
"2012/08/09","96.56"	
"2012/08/10","96.65"	
"2012/08/11","96.65"	
"2012/08/12","96.65"	
"2012/08/13","96.56"	
"2012/08/14","96.75"	
"2012/08/15","96.75"	
"2012/08/16","97.54"	
"2012/08/17","97.64"	
"2012/08/18","97.64"	
"2012/08/19","97.64"	
"2012/08/20","97.44"	
"2012/08/21","97.83"	
"2012/08/22","97.34"	
"2012/08/23","97.14"	
"2012/08/24","97.14"	
"2012/08/25","97.14"	
"2012/08/26","97.14"	
"2012/08/27","97.14"	
"2012/08/28","97.04"	
"2012/08/29","97.04"	
"2012/08/30","96.25"	
"2012/08/31","96.71"	
"2012/09/01","96.71"	
"2012/09/02","96.71"	
"2012/09/03","96.81"	
"2012/09/04","96.22"	
"2012/09/05","96.02"	
"2012/09/06","97.9"	
"2012/09/07","98.99"	
"2012/09/08","98.99"	
"2012/09/09","98.99"	
"2012/09/10","98.59"	
"2012/09/11","98.89"	
"2012/09/12","99.18"	
"2012/09/13","100.16"	
"2012/09/14","101.44"	
"2012/09/15","101.44"	
"2012/09/16","101.44"	
"2012/09/17","100.94"	
"2012/09/18","100.55"	
"2012/09/19","100.94"	
"2012/09/20","100.55"	
"2012/09/21","100.84"	
"2012/09/22","100.84"	
"2012/09/23","100.84"	
"2012/09/24","100.45"	
"2012/09/25","100.15"	
"2012/09/26","98.97"	
"2012/09/27","99.76"	
"2012/09/28","99.26"	
"2012/09/29","99.26"	
"2012/09/30","99.26"	
"2012/10/01","99.26"	
"2012/10/02","99.26"	
"2012/10/03","99.85"	
"2012/10/04","100.54"	
"2012/10/05","101.03"	
"2012/10/06","101.03"	
"2012/10/07","101.03"	
"2012/10/08","100.44"	
"2012/10/09","99.46"	
"2012/10/10","98.87"	
"2012/10/11","98.97"	
"2012/10/12","98.77"	
"2012/10/13","98.77"	
"2012/10/14","98.77"	
"2012/10/15","99.26"	
"2012/10/16","100.44"	
"2012/10/17","101.13"	
"2012/10/18","101.13"	
"2012/10/19","99.85"	
"2012/10/20","99.85"	
"2012/10/21","99.85"	
"2012/10/22","99.65"	
"2012/10/23","99.65"	
"2012/10/24","98.07"	
"2012/10/25","98.47"	
"2012/10/26","98.27"	
"2012/10/27","98.27"	
"2012/10/28","98.27"	
"2012/10/29","98.08"	
"2012/10/30","98.37"	
"2012/10/31","98.37"	
"2012/11/01","99.16"	
"2012/11/02","98.67"	
"2012/11/03","98.67"	
"2012/11/04","98.67"	
"2012/11/05","98.47"	
"2012/11/06","99.16"	
"2012/11/07","97.48"	
"2012/11/08","96.69"	
"2012/11/09","96.59"	
"2012/11/10","96.59"	
"2012/11/11","96.59"	
"2012/11/12","96.59"	
"2012/11/13","96.4"	
"2012/11/14","95.41"	
"2012/11/15","95.22"	
"2012/11/16","95.22"	
"2012/11/17","95.22"	
"2012/11/18","95.22"	
"2012/11/19","97.19"	
"2012/11/20","97.18"	
"2012/11/21","97.38"	
"2012/11/22","97.87"	
"2012/11/23","98.96"	
"2012/11/24","98.96"	
"2012/11/25","98.96"	
"2012/11/26","98.66"	
"2012/11/27","98.37"	
"2012/11/28","98.76"	
"2012/11/29","99.55"	
"2012/11/30","99.61"	
"2012/12/01","99.61"	
"2012/12/02","99.61"	
"2012/12/03","99.51"	
"2012/12/04","99.51"	
"2012/12/05","99.71"	
"2012/12/06","99.9"	
"2012/12/07","100.0"	
"2012/12/08","100.0"	
"2012/12/09","100.0"	
"2012/12/10","100.0"	
"2012/12/11","100.59"	
"2012/12/12","100.88"	
"2012/12/13","100.49"	
"2012/12/14","100.49"	
"2012/12/15","100.49"	
"2012/12/16","100.49"	
"2012/12/17","101.18"	
"2012/12/18","102.07"	
"2012/12/19","102.27"	
"2012/12/20","102.46"	
"2012/12/21","101.78"	
"2012/12/22","101.78"	
"2012/12/23","101.78"	
"2012/12/24","101.58"	
"2012/12/25","101.58"	
"2012/12/26","101.58"	
"2012/12/27","101.48"	
"2012/12/28","100.89"	
"2012/12/29","100.89"	
"2012/12/30","100.89"	
"2012/12/31","101.58"	
