"基金名稱","綠色退休基金"	
"2009/04/25","64.63"	
"2009/04/26","64.63"	
"2009/04/27","64.23"	
"2009/04/28","63.54"	
"2009/04/29","64.93"	
"2009/04/30","65.43"	
"2009/05/01","65.43"	
"2009/05/02","65.43"	
"2009/05/03","65.43"	
"2009/05/04","67.41"	
"2009/05/05","67.41"	
"2009/05/06","68.21"	
"2009/05/07","68.11"	
"2009/05/08","69.6"	
"2009/05/09","69.6"	
"2009/05/10","69.6"	
"2009/05/11","68.8"	
"2009/05/12","68.8"	
"2009/05/13","67.33"	
"2009/05/14","67.43"	
"2009/05/15","67.43"	
"2009/05/16","67.43"	
"2009/05/17","67.43"	
"2009/05/18","68.51"	
"2009/05/19","69.3"	
"2009/05/20","69.7"	
"2009/05/21","68.71"	
"2009/05/22","69.01"	
"2009/05/23","69.01"	
"2009/05/24","69.01"	
"2009/05/25","69.1"	
"2009/05/26","70.2"	
"2009/05/27","69.8"	
"2009/05/28","69.8"	
"2009/05/29","71.09"	
"2009/05/30","71.09"	
"2009/05/31","71.09"	
"2009/06/01","72.67"	
"2009/06/02","73.07"	
"2009/06/03","71.98"	
"2009/06/04","72.18"	
"2009/06/05","72.08"	
"2009/06/06","72.08"	
"2009/06/07","72.08"	
"2009/06/08","71.58"	
"2009/06/09","72.08"	
"2009/06/10","72.37"	
"2009/06/11","73.07"	
"2009/06/12","72.87"	
"2009/06/13","72.87"	
"2009/06/14","72.87"	
"2009/06/15","71.0"	
"2009/06/16","70.31"	
"2009/06/17","69.81"	
"2009/06/18","70.31"	
"2009/06/19","70.71"	
"2009/06/20","70.71"	
"2009/06/21","70.71"	
"2009/06/22","68.92"	
"2009/06/23","68.83"	
"2009/06/24","69.82"	
"2009/06/25","70.31"	
"2009/06/26","70.71"	
"2009/06/27","70.71"	
"2009/06/28","70.71"	
"2009/06/29","71.31"	
"2009/06/30","70.81"	
"2009/07/01","70.81"	
"2009/07/02","69.62"	
"2009/07/03","69.52"	
"2009/07/04","69.52"	
"2009/07/05","69.52"	
"2009/07/06","69.12"	
"2009/07/07","68.33"	
"2009/07/08","67.74"	
"2009/07/09","68.13"	
"2009/07/10","67.83"	
"2009/07/11","67.83"	
"2009/07/12","67.83"	
"2009/07/13","68.73"	
"2009/07/14","69.52"	
"2009/07/15","71.49"	
"2009/07/16","72.18"	
"2009/07/17","72.28"	
"2009/07/18","72.28"	
"2009/07/19","72.28"	
"2009/07/20","73.27"	
"2009/07/21","73.96"	
"2009/07/22","73.86"	
"2009/07/23","75.26"	
"2009/07/24","75.56"	
"2009/07/25","75.56"	
"2009/07/26","75.56"	
"2009/07/27","75.86"	
"2009/07/28","75.56"	
"2009/07/29","75.16"	
"2009/07/30","76.25"	
"2009/07/31","76.65"	
"2009/08/01","76.65"	
"2009/08/02","76.65"	
"2009/08/03","78.16"	
"2009/08/04","78.16"	
"2009/08/05","77.76"	
"2009/08/06","77.56"	
"2009/08/07","77.96"	
"2009/08/08","77.96"	
"2009/08/09","77.96"	
"2009/08/10","77.66"	
"2009/08/11","76.97"	
"2009/08/12","77.66"	
"2009/08/13","78.55"	
"2009/08/14","77.96"	
"2009/08/15","77.96"	
"2009/08/16","77.96"	
"2009/08/17","75.88"	
"2009/08/18","76.67"	
"2009/08/19","77.07"	
"2009/08/20","77.97"	
"2009/08/21","79.26"	
"2009/08/22","79.26"	
"2009/08/23","79.26"	
"2009/08/24","79.76"	
"2009/08/25","80.06"	
"2009/08/26","79.76"	
"2009/08/27","79.76"	
"2009/08/28","80.26"	
"2009/08/29","80.26"	
"2009/08/30","80.26"	
"2009/08/31","79.66"	
"2009/09/01","78.27"	
"2009/09/02","77.78"	
"2009/09/03","78.07"	
"2009/09/04","78.97"	
"2009/09/05","78.97"	
"2009/09/06","78.97"	
"2009/09/07","79.66"	
"2009/09/08","80.65"	
"2009/09/09","81.25"	
"2009/09/10","81.84"	
"2009/09/11","82.14"	
"2009/09/12","82.14"	
"2009/09/13","82.14"	
"2009/09/14","82.04"	
"2009/09/15","82.14"	
"2009/09/16","83.52"	
"2009/09/17","83.81"	
"2009/09/18","83.62"	
"2009/09/19","83.62"	
"2009/09/20","83.62"	
"2009/09/21","82.92"	
"2009/09/22","83.82"	
"2009/09/23","83.42"	
"2009/09/24","82.42"	
"2009/09/25","82.03"	
"2009/09/26","82.03"	
"2009/09/27","82.03"	
"2009/09/28","82.92"	
"2009/09/29","82.72"	
"2009/09/30","82.82"	
"2009/10/01","82.82"	
"2009/10/02","80.14"	
"2009/10/03","80.14"	
"2009/10/04","80.14"	
"2009/10/05","80.94"	
"2009/10/06","82.53"	
"2009/10/07","82.63"	
"2009/10/08","83.72"	
"2009/10/09","83.91"	
"2009/10/10","83.91"	
"2009/10/11","83.91"	
"2009/10/12","84.31"	
"2009/10/13","84.11"	
"2009/10/14","85.6"	
"2009/10/15","85.99"	
"2009/10/16","85.3"	
"2009/10/17","85.3"	
"2009/10/18","85.3"	
"2009/10/19","86.29"	
"2009/10/20","85.9"	
"2009/10/21","85.7"	
"2009/10/22","85.8"	
"2009/10/23","85.2"	
"2009/10/24","85.2"	
"2009/10/25","85.2"	
"2009/10/26","85.2"	
"2009/10/27","83.71"	
"2009/10/28","81.93"	
"2009/10/29","83.42"	
"2009/10/30","81.63"	
"2009/10/31","81.63"	
"2009/11/01","81.63"	
"2009/11/02","81.93"	
"2009/11/03","81.53"	
"2009/11/04","82.43"	
"2009/11/05","83.52"	
"2009/11/06","83.72"	
"2009/11/07","83.72"	
"2009/11/08","83.72"	
"2009/11/09","85.5"	
"2009/11/10","85.4"	
"2009/11/11","85.79"	
"2009/11/12","85.0"	
"2009/11/13","85.5"	
"2009/11/14","85.5"	
"2009/11/15","85.5"	
"2009/11/16","86.69"	
"2009/11/17","86.29"	
"2009/11/18","86.39"	
"2009/11/19","84.9"	
"2009/11/20","84.5"	
"2009/11/21","84.5"	
"2009/11/22","84.5"	
"2009/11/23","86.0"	
"2009/11/24","85.5"	
"2009/11/25","86.39"	
"2009/11/26","85.2"	
"2009/11/27","84.51"	
"2009/11/28","84.51"	
"2009/11/29","84.51"	
"2009/11/30","84.61"	
"2009/12/01","86.3"	
"2009/12/02","86.5"	
"2009/12/03","86.2"	
"2009/12/04","86.1"	
"2009/12/05","86.1"	
"2009/12/06","86.1"	
"2009/12/07","85.9"	
"2009/12/08","84.81"	
"2009/12/09","84.71"	
"2009/12/10","85.11"	
"2009/12/11","85.31"	
"2009/12/12","85.31"	
"2009/12/13","85.31"	
"2009/12/14","86.0"	
"2009/12/15","85.5"	
"2009/12/16","86.0"	
"2009/12/17","84.61"	
"2009/12/18","84.51"	
"2009/12/19","84.51"	
"2009/12/20","84.51"	
"2009/12/21","85.4"	
"2009/12/22","85.69"	
"2009/12/23","86.09"	
"2009/12/24","86.59"	
"2009/12/25","86.59"	
"2009/12/26","86.59"	
"2009/12/27","86.59"	
"2009/12/28","86.88"	
"2009/12/29","87.08"	
"2009/12/30","86.59"	
"2009/12/31","86.29"	
