"基金名稱","綠色退休基金"	
"2020/04/24","155.61"	
"2020/04/25","155.61"	
"2020/04/26","155.61"	
"2020/04/27","158.13"	
"2020/04/28","158.21"	
"2020/04/29","161.64"	
"2020/04/30","161.64"	
"2020/05/01","161.64"	
"2020/05/02","161.64"	
"2020/05/03","161.64"	
"2020/05/04","156.73"	
"2020/05/05","158.54"	
"2020/05/06","157.9"	
"2020/05/07","159.34"	
"2020/05/08","161.95"	
"2020/05/09","161.95"	
"2020/05/10","161.95"	
"2020/05/11","162.39"	
"2020/05/12","160.85"	
"2020/05/13","157.87"	
"2020/05/14","157.86"	
"2020/05/15","158.58"	
"2020/05/16","158.58"	
"2020/05/17","158.58"	
"2020/05/18","162.71"	
"2020/05/19","161.89"	
"2020/05/20","164.05"	
"2020/05/21","162.69"	
"2020/05/22","162.6"	
"2020/05/23","162.6"	
"2020/05/24","162.6"	
"2020/05/25","163.48"	
"2020/05/26","166.37"	
"2020/05/27","168.17"	
"2020/05/28","169.15"	
"2020/05/29","169.51"	
"2020/05/30","169.51"	
"2020/05/31","169.51"	
"2020/06/01","170.39"	
"2020/06/02","172.28"	
"2020/06/03","174.98"	
"2020/06/04","174.7"	
"2020/06/05","178.48"	
"2020/06/06","178.48"	
"2020/06/07","178.48"	
"2020/06/08","179.82"	
"2020/06/09","179.0"	
"2020/06/10","178.36"	
"2020/06/11","169.79"	
"2020/06/12","170.51"	
"2020/06/13","170.51"	
"2020/06/14","170.51"	
"2020/06/15","171.12"	
"2020/06/16","174.9"	
"2020/06/17","174.71"	
"2020/06/18","174.62"	
"2020/06/19","174.07"	
"2020/06/20","174.07"	
"2020/06/21","174.07"	
"2020/06/22","174.86"	
"2020/06/23","176.11"	
"2020/06/24","171.97"	
"2020/06/25","171.97"	
"2020/06/26","170.25"	
"2020/06/27","170.25"	
"2020/06/28","170.25"	
"2020/06/29","171.76"	
"2020/06/30","173.74"	
"2020/07/01","173.74"	
"2020/07/02","175.62"	
"2020/07/03","175.61"	
"2020/07/04","175.61"	
"2020/07/05","175.61"	
"2020/07/06","178.12"	
"2020/07/07","176.49"	
"2020/07/08","177.21"	
"2020/07/09","176.3"	
"2020/07/10","177.64"	
"2020/07/11","177.64"	
"2020/07/12","177.64"	
"2020/07/13","177.45"	
"2020/07/14","178.79"	
"2020/07/15","180.94"	
"2020/07/16","180.31"	
"2020/07/17","180.75"	
"2020/07/18","180.75"	
"2020/07/19","180.75"	
"2020/07/20","181.99"	
"2020/07/21","182.61"	
"2020/07/22","183.33"	
"2020/07/23","182.15"	
"2020/07/24","180.79"	
"2020/07/25","180.79"	
"2020/07/26","180.79"	
"2020/07/27","182.21"	
"2020/07/28","181.4"	
"2020/07/29","182.56"	
"2020/07/30","181.02"	
"2020/07/31","181.11"	
"2020/08/01","181.11"	
"2020/08/02","181.11"	
"2020/08/03","182.62"	
"2020/08/04","183.51"	
"2020/08/05","184.95"	
"2020/08/06","185.48"	
"2020/08/07","185.29"	
"2020/08/08","185.29"	
"2020/08/09","185.29"	
"2020/08/10","185.63"	
"2020/08/11","185.54"	
"2020/08/12","188.14"	
"2020/08/13","188.04"	
"2020/08/14","187.59"	
"2020/08/15","187.59"	
"2020/08/16","187.59"	
"2020/08/17","188.47"	
"2020/08/18","188.73"	
"2020/08/19","188.63"	
"2020/08/20","188.36"	
"2020/08/21","188.62"	
"2020/08/22","188.62"	
"2020/08/23","188.62"	
"2020/08/24","190.58"	
"2020/08/25","190.93"	
"2020/08/26","192.63"	
"2020/08/27","192.36"	
"2020/08/28","193.25"	
"2020/08/29","193.25"	
"2020/08/30","193.25"	
"2020/08/31","193.23"	
"2020/09/01","194.21"	
"2020/09/02","196.36"	
"2020/09/03","191.23"	
"2020/09/04","189.15"	
"2020/09/05","189.15"	
"2020/09/06","189.15"	
"2020/09/07","189.85"	
"2020/09/08","185.62"	
"2020/09/09","188.67"	
"2020/09/10","186.77"	
"2020/09/11","186.76"	
"2020/09/12","186.76"	
"2020/09/13","186.76"	
"2020/09/14","188.82"	
"2020/09/15","189.71"	
"2020/09/16","189.16"	
"2020/09/17","187.9"	
"2020/09/18","186.72"	
"2020/09/19","186.72"	
"2020/09/20","186.72"	
"2020/09/21","183.82"	
"2020/09/22","184.63"	
"2020/09/23","181.83"	
"2020/09/24","181.47"	
"2020/09/25","183.44"	
"2020/09/26","183.44"	
"2020/09/27","183.44"	
"2020/09/28","186.38"	
"2020/09/29","186.11"	
"2020/09/30","186.73"	
"2020/10/01","186.73"	
"2020/10/02","186.73"	
"2020/10/03","186.73"	
"2020/10/04","186.73"	
"2020/10/05","189.3"	
"2020/10/06","187.68"	
"2020/10/07","189.56"	
"2020/10/08","190.81"	
"2020/10/09","192.42"	
"2020/10/10","192.42"	
"2020/10/11","192.42"	
"2020/10/12","194.81"	
"2020/10/13","194.81"	
"2020/10/14","193.18"	
"2020/10/15","192.19"	
"2020/10/16","192.54"	
"2020/10/17","192.54"	
"2020/10/18","192.54"	
"2020/10/19","190.73"	
"2020/10/20","191.26"	
"2020/10/21","190.89"	
"2020/10/22","190.97"	
