"基金名稱","綠色退休基金"	
"2018/04/25","166.93"	
"2018/04/26","168.5"	
"2018/04/27","168.68"	
"2018/04/28","168.68"	
"2018/04/29","168.68"	
"2018/04/30","167.63"	
"2018/05/01","167.63"	
"2018/05/02","167.06"	
"2018/05/03","166.5"	
"2018/05/04","167.69"	
"2018/05/05","167.69"	
"2018/05/06","167.69"	
"2018/05/07","168.04"	
"2018/05/08","167.76"	
"2018/05/09","168.68"	
"2018/05/10","169.98"	
"2018/05/11","171.08"	
"2018/05/12","171.08"	
"2018/05/13","171.08"	
"2018/05/14","171.43"	
"2018/05/15","170.31"	
"2018/05/16","170.31"	
"2018/05/17","170.48"	
"2018/05/18","170.11"	
"2018/05/19","170.11"	
"2018/05/20","170.11"	
"2018/05/21","171.01"	
"2018/05/22","171.01"	
"2018/05/23","170.26"	
"2018/05/24","169.97"	
"2018/05/25","169.41"	
"2018/05/26","169.41"	
"2018/05/27","169.41"	
"2018/05/28","169.11"	
"2018/05/29","167.06"	
"2018/05/30","168.54"	
"2018/05/31","167.88"	
"2018/06/01","169.18"	
"2018/06/02","169.18"	
"2018/06/03","169.18"	
"2018/06/04","170.18"	
"2018/06/05","169.99"	
"2018/06/06","171.66"	
"2018/06/07","171.74"	
"2018/06/08","171.73"	
"2018/06/09","171.73"	
"2018/06/10","171.73"	
"2018/06/11","172.46"	
"2018/06/12","172.73"	
"2018/06/13","172.35"	
"2018/06/14","172.43"	
"2018/06/15","171.87"	
"2018/06/16","171.87"	
"2018/06/17","171.87"	
"2018/06/18","171.87"	
"2018/06/19","169.99"	
"2018/06/20","170.35"	
"2018/06/21","169.79"	
"2018/06/22","170.34"	
"2018/06/23","170.34"	
"2018/06/24","170.34"	
"2018/06/25","168.46"	
"2018/06/26","168.45"	
"2018/06/27","167.33"	
"2018/06/28","167.42"	
"2018/06/29","168.15"	
"2018/06/30","168.15"	
"2018/07/01","168.15"	
"2018/07/02","168.15"	
"2018/07/03","167.1"	
"2018/07/04","167.1"	
"2018/07/05","168.39"	
"2018/07/06","169.87"	
"2018/07/07","169.87"	
"2018/07/08","169.87"	
"2018/07/09","170.96"	
"2018/07/10","171.42"	
"2018/07/11","169.74"	
"2018/07/12","170.66"	
"2018/07/13","171.02"	
"2018/07/14","171.02"	
"2018/07/15","171.02"	
"2018/07/16","170.72"	
"2018/07/17","170.99"	
"2018/07/18","171.17"	
"2018/07/19","170.61"	
"2018/07/20","170.51"	
"2018/07/21","170.51"	
"2018/07/22","170.51"	
"2018/07/23","170.4"	
"2018/07/24","171.13"	
"2018/07/25","172.14"	
"2018/07/26","172.23"	
"2018/07/27","171.57"	
"2018/07/28","171.57"	
"2018/07/29","171.57"	
"2018/07/30","171.0"	
"2018/07/31","171.27"	
"2018/08/01","170.89"	
"2018/08/02","170.51"	
"2018/08/03","171.43"	
"2018/08/04","171.43"	
"2018/08/05","171.43"	
"2018/08/06","171.41"	
"2018/08/07","171.77"	
"2018/08/08","171.67"	
"2018/08/09","171.3"	
"2018/08/10","169.53"	
"2018/08/11","169.53"	
"2018/08/12","169.53"	
"2018/08/13","168.4"	
"2018/08/14","169.22"	
"2018/08/15","167.74"	
"2018/08/16","169.02"	
"2018/08/17","169.48"	
"2018/08/18","169.48"	
"2018/08/19","169.48"	
"2018/08/20","170.01"	
"2018/08/21","170.56"	
"2018/08/22","170.93"	
"2018/08/23","170.18"	
"2018/08/24","171.19"	
"2018/08/25","171.19"	
"2018/08/26","171.19"	
"2018/08/27","172.46"	
"2018/08/28","172.54"	
"2018/08/29","172.9"	
"2018/08/30","172.25"	
"2018/08/31","171.78"	
"2018/09/01","171.78"	
"2018/09/02","171.78"	
"2018/09/03","171.57"	
"2018/09/04","170.46"	
"2018/09/05","170.26"	
"2018/09/06","169.79"	
"2018/09/07","169.32"	
"2018/09/08","169.32"	
"2018/09/09","169.32"	
"2018/09/10","169.67"	
"2018/09/11","170.04"	
"2018/09/12","170.49"	
"2018/09/13","171.41"	
"2018/09/14","171.77"	
"2018/09/15","171.77"	
"2018/09/16","171.77"	
"2018/09/17","171.57"	
"2018/09/18","172.21"	
"2018/09/19","172.29"	
"2018/09/20","173.85"	
"2018/09/21","173.66"	
"2018/09/22","173.66"	
"2018/09/23","173.66"	
"2018/09/24","172.9"	
"2018/09/25","172.9"	
"2018/09/26","172.14"	
"2018/09/27","171.86"	
"2018/09/28","171.94"	
"2018/09/29","171.94"	
"2018/09/30","171.94"	
"2018/10/01","171.94"	
"2018/10/02","171.73"	
"2018/10/03","172.0"	
"2018/10/04","170.79"	
"2018/10/05","169.68"	
"2018/10/06","169.68"	
"2018/10/07","169.68"	
"2018/10/08","169.01"	
"2018/10/09","168.45"	
"2018/10/10","165.03"	
"2018/10/11","161.42"	
"2018/10/12","162.61"	
"2018/10/13","162.61"	
"2018/10/14","162.61"	
"2018/10/15","161.94"	
"2018/10/16","164.98"	
"2018/10/17","164.98"	
"2018/10/18","162.94"	
"2018/10/19","162.38"	
"2018/10/20","162.38"	
"2018/10/21","162.38"	
"2018/10/22","161.34"	
"2018/10/23","159.76"	
"2018/10/24","156.33"	
"2018/10/25","157.34"	
"2018/10/26","155.21"	
"2018/10/27","155.21"	
"2018/10/28","155.21"	
"2018/10/29","155.29"	
"2018/10/30","157.22"	
"2018/10/31","158.79"	
"2018/11/01","160.73"	
"2018/11/02","160.26"	
"2018/11/03","160.26"	
"2018/11/04","160.26"	
"2018/11/05","160.79"	
"2018/11/06","161.61"	
"2018/11/07","164.1"	
"2018/11/08","164.09"	
"2018/11/09","162.8"	
"2018/11/10","162.8"	
"2018/11/11","162.8"	
"2018/11/12","160.28"	
"2018/11/13","160.09"	
"2018/11/14","159.35"	
"2018/11/15","159.8"	
"2018/11/16","160.35"	
"2018/11/17","160.35"	
"2018/11/18","160.35"	
"2018/11/19","158.48"	
"2018/11/20","156.17"	
"2018/11/21","156.9"	
"2018/11/22","156.8"	
"2018/11/23","156.06"	
"2018/11/24","156.06"	
"2018/11/25","156.06"	
"2018/11/26","157.88"	
"2018/11/27","158.15"	
"2018/11/28","160.18"	
"2018/11/29","160.35"	
"2018/11/30","160.62"	
"2018/12/01","160.62"	
"2018/12/02","160.62"	
"2018/12/03","161.99"	
"2018/12/04","157.92"	
"2018/12/05","157.46"	
"2018/12/06","155.79"	
"2018/12/07","153.75"	
"2018/12/08","153.75"	
"2018/12/09","153.75"	
"2018/12/10","152.44"	
"2018/12/11","152.44"	
"2018/12/12","154.18"	
"2018/12/13","153.9"	
"2018/12/14","151.78"	
"2018/12/15","151.78"	
"2018/12/16","151.78"	
"2018/12/17","149.55"	
"2018/12/18","149.18"	
"2018/12/19","147.79"	
"2018/12/20","145.48"	
"2018/12/21","143.36"	
"2018/12/22","143.36"	
"2018/12/23","143.36"	
"2018/12/24","141.13"	
"2018/12/25","141.13"	
"2018/12/26","141.13"	
"2018/12/27","145.44"	
"2018/12/28","146.08"	
"2018/12/29","146.08"	
"2018/12/30","146.08"	
"2018/12/31","146.98"	
