"基金名稱","綠色退休基金"	
"2013/04/25","112.61"	
"2013/04/26","112.41"	
"2013/04/27","112.41"	
"2013/04/28","112.41"	
"2013/04/29","113.28"	
"2013/04/30","113.58"	
"2013/05/01","113.58"	
"2013/05/02","112.98"	
"2013/05/03","113.97"	
"2013/05/04","113.97"	
"2013/05/05","113.97"	
"2013/05/06","113.97"	
"2013/05/07","114.85"	
"2013/05/08","116.03"	
"2013/05/09","115.34"	
"2013/05/10","115.14"	
"2013/05/11","115.14"	
"2013/05/12","115.14"	
"2013/05/13","115.33"	
"2013/05/14","116.02"	
"2013/05/15","116.51"	
"2013/05/16","116.9"	
"2013/05/17","116.9"	
"2013/05/18","116.9"	
"2013/05/19","116.9"	
"2013/05/20","117.68"	
"2013/05/21","117.97"	
"2013/05/22","117.38"	
"2013/05/23","115.91"	
"2013/05/24","116.01"	
"2013/05/25","116.01"	
"2013/05/26","116.01"	
"2013/05/27","115.61"	
"2013/05/28","116.2"	
"2013/05/29","115.71"	
"2013/05/30","115.61"	
"2013/05/31","114.34"	
"2013/06/01","114.34"	
"2013/06/02","114.34"	
"2013/06/03","114.54"	
"2013/06/04","114.64"	
"2013/06/05","112.95"	
"2013/06/06","113.44"	
"2013/06/07","114.52"	
"2013/06/08","114.52"	
"2013/06/09","114.52"	
"2013/06/10","114.62"	
"2013/06/11","113.84"	
"2013/06/12","113.84"	
"2013/06/13","114.03"	
"2013/06/14","114.03"	
"2013/06/15","114.03"	
"2013/06/16","114.03"	
"2013/06/17","114.92"	
"2013/06/18","115.41"	
"2013/06/19","114.82"	
"2013/06/20","110.73"	
"2013/06/21","110.43"	
"2013/06/22","110.43"	
"2013/06/23","110.43"	
"2013/06/24","108.65"	
"2013/06/25","109.74"	
"2013/06/26","110.82"	
"2013/06/27","111.7"	
"2013/06/28","111.5"	
"2013/06/29","111.5"	
"2013/06/30","111.5"	
"2013/07/01","111.5"	
"2013/07/02","112.09"	
"2013/07/03","111.89"	
"2013/07/04","112.38"	
"2013/07/05","112.48"	
"2013/07/06","112.48"	
"2013/07/07","112.48"	
"2013/07/08","113.26"	
"2013/07/09","114.05"	
"2013/07/10","114.45"	
"2013/07/11","116.21"	
"2013/07/12","116.4"	
"2013/07/13","116.4"	
"2013/07/14","116.4"	
"2013/07/15","116.6"	
"2013/07/16","116.5"	
"2013/07/17","116.6"	
"2013/07/18","117.08"	
"2013/07/19","116.98"	
"2013/07/20","116.98"	
"2013/07/21","116.98"	
"2013/07/22","117.37"	
"2013/07/23","117.08"	
"2013/07/24","117.08"	
"2013/07/25","117.27"	
"2013/07/26","117.17"	
"2013/07/27","117.17"	
"2013/07/28","117.17"	
"2013/07/29","116.58"	
"2013/07/30","116.58"	
"2013/07/31","116.58"	
"2013/08/01","117.76"	
"2013/08/02","118.54"	
"2013/08/03","118.54"	
"2013/08/04","118.54"	
"2013/08/05","118.25"	
"2013/08/06","118.15"	
"2013/08/07","117.46"	
"2013/08/08","118.44"	
"2013/08/09","118.34"	
"2013/08/10","118.34"	
"2013/08/11","118.34"	
"2013/08/12","118.14"	
"2013/08/13","118.14"	
"2013/08/14","118.14"	
"2013/08/15","116.58"	
"2013/08/16","116.67"	
"2013/08/17","116.67"	
"2013/08/18","116.67"	
"2013/08/19","116.28"	
"2013/08/20","116.38"	
"2013/08/21","115.3"	
"2013/08/22","115.88"	
"2013/08/23","116.86"	
"2013/08/24","116.86"	
"2013/08/25","116.86"	
"2013/08/26","116.27"	
"2013/08/27","114.8"	
"2013/08/28","114.31"	
"2013/08/29","114.7"	
"2013/08/30","114.11"	
"2013/08/31","114.11"	
"2013/09/01","114.11"	
"2013/09/02","114.89"	
"2013/09/03","115.09"	
"2013/09/04","115.77"	
"2013/09/05","115.77"	
"2013/09/06","116.16"	
"2013/09/07","116.16"	
"2013/09/08","116.16"	
"2013/09/09","117.13"	
"2013/09/10","118.3"	
"2013/09/11","118.69"	
"2013/09/12","118.4"	
"2013/09/13","118.49"	
"2013/09/14","118.49"	
"2013/09/15","118.49"	
"2013/09/16","119.57"	
"2013/09/17","119.57"	
"2013/09/18","120.65"	
"2013/09/19","122.02"	
"2013/09/20","122.02"	
"2013/09/21","122.02"	
"2013/09/22","122.02"	
"2013/09/23","121.04"	
"2013/09/24","120.74"	
"2013/09/25","120.84"	
"2013/09/26","120.94"	
"2013/09/27","120.94"	
"2013/09/28","120.94"	
"2013/09/29","120.94"	
"2013/09/30","120.15"	
"2013/10/01","120.15"	
"2013/10/02","120.64"	
"2013/10/03","120.15"	
"2013/10/04","120.54"	
"2013/10/05","120.54"	
"2013/10/06","120.54"	
"2013/10/07","119.75"	
"2013/10/08","118.68"	
"2013/10/09","118.19"	
"2013/10/10","120.25"	
"2013/10/11","121.04"	
"2013/10/12","121.04"	
"2013/10/13","121.04"	
"2013/10/14","121.04"	
"2013/10/15","121.13"	
"2013/10/16","122.1"	
"2013/10/17","123.17"	
"2013/10/18","123.95"	
"2013/10/19","123.95"	
"2013/10/20","123.95"	
"2013/10/21","124.15"	
"2013/10/22","125.03"	
"2013/10/23","124.54"	
"2013/10/24","125.03"	
"2013/10/25","125.42"	
"2013/10/26","125.42"	
"2013/10/27","125.42"	
"2013/10/28","125.61"	
"2013/10/29","125.91"	
"2013/10/30","125.71"	
"2013/10/31","124.93"	
"2013/11/01","124.44"	
"2013/11/02","124.44"	
"2013/11/03","124.44"	
"2013/11/04","125.02"	
"2013/11/05","124.63"	
"2013/11/06","125.41"	
"2013/11/07","123.94"	
"2013/11/08","124.53"	
"2013/11/09","124.53"	
"2013/11/10","124.53"	
"2013/11/11","125.02"	
"2013/11/12","124.72"	
"2013/11/13","124.91"	
"2013/11/14","125.88"	
"2013/11/15","126.57"	
"2013/11/16","126.57"	
"2013/11/17","126.57"	
"2013/11/18","127.05"	
"2013/11/19","126.47"	
"2013/11/20","126.07"	
"2013/11/21","126.46"	
"2013/11/22","126.85"	
"2013/11/23","126.85"	
"2013/11/24","126.85"	
"2013/11/25","126.85"	
"2013/11/26","126.85"	
"2013/11/27","127.24"	
"2013/11/28","127.53"	
"2013/11/29","127.53"	
"2013/11/30","127.53"	
"2013/12/01","127.53"	
"2013/12/02","127.04"	
"2013/12/03","126.25"	
"2013/12/04","125.47"	
"2013/12/05","125.17"	
"2013/12/06","126.16"	
"2013/12/07","126.16"	
"2013/12/08","126.16"	
"2013/12/09","126.35"	
"2013/12/10","125.96"	
"2013/12/11","125.18"	
"2013/12/12","124.21"	
"2013/12/13","124.11"	
"2013/12/14","124.11"	
"2013/12/15","124.11"	
"2013/12/16","124.88"	
"2013/12/17","124.39"	
"2013/12/18","125.77"	
"2013/12/19","126.26"	
"2013/12/20","127.03"	
"2013/12/21","127.03"	
"2013/12/22","127.03"	
"2013/12/23","127.9"	
"2013/12/24","128.2"	
"2013/12/25","128.2"	
"2013/12/26","128.2"	
"2013/12/27","129.27"	
"2013/12/28","129.27"	
"2013/12/29","129.27"	
"2013/12/30","129.56"	
"2013/12/31","130.05"	
