"基金名稱","綠色退休基金"	
"2017/04/25","148.11"	
"2017/04/26","148.1"	
"2017/04/27","148.0"	
"2017/04/28","147.81"	
"2017/04/29","147.81"	
"2017/04/30","147.81"	
"2017/05/01","147.81"	
"2017/05/02","148.45"	
"2017/05/03","148.45"	
"2017/05/04","148.34"	
"2017/05/05","149.37"	
"2017/05/06","149.37"	
"2017/05/07","149.37"	
"2017/05/08","149.35"	
"2017/05/09","149.16"	
"2017/05/10","149.63"	
"2017/05/11","149.24"	
"2017/05/12","149.52"	
"2017/05/13","149.52"	
"2017/05/14","149.52"	
"2017/05/15","150.26"	
"2017/05/16","150.63"	
"2017/05/17","148.83"	
"2017/05/18","148.54"	
"2017/05/19","149.85"	
"2017/05/20","149.85"	
"2017/05/21","149.85"	
"2017/05/22","150.78"	
"2017/05/23","150.77"	
"2017/05/24","151.14"	
"2017/05/25","151.89"	
"2017/05/26","151.51"	
"2017/05/27","151.51"	
"2017/05/28","151.51"	
"2017/05/29","151.59"	
"2017/05/30","151.59"	
"2017/05/31","151.86"	
"2017/06/01","152.98"	
"2017/06/02","153.64"	
"2017/06/03","153.64"	
"2017/06/04","153.64"	
"2017/06/05","153.43"	
"2017/06/06","153.05"	
"2017/06/07","153.23"	
"2017/06/08","152.75"	
"2017/06/09","152.56"	
"2017/06/10","152.56"	
"2017/06/11","152.56"	
"2017/06/12","152.35"	
"2017/06/13","153.0"	
"2017/06/14","153.28"	
"2017/06/15","152.33"	
"2017/06/16","152.89"	
"2017/06/17","152.89"	
"2017/06/18","152.89"	
"2017/06/19","154.0"	
"2017/06/20","152.87"	
"2017/06/21","152.58"	
"2017/06/22","152.57"	
"2017/06/23","152.85"	
"2017/06/24","152.85"	
"2017/06/25","152.85"	
"2017/06/26","153.11"	
"2017/06/27","152.26"	
"2017/06/28","153.19"	
"2017/06/29","152.34"	
"2017/06/30","152.33"	
"2017/07/01","152.33"	
"2017/07/02","152.33"	
"2017/07/03","152.6"	
"2017/07/04","152.5"	
"2017/07/05","152.49"	
"2017/07/06","151.73"	
"2017/07/07","152.01"	
"2017/07/08","152.01"	
"2017/07/09","152.01"	
"2017/07/10","152.27"	
"2017/07/11","152.17"	
"2017/07/12","153.39"	
"2017/07/13","153.76"	
"2017/07/14","154.7"	
"2017/07/15","154.7"	
"2017/07/16","154.7"	
"2017/07/17","154.77"	
"2017/07/18","154.67"	
"2017/07/19","155.7"	
"2017/07/20","155.88"	
"2017/07/21","155.31"	
"2017/07/22","155.31"	
"2017/07/23","155.31"	
"2017/07/24","155.01"	
"2017/07/25","155.57"	
"2017/07/26","155.94"	
"2017/07/27","155.93"	
"2017/07/28","155.55"	
"2017/07/29","155.55"	
"2017/07/30","155.55"	
"2017/07/31","155.63"	
"2017/08/01","156.09"	
"2017/08/02","155.99"	
"2017/08/03","155.89"	
"2017/08/04","155.79"	
"2017/08/05","155.79"	
"2017/08/06","155.79"	
"2017/08/07","156.34"	
"2017/08/08","155.86"	
"2017/08/09","155.19"	
"2017/08/10","153.49"	
"2017/08/11","153.39"	
"2017/08/12","153.39"	
"2017/08/13","153.39"	
"2017/08/14","154.5"	
"2017/08/15","154.12"	
"2017/08/16","154.78"	
"2017/08/17","153.45"	
"2017/08/18","153.16"	
"2017/08/19","153.16"	
"2017/08/20","153.16"	
"2017/08/21","153.43"	
"2017/08/22","154.36"	
"2017/08/23","154.36"	
"2017/08/24","154.07"	
"2017/08/25","154.34"	
"2017/08/26","154.34"	
"2017/08/27","154.34"	
"2017/08/28","154.79"	
"2017/08/29","154.6"	
"2017/08/30","154.87"	
"2017/08/31","155.81"	
"2017/09/01","156.56"	
"2017/09/02","156.56"	
"2017/09/03","156.56"	
"2017/09/04","156.35"	
"2017/09/05","155.59"	
"2017/09/06","155.96"	
"2017/09/07","156.52"	
"2017/09/08","156.61"	
"2017/09/09","156.61"	
"2017/09/10","156.61"	
"2017/09/11","158.0"	
"2017/09/12","158.55"	
"2017/09/13","158.17"	
"2017/09/14","157.79"	
"2017/09/15","158.25"	
"2017/09/16","158.25"	
"2017/09/17","158.25"	
"2017/09/18","158.52"	
"2017/09/19","158.79"	
"2017/09/20","158.97"	
"2017/09/21","158.4"	
"2017/09/22","158.87"	
"2017/09/23","158.87"	
"2017/09/24","158.87"	
"2017/09/25","158.75"	
"2017/09/26","158.18"	
"2017/09/27","158.55"	
"2017/09/28","159.2"	
"2017/09/29","159.76"	
"2017/09/30","159.76"	
"2017/10/01","159.76"	
"2017/10/02","159.76"	
"2017/10/03","160.68"	
"2017/10/04","160.67"	
"2017/10/05","160.67"	
"2017/10/06","160.75"	
"2017/10/07","160.75"	
"2017/10/08","160.75"	
"2017/10/09","160.64"	
"2017/10/10","161.29"	
"2017/10/11","161.47"	
"2017/10/12","161.65"	
"2017/10/13","162.2"	
"2017/10/14","162.2"	
"2017/10/15","162.2"	
"2017/10/16","162.19"	
"2017/10/17","161.8"	
"2017/10/18","162.17"	
"2017/10/19","162.17"	
"2017/10/20","162.35"	
"2017/10/21","162.35"	
"2017/10/22","162.35"	
"2017/10/23","161.95"	
"2017/10/24","162.23"	
"2017/10/25","161.66"	
"2017/10/26","161.75"	
"2017/10/27","162.21"	
"2017/10/28","162.21"	
"2017/10/29","162.21"	
"2017/10/30","162.19"	
"2017/10/31","162.75"	
"2017/11/01","163.4"	
"2017/11/02","163.3"	
"2017/11/03","163.01"	
"2017/11/04","163.01"	
"2017/11/05","163.01"	
"2017/11/06","162.89"	
"2017/11/07","163.08"	
"2017/11/08","163.35"	
"2017/11/09","162.41"	
"2017/11/10","162.31"	
"2017/11/11","162.31"	
"2017/11/12","162.31"	
"2017/11/13","161.72"	
"2017/11/14","161.53"	
"2017/11/15","160.78"	
"2017/11/16","162.08"	
"2017/11/17","162.17"	
"2017/11/18","162.17"	
"2017/11/19","162.17"	
"2017/11/20","162.34"	
"2017/11/21","162.89"	
"2017/11/22","162.88"	
"2017/11/23","163.06"	
"2017/11/24","163.53"	
"2017/11/25","163.53"	
"2017/11/26","163.53"	
"2017/11/27","163.04"	
"2017/11/28","164.23"	
"2017/11/29","164.32"	
"2017/11/30","165.44"	
"2017/12/01","164.78"	
"2017/12/02","164.78"	
"2017/12/03","164.78"	
"2017/12/04","164.76"	
"2017/12/05","164.09"	
"2017/12/06","163.34"	
"2017/12/07","163.8"	
"2017/12/08","164.64"	
"2017/12/09","164.64"	
"2017/12/10","164.64"	
"2017/12/11","165.09"	
"2017/12/12","165.17"	
"2017/12/13","165.07"	
"2017/12/14","165.07"	
"2017/12/15","165.9"	
"2017/12/16","165.9"	
"2017/12/17","165.9"	
"2017/12/18","167.47"	
"2017/12/19","166.9"	
"2017/12/20","167.17"	
"2017/12/21","167.45"	
"2017/12/22","167.35"	
"2017/12/23","167.35"	
"2017/12/24","167.35"	
"2017/12/25","167.35"	
"2017/12/26","167.35"	
"2017/12/27","167.78"	
"2017/12/28","168.24"	
"2017/12/29","167.95"	
"2017/12/30","167.95"	
"2017/12/31","167.95"	
