"基金名稱","綠色退休基金"	
"2007/04/25","119.23"	
"2007/04/26","119.13"	
"2007/04/27","119.13"	
"2007/04/28","119.13"	
"2007/04/29","119.13"	
"2007/04/30","118.76"	
"2007/05/01","118.76"	
"2007/05/02","119.41"	
"2007/05/03","119.61"	
"2007/05/04","120.29"	
"2007/05/05","120.29"	
"2007/05/06","120.29"	
"2007/05/07","121.27"	
"2007/05/08","120.58"	
"2007/05/09","120.88"	
"2007/05/10","119.7"	
"2007/05/11","120.48"	
"2007/05/12","120.48"	
"2007/05/13","120.48"	
"2007/05/14","120.29"	
"2007/05/15","120.48"	
"2007/05/16","120.77"	
"2007/05/17","120.67"	
"2007/05/18","121.46"	
"2007/05/19","121.46"	
"2007/05/20","121.46"	
"2007/05/21","121.36"	
"2007/05/22","121.46"	
"2007/05/23","122.24"	
"2007/05/24","122.24"	
"2007/05/25","121.35"	
"2007/05/26","121.35"	
"2007/05/27","121.35"	
"2007/05/28","121.45"	
"2007/05/29","121.55"	
"2007/05/30","121.64"	
"2007/05/31","122.25"	
"2007/06/01","122.76"	
"2007/06/02","122.76"	
"2007/06/03","122.76"	
"2007/06/04","122.96"	
"2007/06/05","122.56"	
"2007/06/06","121.3"	
"2007/06/07","119.45"	
"2007/06/08","119.74"	
"2007/06/09","119.74"	
"2007/06/10","119.74"	
"2007/06/11","120.13"	
"2007/06/12","119.06"	
"2007/06/13","119.83"	
"2007/06/14","120.81"	
"2007/06/15","122.09"	
"2007/06/16","122.09"	
"2007/06/17","122.09"	
"2007/06/18","122.19"	
"2007/06/19","122.19"	
"2007/06/20","121.7"	
"2007/06/21","121.5"	
"2007/06/22","120.6"	
"2007/06/23","120.6"	
"2007/06/24","120.6"	
"2007/06/25","120.2"	
"2007/06/26","119.8"	
"2007/06/27","119.9"	
"2007/06/28","120.5"	
"2007/06/29","120.79"	
"2007/06/30","120.79"	
"2007/07/01","120.79"	
"2007/07/02","120.79"	
"2007/07/03","122.35"	
"2007/07/04","122.65"	
"2007/07/05","122.25"	
"2007/07/06","122.73"	
"2007/07/07","122.73"	
"2007/07/08","122.73"	
"2007/07/09","122.92"	
"2007/07/10","121.88"	
"2007/07/11","122.2"	
"2007/07/12","123.78"	
"2007/07/13","124.27"	
"2007/07/14","124.27"	
"2007/07/15","124.27"	
"2007/07/16","124.37"	
"2007/07/17","124.27"	
"2007/07/18","123.69"	
"2007/07/19","124.67"	
"2007/07/20","123.49"	
"2007/07/21","123.49"	
"2007/07/22","123.49"	
"2007/07/23","123.88"	
"2007/07/24","122.42"	
"2007/07/25","121.73"	
"2007/07/26","119.2"	
"2007/07/27","117.47"	
"2007/07/28","117.47"	
"2007/07/29","117.47"	
"2007/07/30","118.18"	
"2007/07/31","118.18"	
"2007/08/01","117.68"	
"2007/08/02","118.17"	
"2007/08/03","116.44"	
"2007/08/04","116.44"	
"2007/08/05","116.44"	
"2007/08/06","117.31"	
"2007/08/07","118.1"	
"2007/08/08","119.7"	
"2007/08/09","116.61"	
"2007/08/10","115.1"	
"2007/08/11","115.1"	
"2007/08/12","115.1"	
"2007/08/13","116.01"	
"2007/08/14","114.4"	
"2007/08/15","112.72"	
"2007/08/16","111.17"	
"2007/08/17","112.96"	
"2007/08/18","112.96"	
"2007/08/19","112.96"	
"2007/08/20","113.67"	
"2007/08/21","113.78"	
"2007/08/22","115.37"	
"2007/08/23","116.25"	
"2007/08/24","117.04"	
"2007/08/25","117.04"	
"2007/08/26","117.04"	
"2007/08/27","116.74"	
"2007/08/28","114.75"	
"2007/08/29","116.05"	
"2007/08/30","116.25"	
"2007/08/31","117.84"	
"2007/09/01","117.84"	
"2007/09/02","117.84"	
"2007/09/03","117.84"	
"2007/09/04","118.64"	
"2007/09/05","117.45"	
"2007/09/06","117.65"	
"2007/09/07","116.03"	
"2007/09/08","116.03"	
"2007/09/09","116.03"	
"2007/09/10","115.23"	
"2007/09/11","116.74"	
"2007/09/12","117.14"	
"2007/09/13","117.83"	
"2007/09/14","117.44"	
"2007/09/15","117.44"	
"2007/09/16","117.44"	
"2007/09/17","116.46"	
"2007/09/18","118.21"	
"2007/09/19","120.38"	
"2007/09/20","120.08"	
"2007/09/21","120.57"	
"2007/09/22","120.57"	
"2007/09/23","120.57"	
"2007/09/24","120.18"	
"2007/09/25","119.79"	
"2007/09/26","119.79"	
"2007/09/27","121.17"	
"2007/09/28","121.36"	
"2007/09/29","121.36"	
"2007/09/30","121.36"	
"2007/10/01","121.36"	
"2007/10/02","122.59"	
"2007/10/03","122.39"	
"2007/10/04","122.59"	
"2007/10/05","123.53"	
"2007/10/06","123.53"	
"2007/10/07","123.53"	
"2007/10/08","123.01"	
"2007/10/09","123.9"	
"2007/10/10","124.09"	
"2007/10/11","124.29"	
"2007/10/12","124.09"	
"2007/10/13","124.09"	
"2007/10/14","124.09"	
"2007/10/15","123.25"	
"2007/10/16","121.85"	
"2007/10/17","122.35"	
"2007/10/18","122.25"	
"2007/10/19","122.25"	
"2007/10/20","122.25"	
"2007/10/21","122.25"	
"2007/10/22","119.34"	
"2007/10/23","120.32"	
"2007/10/24","120.02"	
"2007/10/25","120.51"	
"2007/10/26","122.1"	
"2007/10/27","122.1"	
"2007/10/28","122.1"	
"2007/10/29","122.9"	
"2007/10/30","122.5"	
"2007/10/31","124.07"	
"2007/11/01","121.77"	
"2007/11/02","121.27"	
"2007/11/03","121.27"	
"2007/11/04","121.27"	
"2007/11/05","120.27"	
"2007/11/06","121.69"	
"2007/11/07","119.68"	
"2007/11/08","118.68"	
"2007/11/09","117.27"	
"2007/11/10","117.27"	
"2007/11/11","117.27"	
"2007/11/12","116.08"	
"2007/11/13","117.92"	
"2007/11/14","118.02"	
"2007/11/15","116.34"	
"2007/11/16","115.94"	
"2007/11/17","115.94"	
"2007/11/18","115.94"	
"2007/11/19","113.85"	
"2007/11/20","114.84"	
"2007/11/21","112.83"	
"2007/11/22","113.03"	
"2007/11/23","114.53"	
"2007/11/24","114.53"	
"2007/11/25","114.53"	
"2007/11/26","113.62"	
"2007/11/27","114.43"	
"2007/11/28","116.72"	
"2007/11/29","117.32"	
"2007/11/30","118.12"	
"2007/12/01","118.12"	
"2007/12/02","118.12"	
"2007/12/03","117.33"	
"2007/12/04","116.53"	
"2007/12/05","117.73"	
"2007/12/06","118.72"	
"2007/12/07","119.22"	
"2007/12/08","119.22"	
"2007/12/09","119.22"	
"2007/12/10","120.21"	
"2007/12/11","118.61"	
"2007/12/12","118.81"	
"2007/12/13","117.32"	
"2007/12/14","115.73"	
"2007/12/15","115.73"	
"2007/12/16","115.73"	
"2007/12/17","113.85"	
"2007/12/18","114.35"	
"2007/12/19","113.95"	
"2007/12/20","114.24"	
"2007/12/21","115.92"	
"2007/12/22","115.92"	
"2007/12/23","115.92"	
"2007/12/24","116.5"	
"2007/12/25","116.5"	
"2007/12/26","116.5"	
"2007/12/27","116.41"	
"2007/12/28","116.8"	
"2007/12/29","116.8"	
"2007/12/30","116.8"	
"2007/12/31","116.21"	
