"基金名稱","綠色退休基金"	
"2006/07/23","94.77"	
"2006/07/24","95.96"	
"2006/07/25","96.55"	
"2006/07/26","96.55"	
"2006/07/27","97.05"	
"2006/07/28","98.04"	
"2006/07/29","98.04"	
"2006/07/30","98.04"	
"2006/07/31","97.94"	
"2006/08/01","97.45"	
"2006/08/02","98.53"	
"2006/08/03","98.33"	
"2006/08/04","98.82"	
"2006/08/05","98.82"	
"2006/08/06","98.82"	
"2006/08/07","98.04"	
"2006/08/08","98.04"	
"2006/08/09","98.33"	
"2006/08/10","97.95"	
"2006/08/11","97.66"	
"2006/08/12","97.66"	
"2006/08/13","97.66"	
"2006/08/14","98.15"	
"2006/08/15","99.15"	
"2006/08/16","100.05"	
"2006/08/17","100.25"	
"2006/08/18","100.25"	
"2006/08/19","100.25"	
"2006/08/20","100.25"	
"2006/08/21","100.25"	
"2006/08/22","100.15"	
"2006/08/23","99.86"	
"2006/08/24","99.86"	
"2006/08/25","99.56"	
"2006/08/26","99.56"	
"2006/08/27","99.56"	
"2006/08/28","100.05"	
"2006/08/29","100.35"	
"2006/08/30","100.75"	
"2006/08/31","100.75"	
"2006/09/01","101.24"	
"2006/09/02","101.24"	
"2006/09/03","101.24"	
"2006/09/04","101.73"	
"2006/09/05","101.64"	
"2006/09/06","100.64"	
"2006/09/07","99.73"	
"2006/09/08","99.93"	
"2006/09/09","99.93"	
"2006/09/10","99.93"	
"2006/09/11","99.43"	
"2006/09/12","100.33"	
"2006/09/13","100.73"	
"2006/09/14","100.93"	
"2006/09/15","100.93"	
"2006/09/16","100.93"	
"2006/09/17","100.93"	
"2006/09/18","101.03"	
"2006/09/19","100.83"	
"2006/09/20","101.33"	
"2006/09/21","101.43"	
"2006/09/22","100.94"	
"2006/09/23","100.94"	
"2006/09/24","100.94"	
"2006/09/25","101.24"	
"2006/09/26","101.96"	
"2006/09/27","102.66"	
"2006/09/28","102.76"	
"2006/09/29","102.66"	
"2006/09/30","102.66"	
"2006/10/01","102.66"	
"2006/10/02","102.66"	
"2006/10/03","102.76"	
"2006/10/04","103.44"	
"2006/10/05","104.09"	
"2006/10/06","103.53"	
"2006/10/07","103.53"	
"2006/10/08","103.53"	
"2006/10/09","103.62"	
"2006/10/10","103.81"	
"2006/10/11","103.51"	
"2006/10/12","104.2"	
"2006/10/13","104.4"	
"2006/10/14","104.4"	
"2006/10/15","104.4"	
"2006/10/16","104.92"	
"2006/10/17","104.33"	
"2006/10/18","104.82"	
"2006/10/19","105.22"	
"2006/10/20","105.32"	
"2006/10/21","105.32"	
"2006/10/22","105.32"	
"2006/10/23","105.63"	
"2006/10/24","105.63"	
"2006/10/25","106.02"	
"2006/10/26","106.51"	
"2006/10/27","106.21"	
"2006/10/28","106.21"	
"2006/10/29","106.21"	
"2006/10/30","106.21"	
"2006/10/31","106.01"	
"2006/11/01","105.81"	
"2006/11/02","105.81"	
"2006/11/03","105.53"	
"2006/11/04","105.53"	
"2006/11/05","105.53"	
"2006/11/06","106.51"	
"2006/11/07","107.13"	
"2006/11/08","106.92"	
"2006/11/09","106.63"	
"2006/11/10","106.73"	
"2006/11/11","106.73"	
"2006/11/12","106.73"	
"2006/11/13","106.73"	
"2006/11/14","107.12"	
"2006/11/15","107.52"	
"2006/11/16","107.52"	
"2006/11/17","107.42"	
"2006/11/18","107.42"	
"2006/11/19","107.42"	
"2006/11/20","107.13"	
"2006/11/21","107.43"	
"2006/11/22","108.12"	
"2006/11/23","108.02"	
"2006/11/24","107.81"	
"2006/11/25","107.81"	
"2006/11/26","107.81"	
"2006/11/27","106.66"	
"2006/11/28","106.86"	
"2006/11/29","108.06"	
"2006/11/30","108.44"	
"2006/12/01","108.25"	
"2006/12/02","108.25"	
"2006/12/03","108.25"	
"2006/12/04","108.65"	
"2006/12/05","109.03"	
"2006/12/06","109.12"	
"2006/12/07","109.12"	
"2006/12/08","109.12"	
"2006/12/09","109.12"	
"2006/12/10","109.12"	
"2006/12/11","109.22"	
"2006/12/12","109.42"	
"2006/12/13","109.71"	
"2006/12/14","110.4"	
"2006/12/15","110.4"	
"2006/12/16","110.4"	
"2006/12/17","110.4"	
"2006/12/18","110.3"	
"2006/12/19","110.4"	
"2006/12/20","110.6"	
"2006/12/21","110.3"	
"2006/12/22","110.01"	
"2006/12/23","110.01"	
"2006/12/24","110.01"	
"2006/12/25","110.01"	
"2006/12/26","110.01"	
"2006/12/27","110.91"	
"2006/12/28","110.91"	
"2006/12/29","110.71"	
"2006/12/30","110.71"	
"2006/12/31","110.71"	
