"基金名稱","北美股票基金"	
"2020/03/22","181.36"	
"2020/03/23","175.4"	
"2020/03/24","191.31"	
"2020/03/25","193.9"	
"2020/03/26","205.59"	
"2020/03/27","198.34"	
"2020/03/28","198.34"	
"2020/03/29","198.34"	
"2020/03/30","204.83"	
"2020/03/31","201.73"	
"2020/04/01","192.86"	
"2020/04/02","196.85"	
"2020/04/03","193.71"	
"2020/04/04","193.71"	
"2020/04/05","193.71"	
"2020/04/06","207.66"	
"2020/04/07","208.03"	
"2020/04/08","215.26"	
"2020/04/09","218.19"	
"2020/04/10","218.19"	
"2020/04/11","218.19"	
"2020/04/12","218.19"	
"2020/04/13","218.19"	
"2020/04/14","222.77"	
"2020/04/15","217.23"	
"2020/04/16","218.04"	
"2020/04/17","223.86"	
"2020/04/18","223.86"	
"2020/04/19","223.86"	
"2020/04/20","219.87"	
"2020/04/21","213.01"	
"2020/04/22","217.66"	
"2020/04/23","217.86"	
"2020/04/24","221.13"	
"2020/04/25","221.13"	
"2020/04/26","221.13"	
"2020/04/27","224.96"	
"2020/04/28","224.12"	
"2020/04/29","230.71"	
"2020/04/30","230.71"	
"2020/05/01","230.71"	
"2020/05/02","230.71"	
"2020/05/03","230.71"	
"2020/05/04","222.74"	
"2020/05/05","224.73"	
"2020/05/06","223.2"	
"2020/05/07","225.71"	
"2020/05/08","229.77"	
"2020/05/09","229.77"	
"2020/05/10","229.77"	
"2020/05/11","229.82"	
"2020/05/12","225.03"	
"2020/05/13","220.75"	
"2020/05/14","223.76"	
"2020/05/15","224.71"	
"2020/05/16","224.71"	
"2020/05/17","224.71"	
"2020/05/18","231.92"	
"2020/05/19","229.71"	
"2020/05/20","233.54"	
"2020/05/21","232.2"	
"2020/05/22","232.55"	
"2020/05/23","232.55"	
"2020/05/24","232.55"	
"2020/05/25","232.34"	
"2020/05/26","235.2"	
"2020/05/27","238.63"	
"2020/05/28","237.94"	
"2020/05/29","238.96"	
"2020/05/30","238.96"	
"2020/05/31","238.96"	
"2020/06/01","239.63"	
"2020/06/02","241.64"	
"2020/06/03","244.81"	
"2020/06/04","243.99"	
"2020/06/05","250.45"	
"2020/06/06","250.45"	
"2020/06/07","250.45"	
"2020/06/08","253.45"	
"2020/06/09","251.55"	
"2020/06/10","250.31"	
"2020/06/11","235.75"	
"2020/06/12","238.62"	
"2020/06/13","238.62"	
"2020/06/14","238.62"	
"2020/06/15","240.61"	
"2020/06/16","245.14"	
"2020/06/17","244.29"	
"2020/06/18","244.47"	
"2020/06/19","243.44"	
"2020/06/20","243.44"	
"2020/06/21","243.44"	
"2020/06/22","244.82"	
"2020/06/23","245.91"	
"2020/06/24","239.63"	
"2020/06/25","239.63"	
"2020/06/26","236.8"	
"2020/06/27","236.8"	
"2020/06/28","236.8"	
"2020/06/29","240.39"	
"2020/06/30","243.91"	
"2020/07/01","243.91"	
"2020/07/02","245.96"	
"2020/07/03","245.95"	
"2020/07/04","245.95"	
"2020/07/05","245.95"	
"2020/07/06","249.62"	
"2020/07/07","246.96"	
"2020/07/08","248.57"	
"2020/07/09","247.01"	
"2020/07/10","249.74"	
"2020/07/11","249.74"	
"2020/07/12","249.74"	
"2020/07/13","247.49"	
"2020/07/14","250.94"	
"2020/07/15","253.06"	
"2020/07/16","252.15"	
"2020/07/17","252.88"	
"2020/07/18","252.88"	
"2020/07/19","252.88"	
"2020/07/20","254.85"	
"2020/07/21","255.23"	
"2020/07/22","256.84"	
"2020/07/23","253.43"	
"2020/07/24","251.8"	
"2020/07/25","251.8"	
"2020/07/26","251.8"	
"2020/07/27","253.54"	
"2020/07/28","251.99"	
"2020/07/29","255.0"	
"2020/07/30","254.03"	
"2020/07/31","256.16"	
"2020/08/01","256.16"	
"2020/08/02","256.16"	
"2020/08/03","258.12"	
"2020/08/04","258.99"	
"2020/08/05","260.45"	
"2020/08/06","262.36"	
"2020/08/07","262.42"	
"2020/08/08","262.42"	
"2020/08/09","262.42"	
"2020/08/10","263.34"	
"2020/08/11","261.27"	
"2020/08/12","264.94"	
"2020/08/13","264.27"	
"2020/08/14","264.55"	
"2020/08/15","264.55"	
"2020/08/16","264.55"	
"2020/08/17","265.4"	
"2020/08/18","266.05"	
"2020/08/19","264.86"	
"2020/08/20","265.88"	
"2020/08/21","266.83"	
"2020/08/22","266.83"	
"2020/08/23","266.83"	
"2020/08/24","269.52"	
"2020/08/25","270.18"	
"2020/08/26","272.77"	
"2020/08/27","273.13"	
"2020/08/28","274.66"	
"2020/08/29","274.66"	
"2020/08/30","274.66"	
"2020/08/31","274.07"	
"2020/09/01","275.97"	
"2020/09/02","279.85"	
"2020/09/03","269.92"	
"2020/09/04","267.48"	
"2020/09/05","267.48"	
"2020/09/06","267.48"	
"2020/09/07","267.46"	
"2020/09/08","259.62"	
"2020/09/09","264.97"	
"2020/09/10","260.03"	
"2020/09/11","260.09"	
"2020/09/12","260.09"	
"2020/09/13","260.09"	
"2020/09/14","263.6"	
"2020/09/15","264.84"	
"2020/09/16","263.43"	
"2020/09/17","261.44"	
"2020/09/18","258.55"	
"2020/09/19","258.55"	
"2020/09/20","258.55"	
"2020/09/21","255.85"	
"2020/09/22","258.6"	
"2020/09/23","252.31"	
"2020/09/24","253.32"	
"2020/09/25","257.28"	
"2020/09/26","257.28"	
"2020/09/27","257.28"	
"2020/09/28","261.3"	
"2020/09/29","259.96"	
"2020/09/30","262.15"	
"2020/10/01","262.15"	
"2020/10/02","262.15"	
"2020/10/03","262.15"	
"2020/10/04","262.15"	
"2020/10/05","265.93"	
"2020/10/06","262.18"	
"2020/10/07","266.72"	
"2020/10/08","269.28"	
"2020/10/09","271.47"	
"2020/10/10","271.47"	
"2020/10/11","271.47"	
"2020/10/12","276.14"	
"2020/10/13","276.14"	
"2020/10/14","273.1"	
"2020/10/15","272.8"	
"2020/10/16","272.72"	
"2020/10/17","272.72"	
"2020/10/18","272.72"	
"2020/10/19","268.28"	
"2020/10/20","269.14"	
"2020/10/21","268.62"	
"2020/10/22","269.34"	
