"基金名稱","北美股票基金"	
"2009/03/23","67.32"	
"2009/03/24","65.95"	
"2009/03/25","66.61"	
"2009/03/26","68.28"	
"2009/03/27","66.88"	
"2009/03/28","66.88"	
"2009/03/29","66.88"	
"2009/03/30","64.61"	
"2009/03/31","65.46"	
"2009/04/01","66.57"	
"2009/04/02","68.43"	
"2009/04/03","68.99"	
"2009/04/04","68.99"	
"2009/04/05","68.99"	
"2009/04/06","68.51"	
"2009/04/07","66.92"	
"2009/04/08","67.65"	
"2009/04/09","70.06"	
"2009/04/10","70.06"	
"2009/04/11","70.06"	
"2009/04/12","70.06"	
"2009/04/13","70.06"	
"2009/04/14","68.94"	
"2009/04/15","69.76"	
"2009/04/16","70.78"	
"2009/04/17","71.05"	
"2009/04/18","71.05"	
"2009/04/19","71.05"	
"2009/04/20","68.17"	
"2009/04/21","69.56"	
"2009/04/22","69.0"	
"2009/04/23","69.65"	
"2009/04/24","70.48"	
"2009/04/25","70.48"	
"2009/04/26","70.48"	
"2009/04/27","70.0"	
"2009/04/28","69.72"	
"2009/04/29","71.3"	
"2009/04/30","71.2"	
"2009/05/01","71.2"	
"2009/05/02","71.2"	
"2009/05/03","71.2"	
"2009/05/04","73.88"	
"2009/05/05","73.69"	
"2009/05/06","74.62"	
"2009/05/07","74.06"	
"2009/05/08","75.72"	
"2009/05/09","75.72"	
"2009/05/10","75.72"	
"2009/05/11","74.13"	
"2009/05/12","74.12"	
"2009/05/13","72.28"	
"2009/05/14","72.92"	
"2009/05/15","72.08"	
"2009/05/16","72.08"	
"2009/05/17","72.08"	
"2009/05/18","74.29"	
"2009/05/19","74.19"	
"2009/05/20","73.91"	
"2009/05/21","72.69"	
"2009/05/22","72.6"	
"2009/05/23","72.6"	
"2009/05/24","72.6"	
"2009/05/25","72.61"	
"2009/05/26","74.65"	
"2009/05/27","73.15"	
"2009/05/28","73.15"	
"2009/05/29","75.1"	
"2009/05/30","75.1"	
"2009/05/31","75.1"	
"2009/06/01","77.13"	
"2009/06/02","77.39"	
"2009/06/03","76.28"	
"2009/06/04","77.1"	
"2009/06/05","77.01"	
"2009/06/06","77.01"	
"2009/06/07","77.01"	
"2009/06/08","76.9"	
"2009/06/09","77.27"	
"2009/06/10","77.07"	
"2009/06/11","77.45"	
"2009/06/12","77.44"	
"2009/06/13","77.44"	
"2009/06/14","77.44"	
"2009/06/15","75.68"	
"2009/06/16","74.85"	
"2009/06/17","74.74"	
"2009/06/18","75.3"	
"2009/06/19","75.48"	
"2009/06/20","75.48"	
"2009/06/21","75.48"	
"2009/06/22","73.42"	
"2009/06/23","73.51"	
"2009/06/24","74.07"	
"2009/06/25","75.83"	
"2009/06/26","75.82"	
"2009/06/27","75.82"	
"2009/06/28","75.82"	
"2009/06/29","76.37"	
"2009/06/30","75.8"	
"2009/07/01","75.8"	
"2009/07/02","74.03"	
"2009/07/03","74.03"	
"2009/07/04","74.03"	
"2009/07/05","74.03"	
"2009/07/06","74.2"	
"2009/07/07","72.81"	
"2009/07/08","72.81"	
"2009/07/09","72.99"	
"2009/07/10","72.69"	
"2009/07/11","72.69"	
"2009/07/12","72.69"	
"2009/07/13","74.35"	
"2009/07/14","74.81"	
"2009/07/15","76.93"	
"2009/07/16","77.57"	
"2009/07/17","77.74"	
"2009/07/18","77.74"	
"2009/07/19","77.74"	
"2009/07/20","78.48"	
"2009/07/21","78.75"	
"2009/07/22","78.92"	
"2009/07/23","80.6"	
"2009/07/24","80.87"	
"2009/07/25","80.87"	
"2009/07/26","80.87"	
"2009/07/27","81.22"	
"2009/07/28","80.95"	
"2009/07/29","80.57"	
"2009/07/30","81.39"	
"2009/07/31","81.29"	
"2009/08/01","81.29"	
"2009/08/02","81.29"	
"2009/08/03","82.48"	
"2009/08/04","82.57"	
"2009/08/05","82.2"	
"2009/08/06","81.73"	
"2009/08/07","82.74"	
"2009/08/08","82.74"	
"2009/08/09","82.74"	
"2009/08/10","82.54"	
"2009/08/11","81.71"	
"2009/08/12","82.71"	
"2009/08/13","83.17"	
"2009/08/14","82.43"	
"2009/08/15","82.43"	
"2009/08/16","82.43"	
"2009/08/17","80.58"	
"2009/08/18","81.31"	
"2009/08/19","81.86"	
"2009/08/20","82.6"	
"2009/08/21","84.07"	
"2009/08/22","84.07"	
"2009/08/23","84.07"	
"2009/08/24","84.15"	
"2009/08/25","84.43"	
"2009/08/26","84.51"	
"2009/08/27","84.81"	
"2009/08/28","84.59"	
"2009/08/29","84.59"	
"2009/08/30","84.59"	
"2009/08/31","83.96"	
"2009/09/01","82.16"	
"2009/09/02","81.98"	
"2009/09/03","82.56"	
"2009/09/04","83.56"	
"2009/09/05","83.56"	
"2009/09/06","83.56"	
"2009/09/07","83.56"	
"2009/09/08","84.2"	
"2009/09/09","84.84"	
"2009/09/10","85.75"	
"2009/09/11","85.66"	
"2009/09/12","85.66"	
"2009/09/13","85.66"	
"2009/09/14","86.19"	
"2009/09/15","86.27"	
"2009/09/16","87.37"	
"2009/09/17","87.09"	
"2009/09/18","87.37"	
"2009/09/19","87.37"	
"2009/09/20","87.37"	
"2009/09/21","87.17"	
"2009/09/22","87.51"	
"2009/09/23","86.78"	
"2009/09/24","85.95"	
"2009/09/25","85.38"	
"2009/09/26","85.38"	
"2009/09/27","85.38"	
"2009/09/28","86.83"	
"2009/09/29","86.85"	
"2009/09/30","86.46"	
"2009/10/01","86.46"	
"2009/10/02","83.86"	
"2009/10/03","83.86"	
"2009/10/04","83.86"	
"2009/10/05","85.05"	
"2009/10/06","86.14"	
"2009/10/07","86.23"	
"2009/10/08","86.78"	
"2009/10/09","87.33"	
"2009/10/10","87.33"	
"2009/10/11","87.33"	
"2009/10/12","87.77"	
"2009/10/13","87.49"	
"2009/10/14","88.86"	
"2009/10/15","89.14"	
"2009/10/16","88.58"	
"2009/10/17","88.58"	
"2009/10/18","88.58"	
"2009/10/19","89.48"	
"2009/10/20","88.92"	
"2009/10/21","88.1"	
"2009/10/22","89.01"	
"2009/10/23","87.9"	
"2009/10/24","87.9"	
"2009/10/25","87.9"	
"2009/10/26","87.9"	
"2009/10/27","86.78"	
"2009/10/28","85.11"	
"2009/10/29","87.04"	
"2009/10/30","84.64"	
"2009/10/31","84.64"	
"2009/11/01","84.64"	
"2009/11/02","84.91"	
"2009/11/03","85.27"	
"2009/11/04","85.45"	
"2009/11/05","87.19"	
"2009/11/06","87.38"	
"2009/11/07","87.38"	
"2009/11/08","87.38"	
"2009/11/09","89.2"	
"2009/11/10","89.38"	
"2009/11/11","89.75"	
"2009/11/12","88.92"	
"2009/11/13","89.37"	
"2009/11/14","89.37"	
"2009/11/15","89.37"	
"2009/11/16","90.64"	
"2009/11/17","90.63"	
"2009/11/18","90.63"	
"2009/11/19","89.34"	
"2009/11/20","89.06"	
"2009/11/21","89.06"	
"2009/11/22","89.06"	
"2009/11/23","90.24"	
"2009/11/24","90.23"	
"2009/11/25","90.69"	
"2009/11/26","90.69"	
"2009/11/27","89.12"	
"2009/11/28","89.12"	
"2009/11/29","89.12"	
"2009/11/30","89.17"	
"2009/12/01","90.17"	
"2009/12/02","90.26"	
"2009/12/03","89.61"	
"2009/12/04","90.06"	
"2009/12/05","90.06"	
"2009/12/06","90.06"	
"2009/12/07","90.05"	
"2009/12/08","89.29"	
"2009/12/09","89.57"	
"2009/12/10","90.03"	
"2009/12/11","90.48"	
"2009/12/12","90.48"	
"2009/12/13","90.48"	
"2009/12/14","90.92"	
"2009/12/15","90.36"	
"2009/12/16","90.54"	
"2009/12/17","89.51"	
"2009/12/18","89.96"	
"2009/12/19","89.96"	
"2009/12/20","89.96"	
"2009/12/21","90.96"	
"2009/12/22","91.21"	
"2009/12/23","91.3"	
"2009/12/24","91.86"	
"2009/12/25","91.86"	
"2009/12/26","91.86"	
"2009/12/27","91.86"	
"2009/12/28","91.93"	
"2009/12/29","91.81"	
"2009/12/30","91.82"	
"2009/12/31","90.91"	
