"基金名稱","北美股票基金"	
"2016/03/22","172.8"	
"2016/03/23","171.64"	
"2016/03/24","171.62"	
"2016/03/25","171.62"	
"2016/03/26","171.62"	
"2016/03/27","171.62"	
"2016/03/28","171.62"	
"2016/03/29","173.02"	
"2016/03/30","173.67"	
"2016/03/31","173.34"	
"2016/04/01","174.35"	
"2016/04/02","174.35"	
"2016/04/03","174.35"	
"2016/04/04","174.35"	
"2016/04/05","172.32"	
"2016/04/06","174.15"	
"2016/04/07","171.97"	
"2016/04/08","172.28"	
"2016/04/09","172.28"	
"2016/04/10","172.28"	
"2016/04/11","171.76"	
"2016/04/12","173.46"	
"2016/04/13","175.55"	
"2016/04/14","175.61"	
"2016/04/15","175.52"	
"2016/04/16","175.52"	
"2016/04/17","175.52"	
"2016/04/18","176.55"	
"2016/04/19","177.1"	
"2016/04/20","177.41"	
"2016/04/21","176.59"	
"2016/04/22","176.42"	
"2016/04/23","176.42"	
"2016/04/24","176.42"	
"2016/04/25","176.23"	
"2016/04/26","176.77"	
"2016/04/27","177.32"	
"2016/04/28","175.3"	
"2016/04/29","173.61"	
"2016/04/30","173.61"	
"2016/05/01","173.61"	
"2016/05/02","173.61"	
"2016/05/03","173.48"	
"2016/05/04","172.18"	
"2016/05/05","171.68"	
"2016/05/06","172.46"	
"2016/05/07","172.46"	
"2016/05/08","172.46"	
"2016/05/09","172.61"	
"2016/05/10","174.68"	
"2016/05/11","172.84"	
"2016/05/12","172.44"	
"2016/05/13","171.29"	
"2016/05/14","171.29"	
"2016/05/15","171.29"	
"2016/05/16","172.68"	
"2016/05/17","171.33"	
"2016/05/18","171.31"	
"2016/05/19","170.72"	
"2016/05/20","171.92"	
"2016/05/21","171.92"	
"2016/05/22","171.92"	
"2016/05/23","170.91"	
"2016/05/24","173.31"	
"2016/05/25","174.51"	
"2016/05/26","174.26"	
"2016/05/27","175.08"	
"2016/05/28","175.08"	
"2016/05/29","175.08"	
"2016/05/30","175.06"	
"2016/05/31","174.78"	
"2016/06/01","175.06"	
"2016/06/02","175.51"	
"2016/06/03","174.78"	
"2016/06/04","174.78"	
"2016/06/05","174.78"	
"2016/06/06","175.35"	
"2016/06/07","175.66"	
"2016/06/08","176.17"	
"2016/06/09","176.17"	
"2016/06/10","174.25"	
"2016/06/11","174.25"	
"2016/06/12","174.25"	
"2016/06/13","172.49"	
"2016/06/14","171.75"	
"2016/06/15","171.65"	
"2016/06/16","172.11"	
"2016/06/17","171.75"	
"2016/06/18","171.75"	
"2016/06/19","171.75"	
"2016/06/20","172.82"	
"2016/06/21","173.13"	
"2016/06/22","172.93"	
"2016/06/23","175.26"	
"2016/06/24","168.9"	
"2016/06/25","168.9"	
"2016/06/26","168.9"	
"2016/06/27","165.33"	
"2016/06/28","168.11"	
"2016/06/29","170.92"	
"2016/06/30","173.23"	
"2016/07/01","173.23"	
"2016/07/02","173.23"	
"2016/07/03","173.23"	
"2016/07/04","173.52"	
"2016/07/05","172.01"	
"2016/07/06","172.96"	
"2016/07/07","172.7"	
"2016/07/08","175.65"	
"2016/07/09","175.65"	
"2016/07/10","175.65"	
"2016/07/11","176.26"	
"2016/07/12","177.69"	
"2016/07/13","177.62"	
"2016/07/14","178.82"	
"2016/07/15","178.56"	
"2016/07/16","178.56"	
"2016/07/17","178.56"	
"2016/07/18","179.03"	
"2016/07/19","178.7"	
"2016/07/20","179.73"	
"2016/07/21","178.8"	
"2016/07/22","179.85"	
"2016/07/23","179.85"	
"2016/07/24","179.85"	
"2016/07/25","179.48"	
"2016/07/26","179.63"	
"2016/07/27","179.29"	
"2016/07/28","179.52"	
"2016/07/29","179.91"	
"2016/07/30","179.91"	
"2016/07/31","179.91"	
"2016/08/01","179.55"	
"2016/08/02","179.55"	
"2016/08/03","178.89"	
"2016/08/04","178.82"	
"2016/08/05","180.82"	
"2016/08/06","180.82"	
"2016/08/07","180.82"	
"2016/08/08","180.7"	
"2016/08/09","180.45"	
"2016/08/10","180.29"	
"2016/08/11","181.0"	
"2016/08/12","180.9"	
"2016/08/13","180.9"	
"2016/08/14","180.9"	
"2016/08/15","181.43"	
"2016/08/16","180.15"	
"2016/08/17","180.23"	
"2016/08/18","180.55"	
"2016/08/19","180.22"	
"2016/08/20","180.22"	
"2016/08/21","180.22"	
"2016/08/22","180.11"	
"2016/08/23","180.42"	
"2016/08/24","179.77"	
"2016/08/25","179.58"	
"2016/08/26","179.24"	
"2016/08/27","179.24"	
"2016/08/28","179.24"	
"2016/08/29","180.08"	
"2016/08/30","180.06"	
"2016/08/31","179.55"	
"2016/09/01","179.46"	
"2016/09/02","180.33"	
"2016/09/03","180.33"	
"2016/09/04","180.33"	
"2016/09/05","180.32"	
"2016/09/06","180.79"	
"2016/09/07","180.69"	
"2016/09/08","180.28"	
"2016/09/09","176.23"	
"2016/09/10","176.23"	
"2016/09/11","176.23"	
"2016/09/12","178.73"	
"2016/09/13","176.24"	
"2016/09/14","175.9"	
"2016/09/15","177.81"	
"2016/09/16","177.81"	
"2016/09/17","177.81"	
"2016/09/18","177.81"	
"2016/09/19","177.2"	
"2016/09/20","177.13"	
"2016/09/21","179.05"	
"2016/09/22","180.32"	
"2016/09/23","179.35"	
"2016/09/24","179.35"	
"2016/09/25","179.35"	
"2016/09/26","177.76"	
"2016/09/27","179.0"	
"2016/09/28","179.87"	
"2016/09/29","178.41"	
"2016/09/30","179.67"	
"2016/10/01","179.67"	
"2016/10/02","179.67"	
"2016/10/03","179.32"	
"2016/10/04","178.51"	
"2016/10/05","179.44"	
"2016/10/06","179.52"	
"2016/10/07","178.78"	
"2016/10/08","178.78"	
"2016/10/09","178.78"	
"2016/10/10","178.78"	
"2016/10/11","177.78"	
"2016/10/12","177.86"	
"2016/10/13","177.61"	
"2016/10/14","177.69"	
"2016/10/15","177.69"	
"2016/10/16","177.69"	
"2016/10/17","177.11"	
"2016/10/18","178.04"	
"2016/10/19","178.28"	
"2016/10/20","178.1"	
"2016/10/21","178.1"	
"2016/10/22","178.1"	
"2016/10/23","178.1"	
"2016/10/24","178.96"	
"2016/10/25","177.92"	
"2016/10/26","177.59"	
"2016/10/27","177.12"	
"2016/10/28","176.69"	
"2016/10/29","176.69"	
"2016/10/30","176.69"	
"2016/10/31","176.58"	
"2016/11/01","175.38"	
"2016/11/02","174.33"	
"2016/11/03","173.61"	
"2016/11/04","173.68"	
"2016/11/05","173.68"	
"2016/11/06","173.68"	
"2016/11/07","177.22"	
"2016/11/08","178.01"	
"2016/11/09","179.92"	
"2016/11/10","180.14"	
"2016/11/11","180.18"	
"2016/11/12","180.18"	
"2016/11/13","180.18"	
"2016/11/14","180.48"	
"2016/11/15","182.14"	
"2016/11/16","182.13"	
"2016/11/17","183.08"	
"2016/11/18","182.74"	
"2016/11/19","182.74"	
"2016/11/20","182.74"	
"2016/11/21","184.15"	
"2016/11/22","184.87"	
"2016/11/23","185.01"	
"2016/11/24","185.01"	
"2016/11/25","185.87"	
"2016/11/26","185.87"	
"2016/11/27","185.87"	
"2016/11/28","184.95"	
"2016/11/29","185.23"	
"2016/11/30","184.69"	
"2016/12/01","184.02"	
"2016/12/02","184.03"	
"2016/12/03","184.03"	
"2016/12/04","184.03"	
"2016/12/05","185.04"	
"2016/12/06","185.68"	
"2016/12/07","188.35"	
"2016/12/08","188.72"	
"2016/12/09","189.72"	
"2016/12/10","189.72"	
"2016/12/11","189.72"	
"2016/12/12","189.61"	
"2016/12/13","190.56"	
"2016/12/14","189.21"	
"2016/12/15","189.97"	
"2016/12/16","189.76"	
"2016/12/17","189.76"	
"2016/12/18","189.76"	
"2016/12/19","190.11"	
"2016/12/20","190.73"	
"2016/12/21","190.44"	
"2016/12/22","189.96"	
"2016/12/23","190.19"	
"2016/12/24","190.19"	
"2016/12/25","190.19"	
"2016/12/26","190.19"	
"2016/12/27","190.19"	
"2016/12/28","188.8"	
"2016/12/29","188.64"	
"2016/12/30","187.7"	
"2016/12/31","187.7"	
