"基金名稱","北美股票基金"	
"2005/03/23","93.28"	
"2005/03/24","93.27"	
"2005/03/25","93.27"	
"2005/03/26","93.27"	
"2005/03/27","93.27"	
"2005/03/28","93.27"	
"2005/03/29","92.77"	
"2005/03/30","94.15"	
"2005/03/31","94.15"	
"2005/04/01","93.46"	
"2005/04/02","93.46"	
"2005/04/03","93.46"	
"2005/04/04","93.65"	
"2005/04/05","93.65"	
"2005/04/06","94.54"	
"2005/04/07","95.13"	
"2005/04/08","94.34"	
"2005/04/09","94.34"	
"2005/04/10","94.34"	
"2005/04/11","94.54"	
"2005/04/12","95.02"	
"2005/04/13","93.94"	
"2005/04/14","92.95"	
"2005/04/15","91.6"	
"2005/04/16","91.6"	
"2005/04/17","91.6"	
"2005/04/18","91.7"	
"2005/04/19","92.4"	
"2005/04/20","91.31"	
"2005/04/21","92.98"	
"2005/04/22","92.51"	
"2005/04/23","92.51"	
"2005/04/24","92.51"	
"2005/04/25","93.09"	
"2005/04/26","92.1"	
"2005/04/27","92.4"	
"2005/04/28","91.12"	
"2005/04/29","92.3"	
"2005/04/30","92.3"	
"2005/05/01","92.3"	
"2005/05/02","92.3"	
"2005/05/03","92.45"	
"2005/05/04","93.5"	
"2005/05/05","93.21"	
"2005/05/06","93.1"	
"2005/05/07","93.1"	
"2005/05/08","93.1"	
"2005/05/09","93.77"	
"2005/05/10","92.88"	
"2005/05/11","93.36"	
"2005/05/12","92.48"	
"2005/05/13","92.08"	
"2005/05/14","92.08"	
"2005/05/15","92.08"	
"2005/05/16","92.08"	
"2005/05/17","93.54"	
"2005/05/18","94.44"	
"2005/05/19","95.04"	
"2005/05/20","94.95"	
"2005/05/21","94.95"	
"2005/05/22","94.95"	
"2005/05/23","95.17"	
"2005/05/24","95.21"	
"2005/05/25","94.71"	
"2005/05/26","95.3"	
"2005/05/27","95.29"	
"2005/05/28","95.29"	
"2005/05/29","95.29"	
"2005/05/30","95.28"	
"2005/05/31","94.79"	
"2005/06/01","95.65"	
"2005/06/02","95.96"	
"2005/06/03","95.28"	
"2005/06/04","95.28"	
"2005/06/05","95.28"	
"2005/06/06","95.28"	
"2005/06/07","95.38"	
"2005/06/08","95.18"	
"2005/06/09","95.78"	
"2005/06/10","95.59"	
"2005/06/11","95.59"	
"2005/06/12","95.59"	
"2005/06/13","95.8"	
"2005/06/14","96.0"	
"2005/06/15","96.08"	
"2005/06/16","96.49"	
"2005/06/17","96.79"	
"2005/06/18","96.79"	
"2005/06/19","96.79"	
"2005/06/20","96.59"	
"2005/06/21","96.44"	
"2005/06/22","96.42"	
"2005/06/23","95.43"	
"2005/06/24","94.93"	
"2005/06/25","94.93"	
"2005/06/26","94.93"	
"2005/06/27","94.83"	
"2005/06/28","95.71"	
"2005/06/29","95.4"	
"2005/06/30","94.9"	
"2005/07/01","94.9"	
"2005/07/02","94.9"	
"2005/07/03","94.9"	
"2005/07/04","95.1"	
"2005/07/05","95.89"	
"2005/07/06","95.2"	
"2005/07/07","95.5"	
"2005/07/08","96.77"	
"2005/07/09","96.77"	
"2005/07/10","96.77"	
"2005/07/11","97.25"	
"2005/07/12","97.74"	
"2005/07/13","97.93"	
"2005/07/14","98.34"	
"2005/07/15","98.43"	
"2005/07/16","98.43"	
"2005/07/17","98.43"	
"2005/07/18","97.75"	
"2005/07/19","98.14"	
"2005/07/20","98.73"	
"2005/07/21","98.17"	
"2005/07/22","98.65"	
"2005/07/23","98.65"	
"2005/07/24","98.65"	
"2005/07/25","98.15"	
"2005/07/26","98.52"	
"2005/07/27","99.31"	
"2005/07/28","99.91"	
"2005/07/29","99.12"	
"2005/07/30","99.12"	
"2005/07/31","99.12"	
"2005/08/01","99.33"	
"2005/08/02","99.82"	
"2005/08/03","99.92"	
"2005/08/04","99.22"	
"2005/08/05","98.54"	
"2005/08/06","98.54"	
"2005/08/07","98.54"	
"2005/08/08","98.05"	
"2005/08/09","98.84"	
"2005/08/10","98.75"	
"2005/08/11","99.23"	
"2005/08/12","98.75"	
"2005/08/13","98.75"	
"2005/08/14","98.75"	
"2005/08/15","99.04"	
"2005/08/16","98.35"	
"2005/08/17","98.35"	
"2005/08/18","98.45"	
"2005/08/19","98.54"	
"2005/08/20","98.54"	
"2005/08/21","98.54"	
"2005/08/22","98.63"	
"2005/08/23","98.43"	
"2005/08/24","97.55"	
"2005/08/25","98.05"	
"2005/08/26","97.51"	
"2005/08/27","97.51"	
"2005/08/28","97.51"	
"2005/08/29","98.04"	
"2005/08/30","97.73"	
"2005/08/31","98.53"	
"2005/09/01","98.45"	
"2005/09/02","98.14"	
"2005/09/03","98.14"	
"2005/09/04","98.14"	
"2005/09/05","98.14"	
"2005/09/06","99.32"	
"2005/09/07","99.71"	
"2005/09/08","99.33"	
"2005/09/09","100.13"	
"2005/09/10","100.13"	
"2005/09/11","100.13"	
"2005/09/12","100.23"	
"2005/09/13","99.55"	
"2005/09/14","99.17"	
"2005/09/15","99.36"	
"2005/09/16","100.24"	
"2005/09/17","100.24"	
"2005/09/18","100.24"	
"2005/09/19","100.24"	
"2005/09/20","98.95"	
"2005/09/21","97.98"	
"2005/09/22","98.28"	
"2005/09/23","98.28"	
"2005/09/24","98.28"	
"2005/09/25","98.28"	
"2005/09/26","98.38"	
"2005/09/27","98.37"	
"2005/09/28","98.57"	
"2005/09/29","99.15"	
"2005/09/30","99.45"	
"2005/10/01","99.45"	
"2005/10/02","99.45"	
"2005/10/03","99.06"	
"2005/10/04","98.47"	
"2005/10/05","97.3"	
"2005/10/06","97.1"	
"2005/10/07","97.39"	
"2005/10/08","97.39"	
"2005/10/09","97.39"	
"2005/10/10","96.69"	
"2005/10/11","96.69"	
"2005/10/12","95.71"	
"2005/10/13","95.82"	
"2005/10/14","96.61"	
"2005/10/15","96.61"	
"2005/10/16","96.61"	
"2005/10/17","96.9"	
"2005/10/18","96.01"	
"2005/10/19","97.09"	
"2005/10/20","95.54"	
"2005/10/21","96.03"	
"2005/10/22","96.03"	
"2005/10/23","96.03"	
"2005/10/24","97.51"	
"2005/10/25","97.41"	
"2005/10/26","97.02"	
"2005/10/27","96.14"	
"2005/10/28","97.41"	
"2005/10/29","97.41"	
"2005/10/30","97.41"	
"2005/10/31","98.0"	
"2005/11/01","97.71"	
"2005/11/02","98.79"	
"2005/11/03","99.58"	
"2005/11/04","99.77"	
"2005/11/05","99.77"	
"2005/11/06","99.77"	
"2005/11/07","99.97"	
"2005/11/08","99.77"	
"2005/11/09","100.05"	
"2005/11/10","101.03"	
"2005/11/11","101.23"	
"2005/11/12","101.23"	
"2005/11/13","101.23"	
"2005/11/14","101.12"	
"2005/11/15","100.74"	
"2005/11/16","101.03"	
"2005/11/17","101.82"	
"2005/11/18","102.31"	
"2005/11/19","102.31"	
"2005/11/20","102.31"	
"2005/11/21","102.61"	
"2005/11/22","103.0"	
"2005/11/23","103.5"	
"2005/11/24","103.49"	
"2005/11/25","103.68"	
"2005/11/26","103.68"	
"2005/11/27","103.68"	
"2005/11/28","102.89"	
"2005/11/29","102.69"	
"2005/11/30","102.1"	
"2005/12/01","103.38"	
"2005/12/02","103.38"	
"2005/12/03","103.38"	
"2005/12/04","103.38"	
"2005/12/05","103.29"	
"2005/12/06","103.18"	
"2005/12/07","102.59"	
"2005/12/08","102.4"	
"2005/12/09","102.7"	
"2005/12/10","102.7"	
"2005/12/11","102.7"	
"2005/12/12","102.89"	
"2005/12/13","103.19"	
"2005/12/14","103.49"	
"2005/12/15","103.39"	
"2005/12/16","103.1"	
"2005/12/17","103.1"	
"2005/12/18","103.1"	
"2005/12/19","102.61"	
"2005/12/20","102.6"	
"2005/12/21","102.8"	
"2005/12/22","103.38"	
"2005/12/23","103.38"	
"2005/12/24","103.38"	
"2005/12/25","103.38"	
"2005/12/26","103.38"	
"2005/12/27","103.38"	
"2005/12/28","102.5"	
"2005/12/29","102.2"	
"2005/12/30","101.8"	
"2005/12/31","101.8"	
