"基金名稱","北美股票基金"	
"2007/03/23","113.96"	
"2007/03/24","113.96"	
"2007/03/25","113.96"	
"2007/03/26","113.93"	
"2007/03/27","113.42"	
"2007/03/28","112.55"	
"2007/03/29","113.11"	
"2007/03/30","112.91"	
"2007/03/31","112.91"	
"2007/04/01","112.91"	
"2007/04/02","112.98"	
"2007/04/03","113.84"	
"2007/04/04","114.22"	
"2007/04/05","114.22"	
"2007/04/06","114.22"	
"2007/04/07","114.22"	
"2007/04/08","114.22"	
"2007/04/09","114.22"	
"2007/04/10","114.56"	
"2007/04/11","113.9"	
"2007/04/12","114.65"	
"2007/04/13","114.93"	
"2007/04/14","114.93"	
"2007/04/15","114.93"	
"2007/04/16","115.99"	
"2007/04/17","116.19"	
"2007/04/18","116.56"	
"2007/04/19","116.56"	
"2007/04/20","117.52"	
"2007/04/21","117.52"	
"2007/04/22","117.52"	
"2007/04/23","117.21"	
"2007/04/24","117.29"	
"2007/04/25","118.35"	
"2007/04/26","118.41"	
"2007/04/27","118.2"	
"2007/04/28","118.2"	
"2007/04/29","118.2"	
"2007/04/30","117.31"	
"2007/05/01","117.31"	
"2007/05/02","118.37"	
"2007/05/03","118.74"	
"2007/05/04","118.83"	
"2007/05/05","118.83"	
"2007/05/06","118.83"	
"2007/05/07","119.11"	
"2007/05/08","118.91"	
"2007/05/09","119.49"	
"2007/05/10","117.82"	
"2007/05/11","118.96"	
"2007/05/12","118.96"	
"2007/05/13","118.96"	
"2007/05/14","118.68"	
"2007/05/15","118.31"	
"2007/05/16","119.43"	
"2007/05/17","119.14"	
"2007/05/18","119.98"	
"2007/05/19","119.98"	
"2007/05/20","119.98"	
"2007/05/21","120.27"	
"2007/05/22","120.14"	
"2007/05/23","119.84"	
"2007/05/24","119.84"	
"2007/05/25","119.43"	
"2007/05/26","119.43"	
"2007/05/27","119.43"	
"2007/05/28","119.41"	
"2007/05/29","119.53"	
"2007/05/30","120.4"	
"2007/05/31","120.25"	
"2007/06/01","120.99"	
"2007/06/02","120.99"	
"2007/06/03","120.99"	
"2007/06/04","121.18"	
"2007/06/05","120.45"	
"2007/06/06","119.27"	
"2007/06/07","117.23"	
"2007/06/08","118.75"	
"2007/06/09","118.75"	
"2007/06/10","118.75"	
"2007/06/11","118.74"	
"2007/06/12","117.37"	
"2007/06/13","118.89"	
"2007/06/14","119.46"	
"2007/06/15","120.01"	
"2007/06/16","120.01"	
"2007/06/17","120.01"	
"2007/06/18","119.79"	
"2007/06/19","119.79"	
"2007/06/20","118.24"	
"2007/06/21","118.85"	
"2007/06/22","117.19"	
"2007/06/23","117.19"	
"2007/06/24","117.19"	
"2007/06/25","116.97"	
"2007/06/26","116.59"	
"2007/06/27","117.93"	
"2007/06/28","118.2"	
"2007/06/29","117.98"	
"2007/06/30","117.98"	
"2007/07/01","117.98"	
"2007/07/02","117.98"	
"2007/07/03","119.61"	
"2007/07/04","119.52"	
"2007/07/05","119.5"	
"2007/07/06","120.06"	
"2007/07/07","120.06"	
"2007/07/08","120.06"	
"2007/07/09","119.94"	
"2007/07/10","118.22"	
"2007/07/11","118.87"	
"2007/07/12","120.89"	
"2007/07/13","121.07"	
"2007/07/14","121.07"	
"2007/07/15","121.07"	
"2007/07/16","120.75"	
"2007/07/17","120.74"	
"2007/07/18","120.63"	
"2007/07/19","121.2"	
"2007/07/20","119.83"	
"2007/07/21","119.83"	
"2007/07/22","119.83"	
"2007/07/23","120.5"	
"2007/07/24","118.16"	
"2007/07/25","118.92"	
"2007/07/26","116.03"	
"2007/07/27","114.2"	
"2007/07/28","114.2"	
"2007/07/29","114.2"	
"2007/07/30","115.14"	
"2007/07/31","113.78"	
"2007/08/01","114.82"	
"2007/08/02","115.28"	
"2007/08/03","112.02"	
"2007/08/04","112.02"	
"2007/08/05","112.02"	
"2007/08/06","114.78"	
"2007/08/07","115.35"	
"2007/08/08","116.5"	
"2007/08/09","112.85"	
"2007/08/10","113.56"	
"2007/08/11","113.56"	
"2007/08/12","113.56"	
"2007/08/13","113.42"	
"2007/08/14","111.46"	
"2007/08/15","110.05"	
"2007/08/16","110.64"	
"2007/08/17","113.42"	
"2007/08/18","113.42"	
"2007/08/19","113.42"	
"2007/08/20","113.05"	
"2007/08/21","113.02"	
"2007/08/22","114.32"	
"2007/08/23","114.19"	
"2007/08/24","115.63"	
"2007/08/25","115.63"	
"2007/08/26","115.63"	
"2007/08/27","114.49"	
"2007/08/28","111.79"	
"2007/08/29","114.24"	
"2007/08/30","113.8"	
"2007/08/31","114.88"	
"2007/09/01","114.88"	
"2007/09/02","114.88"	
"2007/09/03","114.86"	
"2007/09/04","116.11"	
"2007/09/05","114.98"	
"2007/09/06","115.55"	
"2007/09/07","113.62"	
"2007/09/08","113.62"	
"2007/09/09","113.62"	
"2007/09/10","113.34"	
"2007/09/11","114.79"	
"2007/09/12","115.05"	
"2007/09/13","116.06"	
"2007/09/14","116.05"	
"2007/09/15","116.05"	
"2007/09/16","116.05"	
"2007/09/17","115.56"	
"2007/09/18","118.85"	
"2007/09/19","119.63"	
"2007/09/20","118.56"	
"2007/09/21","119.32"	
"2007/09/22","119.32"	
"2007/09/23","119.32"	
"2007/09/24","118.24"	
"2007/09/25","118.18"	
"2007/09/26","118.18"	
"2007/09/27","119.45"	
"2007/09/28","118.97"	
"2007/09/29","118.97"	
"2007/09/30","118.97"	
"2007/10/01","118.97"	
"2007/10/02","120.58"	
"2007/10/03","119.82"	
"2007/10/04","120.09"	
"2007/10/05","121.26"	
"2007/10/06","121.26"	
"2007/10/07","121.26"	
"2007/10/08","120.86"	
"2007/10/09","122.0"	
"2007/10/10","121.9"	
"2007/10/11","121.24"	
"2007/10/12","122.09"	
"2007/10/13","122.09"	
"2007/10/14","122.09"	
"2007/10/15","121.12"	
"2007/10/16","120.35"	
"2007/10/17","120.62"	
"2007/10/18","120.62"	
"2007/10/19","120.62"	
"2007/10/20","120.62"	
"2007/10/21","120.62"	
"2007/10/22","118.33"	
"2007/10/23","119.28"	
"2007/10/24","118.42"	
"2007/10/25","118.51"	
"2007/10/26","119.85"	
"2007/10/27","119.85"	
"2007/10/28","119.85"	
"2007/10/29","120.42"	
"2007/10/30","119.35"	
"2007/10/31","120.98"	
"2007/11/01","117.7"	
"2007/11/02","117.95"	
"2007/11/03","117.95"	
"2007/11/04","117.95"	
"2007/11/05","117.43"	
"2007/11/06","118.77"	
"2007/11/07","115.5"	
"2007/11/08","115.59"	
"2007/11/09","114.2"	
"2007/11/10","114.2"	
"2007/11/11","114.2"	
"2007/11/12","113.26"	
"2007/11/13","116.31"	
"2007/11/14","115.31"	
"2007/11/15","113.96"	
"2007/11/16","114.36"	
"2007/11/17","114.36"	
"2007/11/18","114.36"	
"2007/11/19","112.41"	
"2007/11/20","113.19"	
"2007/11/21","111.46"	
"2007/11/22","111.46"	
"2007/11/23","113.28"	
"2007/11/24","113.28"	
"2007/11/25","113.28"	
"2007/11/26","110.58"	
"2007/11/27","112.07"	
"2007/11/28","115.4"	
"2007/11/29","115.57"	
"2007/11/30","116.42"	
"2007/12/01","116.42"	
"2007/12/02","116.42"	
"2007/12/03","115.83"	
"2007/12/04","114.96"	
"2007/12/05","116.93"	
"2007/12/06","118.73"	
"2007/12/07","118.63"	
"2007/12/08","118.63"	
"2007/12/09","118.63"	
"2007/12/10","119.47"	
"2007/12/11","116.6"	
"2007/12/12","117.45"	
"2007/12/13","117.81"	
"2007/12/14","115.9"	
"2007/12/15","115.9"	
"2007/12/16","115.9"	
"2007/12/17","114.15"	
"2007/12/18","114.81"	
"2007/12/19","114.6"	
"2007/12/20","115.46"	
"2007/12/21","117.45"	
"2007/12/22","117.45"	
"2007/12/23","117.45"	
"2007/12/24","118.38"	
"2007/12/25","118.38"	
"2007/12/26","118.38"	
"2007/12/27","116.8"	
"2007/12/28","116.95"	
"2007/12/29","116.95"	
"2007/12/30","116.95"	
"2007/12/31","116.15"	
