"基金名稱","北美股票基金"	
"2006/03/23","104.83"	
"2006/03/24","104.84"	
"2006/03/25","104.84"	
"2006/03/26","104.84"	
"2006/03/27","104.64"	
"2006/03/28","103.85"	
"2006/03/29","104.64"	
"2006/03/30","104.74"	
"2006/03/31","104.44"	
"2006/04/01","104.44"	
"2006/04/02","104.44"	
"2006/04/03","104.63"	
"2006/04/04","105.21"	
"2006/04/05","105.21"	
"2006/04/06","105.12"	
"2006/04/07","104.25"	
"2006/04/08","104.25"	
"2006/04/09","104.25"	
"2006/04/10","104.25"	
"2006/04/11","103.36"	
"2006/04/12","103.55"	
"2006/04/13","103.85"	
"2006/04/14","103.85"	
"2006/04/15","103.85"	
"2006/04/16","103.85"	
"2006/04/17","103.85"	
"2006/04/18","105.33"	
"2006/04/19","105.43"	
"2006/04/20","105.24"	
"2006/04/21","105.14"	
"2006/04/22","105.14"	
"2006/04/23","105.14"	
"2006/04/24","104.95"	
"2006/04/25","104.65"	
"2006/04/26","105.04"	
"2006/04/27","105.43"	
"2006/04/28","105.43"	
"2006/04/29","105.43"	
"2006/04/30","105.43"	
"2006/05/01","105.43"	
"2006/05/02","105.62"	
"2006/05/03","105.33"	
"2006/05/04","105.63"	
"2006/05/05","105.63"	
"2006/05/06","105.63"	
"2006/05/07","105.63"	
"2006/05/08","106.72"	
"2006/05/09","106.61"	
"2006/05/10","106.32"	
"2006/05/11","105.14"	
"2006/05/12","104.05"	
"2006/05/13","104.05"	
"2006/05/14","104.05"	
"2006/05/15","104.34"	
"2006/05/16","103.95"	
"2006/05/17","102.28"	
"2006/05/18","101.4"	
"2006/05/19","101.79"	
"2006/05/20","101.79"	
"2006/05/21","101.79"	
"2006/05/22","101.39"	
"2006/05/23","100.89"	
"2006/05/24","101.28"	
"2006/05/25","102.37"	
"2006/05/26","102.76"	
"2006/05/27","102.76"	
"2006/05/28","102.76"	
"2006/05/29","102.76"	
"2006/05/30","101.17"	
"2006/05/31","101.17"	
"2006/06/01","103.24"	
"2006/06/02","103.44"	
"2006/06/03","103.44"	
"2006/06/04","103.44"	
"2006/06/05","101.67"	
"2006/06/06","101.56"	
"2006/06/07","100.86"	
"2006/06/08","101.05"	
"2006/06/09","100.48"	
"2006/06/10","100.48"	
"2006/06/11","100.48"	
"2006/06/12","99.0"	
"2006/06/13","98.02"	
"2006/06/14","98.62"	
"2006/06/15","100.39"	
"2006/06/16","99.88"	
"2006/06/17","99.88"	
"2006/06/18","99.88"	
"2006/06/19","98.99"	
"2006/06/20","99.17"	
"2006/06/21","100.07"	
"2006/06/22","99.47"	
"2006/06/23","99.17"	
"2006/06/24","99.17"	
"2006/06/25","99.17"	
"2006/06/26","99.87"	
"2006/06/27","98.78"	
"2006/06/28","99.27"	
"2006/06/29","101.43"	
"2006/06/30","101.24"	
"2006/07/01","101.24"	
"2006/07/02","101.24"	
"2006/07/03","102.02"	
"2006/07/04","102.01"	
"2006/07/05","101.21"	
"2006/07/06","101.6"	
"2006/07/07","101.03"	
"2006/07/08","101.03"	
"2006/07/09","101.03"	
"2006/07/10","101.21"	
"2006/07/11","101.89"	
"2006/07/12","100.9"	
"2006/07/13","99.52"	
"2006/07/14","99.13"	
"2006/07/15","99.13"	
"2006/07/16","99.13"	
"2006/07/17","99.05"	
"2006/07/18","99.32"	
"2006/07/19","101.19"	
"2006/07/20","100.01"	
"2006/07/21","99.51"	
"2006/07/22","99.51"	
"2006/07/23","99.51"	
"2006/07/24","101.17"	
"2006/07/25","101.76"	
"2006/07/26","101.86"	
"2006/07/27","101.21"	
"2006/07/28","102.28"	
"2006/07/29","102.28"	
"2006/07/30","102.28"	
"2006/07/31","102.08"	
"2006/08/01","101.58"	
"2006/08/02","102.17"	
"2006/08/03","102.36"	
"2006/08/04","101.77"	
"2006/08/05","101.77"	
"2006/08/06","101.77"	
"2006/08/07","101.36"	
"2006/08/08","100.96"	
"2006/08/09","100.47"	
"2006/08/10","100.96"	
"2006/08/11","100.46"	
"2006/08/12","100.46"	
"2006/08/13","100.46"	
"2006/08/14","100.64"	
"2006/08/15","102.01"	
"2006/08/16","102.9"	
"2006/08/17","103.01"	
"2006/08/18","103.3"	
"2006/08/19","103.3"	
"2006/08/20","103.3"	
"2006/08/21","103.0"	
"2006/08/22","102.99"	
"2006/08/23","102.59"	
"2006/08/24","102.88"	
"2006/08/25","102.77"	
"2006/08/26","102.77"	
"2006/08/27","102.77"	
"2006/08/28","103.57"	
"2006/08/29","103.75"	
"2006/08/30","103.75"	
"2006/08/31","103.75"	
"2006/09/01","104.34"	
"2006/09/02","104.34"	
"2006/09/03","104.34"	
"2006/09/04","104.34"	
"2006/09/05","104.54"	
"2006/09/06","103.65"	
"2006/09/07","103.16"	
"2006/09/08","103.55"	
"2006/09/09","103.55"	
"2006/09/10","103.55"	
"2006/09/11","103.74"	
"2006/09/12","104.52"	
"2006/09/13","104.7"	
"2006/09/14","104.6"	
"2006/09/15","104.79"	
"2006/09/16","104.79"	
"2006/09/17","104.79"	
"2006/09/18","105.17"	
"2006/09/19","104.87"	
"2006/09/20","105.54"	
"2006/09/21","104.87"	
"2006/09/22","104.69"	
"2006/09/23","104.69"	
"2006/09/24","104.69"	
"2006/09/25","105.65"	
"2006/09/26","106.51"	
"2006/09/27","106.59"	
"2006/09/28","106.78"	
"2006/09/29","106.48"	
"2006/09/30","106.48"	
"2006/10/01","106.48"	
"2006/10/02","106.48"	
"2006/10/03","106.06"	
"2006/10/04","107.32"	
"2006/10/05","107.52"	
"2006/10/06","107.05"	
"2006/10/07","107.05"	
"2006/10/08","107.05"	
"2006/10/09","107.15"	
"2006/10/10","107.43"	
"2006/10/11","107.02"	
"2006/10/12","108.01"	
"2006/10/13","108.31"	
"2006/10/14","108.31"	
"2006/10/15","108.31"	
"2006/10/16","108.71"	
"2006/10/17","108.34"	
"2006/10/18","108.34"	
"2006/10/19","108.41"	
"2006/10/20","108.5"	
"2006/10/21","108.5"	
"2006/10/22","108.5"	
"2006/10/23","109.02"	
"2006/10/24","109.11"	
"2006/10/25","109.5"	
"2006/10/26","110.09"	
"2006/10/27","109.2"	
"2006/10/28","109.2"	
"2006/10/29","109.2"	
"2006/10/30","109.2"	
"2006/10/31","109.24"	
"2006/11/01","108.74"	
"2006/11/02","108.44"	
"2006/11/03","108.24"	
"2006/11/04","108.24"	
"2006/11/05","108.24"	
"2006/11/06","109.41"	
"2006/11/07","109.77"	
"2006/11/08","110.25"	
"2006/11/09","109.66"	
"2006/11/10","109.95"	
"2006/11/11","109.95"	
"2006/11/12","109.95"	
"2006/11/13","110.25"	
"2006/11/14","110.73"	
"2006/11/15","110.92"	
"2006/11/16","111.21"	
"2006/11/17","111.3"	
"2006/11/18","111.3"	
"2006/11/19","111.3"	
"2006/11/20","111.18"	
"2006/11/21","111.39"	
"2006/11/22","111.58"	
"2006/11/23","111.58"	
"2006/11/24","111.09"	
"2006/11/25","111.09"	
"2006/11/26","111.09"	
"2006/11/27","109.75"	
"2006/11/28","110.05"	
"2006/11/29","111.03"	
"2006/11/30","111.02"	
"2006/12/01","110.81"	
"2006/12/02","110.81"	
"2006/12/03","110.81"	
"2006/12/04","111.8"	
"2006/12/05","112.29"	
"2006/12/06","111.91"	
"2006/12/07","111.61"	
"2006/12/08","111.71"	
"2006/12/09","111.71"	
"2006/12/10","111.71"	
"2006/12/11","112.06"	
"2006/12/12","111.85"	
"2006/12/13","111.96"	
"2006/12/14","112.82"	
"2006/12/15","112.91"	
"2006/12/16","112.91"	
"2006/12/17","112.91"	
"2006/12/18","112.58"	
"2006/12/19","112.97"	
"2006/12/20","112.86"	
"2006/12/21","112.46"	
"2006/12/22","111.86"	
"2006/12/23","111.86"	
"2006/12/24","111.86"	
"2006/12/25","111.86"	
"2006/12/26","111.86"	
"2006/12/27","113.08"	
"2006/12/28","112.98"	
"2006/12/29","112.31"	
"2006/12/30","112.31"	
"2006/12/31","112.31"	
