"基金名稱","北美股票基金"	
"2017/03/23","196.88"	
"2017/03/24","196.53"	
"2017/03/25","196.53"	
"2017/03/26","196.53"	
"2017/03/27","196.45"	
"2017/03/28","198.1"	
"2017/03/29","198.45"	
"2017/03/30","199.2"	
"2017/03/31","198.89"	
"2017/04/01","198.89"	
"2017/04/02","198.89"	
"2017/04/03","198.45"	
"2017/04/04","198.45"	
"2017/04/05","197.75"	
"2017/04/06","198.13"	
"2017/04/07","198.04"	
"2017/04/08","198.04"	
"2017/04/09","198.04"	
"2017/04/10","197.99"	
"2017/04/11","197.91"	
"2017/04/12","197.03"	
"2017/04/13","195.74"	
"2017/04/14","195.74"	
"2017/04/15","195.74"	
"2017/04/16","195.74"	
"2017/04/17","195.74"	
"2017/04/18","197.02"	
"2017/04/19","196.94"	
"2017/04/20","198.49"	
"2017/04/21","198.0"	
"2017/04/22","198.0"	
"2017/04/23","198.0"	
"2017/04/24","200.25"	
"2017/04/25","201.44"	
"2017/04/26","201.36"	
"2017/04/27","201.43"	
"2017/04/28","200.95"	
"2017/04/29","200.95"	
"2017/04/30","200.95"	
"2017/05/01","200.95"	
"2017/05/02","201.15"	
"2017/05/03","201.15"	
"2017/05/04","200.72"	
"2017/05/05","201.96"	
"2017/05/06","201.96"	
"2017/05/07","201.96"	
"2017/05/08","202.15"	
"2017/05/09","201.83"	
"2017/05/10","202.19"	
"2017/05/11","201.68"	
"2017/05/12","201.24"	
"2017/05/13","201.24"	
"2017/05/14","201.24"	
"2017/05/15","201.97"	
"2017/05/16","201.88"	
"2017/05/17","197.85"	
"2017/05/18","198.81"	
"2017/05/19","200.32"	
"2017/05/20","200.32"	
"2017/05/21","200.32"	
"2017/05/22","201.35"	
"2017/05/23","201.71"	
"2017/05/24","202.13"	
"2017/05/25","203.14"	
"2017/05/26","203.01"	
"2017/05/27","203.01"	
"2017/05/28","203.01"	
"2017/05/29","203.08"	
"2017/05/30","203.08"	
"2017/05/31","202.8"	
"2017/06/01","204.46"	
"2017/06/02","204.99"	
"2017/06/03","204.99"	
"2017/06/04","204.99"	
"2017/06/05","204.67"	
"2017/06/06","203.99"	
"2017/06/07","204.37"	
"2017/06/08","204.65"	
"2017/06/09","204.59"	
"2017/06/10","204.59"	
"2017/06/11","204.59"	
"2017/06/12","204.57"	
"2017/06/13","205.37"	
"2017/06/14","205.04"	
"2017/06/15","204.97"	
"2017/06/16","204.79"	
"2017/06/17","204.79"	
"2017/06/18","204.79"	
"2017/06/19","206.59"	
"2017/06/20","204.9"	
"2017/06/21","204.57"	
"2017/06/22","204.16"	
"2017/06/23","204.41"	
"2017/06/24","204.41"	
"2017/06/25","204.41"	
"2017/06/26","204.76"	
"2017/06/27","203.25"	
"2017/06/28","205.49"	
"2017/06/29","203.57"	
"2017/06/30","203.96"	
"2017/07/01","203.96"	
"2017/07/02","203.96"	
"2017/07/03","204.52"	
"2017/07/04","204.51"	
"2017/07/05","204.6"	
"2017/07/06","202.85"	
"2017/07/07","203.98"	
"2017/07/08","203.98"	
"2017/07/09","203.98"	
"2017/07/10","204.09"	
"2017/07/11","204.0"	
"2017/07/12","205.65"	
"2017/07/13","206.28"	
"2017/07/14","207.29"	
"2017/07/15","207.29"	
"2017/07/16","207.29"	
"2017/07/17","207.31"	
"2017/07/18","207.3"	
"2017/07/19","208.82"	
"2017/07/20","209.11"	
"2017/07/21","208.79"	
"2017/07/22","208.79"	
"2017/07/23","208.79"	
"2017/07/24","208.78"	
"2017/07/25","209.62"	
"2017/07/26","209.81"	
"2017/07/27","210.28"	
"2017/07/28","210.32"	
"2017/07/29","210.32"	
"2017/07/30","210.32"	
"2017/07/31","210.07"	
"2017/08/01","210.6"	
"2017/08/02","210.76"	
"2017/08/03","210.43"	
"2017/08/04","210.97"	
"2017/08/05","210.97"	
"2017/08/06","210.97"	
"2017/08/07","211.45"	
"2017/08/08","211.11"	
"2017/08/09","210.45"	
"2017/08/10","207.08"	
"2017/08/11","207.52"	
"2017/08/12","207.52"	
"2017/08/13","207.52"	
"2017/08/14","209.33"	
"2017/08/15","209.32"	
"2017/08/16","209.53"	
"2017/08/17","206.06"	
"2017/08/18","205.82"	
"2017/08/19","205.82"	
"2017/08/20","205.82"	
"2017/08/21","206.0"	
"2017/08/22","208.49"	
"2017/08/23","208.49"	
"2017/08/24","206.74"	
"2017/08/25","207.03"	
"2017/08/26","207.03"	
"2017/08/27","207.03"	
"2017/08/28","207.02"	
"2017/08/29","207.2"	
"2017/08/30","208.28"	
"2017/08/31","209.28"	
"2017/09/01","210.06"	
"2017/09/02","210.06"	
"2017/09/03","210.06"	
"2017/09/04","210.02"	
"2017/09/05","208.3"	
"2017/09/06","208.84"	
"2017/09/07","208.27"	
"2017/09/08","207.87"	
"2017/09/09","207.87"	
"2017/09/10","207.87"	
"2017/09/11","210.28"	
"2017/09/12","211.23"	
"2017/09/13","211.71"	
"2017/09/14","211.46"	
"2017/09/15","212.44"	
"2017/09/16","212.44"	
"2017/09/17","212.44"	
"2017/09/18","212.61"	
"2017/09/19","212.74"	
"2017/09/20","212.28"	
"2017/09/21","211.98"	
"2017/09/22","212.09"	
"2017/09/23","212.09"	
"2017/09/24","212.09"	
"2017/09/25","211.78"	
"2017/09/26","211.99"	
"2017/09/27","213.02"	
"2017/09/28","213.16"	
"2017/09/29","213.91"	
"2017/09/30","213.91"	
"2017/10/01","213.91"	
"2017/10/02","213.91"	
"2017/10/03","214.94"	
"2017/10/04","215.06"	
"2017/10/05","215.06"	
"2017/10/06","215.75"	
"2017/10/07","215.75"	
"2017/10/08","215.75"	
"2017/10/09","214.88"	
"2017/10/10","215.33"	
"2017/10/11","215.72"	
"2017/10/12","215.44"	
"2017/10/13","215.82"	
"2017/10/14","215.82"	
"2017/10/15","215.82"	
"2017/10/16","216.23"	
"2017/10/17","216.61"	
"2017/10/18","216.9"	
"2017/10/19","216.57"	
"2017/10/20","218.1"	
"2017/10/21","218.1"	
"2017/10/22","218.1"	
"2017/10/23","216.89"	
"2017/10/24","217.64"	
"2017/10/25","216.46"	
"2017/10/26","216.95"	
"2017/10/27","217.91"	
"2017/10/28","217.91"	
"2017/10/29","217.91"	
"2017/10/30","217.28"	
"2017/10/31","217.41"	
"2017/11/01","217.7"	
"2017/11/02","217.77"	
"2017/11/03","218.45"	
"2017/11/04","218.45"	
"2017/11/05","218.45"	
"2017/11/06","218.81"	
"2017/11/07","218.49"	
"2017/11/08","218.79"	
"2017/11/09","218.42"	
"2017/11/10","218.62"	
"2017/11/11","218.62"	
"2017/11/12","218.62"	
"2017/11/13","218.49"	
"2017/11/14","217.86"	
"2017/11/15","216.5"	
"2017/11/16","218.48"	
"2017/11/17","218.83"	
"2017/11/18","218.83"	
"2017/11/19","218.83"	
"2017/11/20","219.11"	
"2017/11/21","220.26"	
"2017/11/22","219.78"	
"2017/11/23","219.79"	
"2017/11/24","219.9"	
"2017/11/25","219.9"	
"2017/11/26","219.9"	
"2017/11/27","219.75"	
"2017/11/28","222.11"	
"2017/11/29","223.11"	
"2017/11/30","224.93"	
"2017/12/01","224.34"	
"2017/12/02","224.34"	
"2017/12/03","224.34"	
"2017/12/04","224.28"	
"2017/12/05","223.0"	
"2017/12/06","222.84"	
"2017/12/07","223.47"	
"2017/12/08","224.78"	
"2017/12/09","224.78"	
"2017/12/10","224.78"	
"2017/12/11","225.2"	
"2017/12/12","225.33"	
"2017/12/13","225.11"	
"2017/12/14","223.97"	
"2017/12/15","226.33"	
"2017/12/16","226.33"	
"2017/12/17","226.33"	
"2017/12/18","227.76"	
"2017/12/19","227.24"	
"2017/12/20","227.65"	
"2017/12/21","228.24"	
"2017/12/22","228.06"	
"2017/12/23","228.06"	
"2017/12/24","228.06"	
"2017/12/25","228.06"	
"2017/12/26","228.06"	
"2017/12/27","227.82"	
"2017/12/28","228.32"	
"2017/12/29","227.14"	
"2017/12/30","227.14"	
"2017/12/31","227.14"	
