"基金名稱","北美股票基金"	
"2010/03/23","96.1"	
"2010/03/24","95.56"	
"2010/03/25","95.36"	
"2010/03/26","95.46"	
"2010/03/27","95.46"	
"2010/03/28","95.46"	
"2010/03/29","96.09"	
"2010/03/30","96.06"	
"2010/03/31","95.7"	
"2010/04/01","96.31"	
"2010/04/02","96.31"	
"2010/04/03","96.31"	
"2010/04/04","96.31"	
"2010/04/05","96.31"	
"2010/04/06","96.31"	
"2010/04/07","96.66"	
"2010/04/08","96.75"	
"2010/04/09","97.3"	
"2010/04/10","97.3"	
"2010/04/11","97.3"	
"2010/04/12","97.37"	
"2010/04/13","97.54"	
"2010/04/14","98.53"	
"2010/04/15","98.62"	
"2010/04/16","97.15"	
"2010/04/17","97.15"	
"2010/04/18","97.15"	
"2010/04/19","97.5"	
"2010/04/20","98.22"	
"2010/04/21","98.31"	
"2010/04/22","98.76"	
"2010/04/23","99.29"	
"2010/04/24","99.29"	
"2010/04/25","99.29"	
"2010/04/26","98.63"	
"2010/04/27","96.36"	
"2010/04/28","96.99"	
"2010/04/29","98.07"	
"2010/04/30","96.25"	
"2010/05/01","96.25"	
"2010/05/02","96.25"	
"2010/05/03","97.42"	
"2010/05/04","95.05"	
"2010/05/05","94.77"	
"2010/05/06","91.57"	
"2010/05/07","90.43"	
"2010/05/08","90.43"	
"2010/05/09","90.43"	
"2010/05/10","94.23"	
"2010/05/11","93.95"	
"2010/05/12","95.21"	
"2010/05/13","94.02"	
"2010/05/14","92.39"	
"2010/05/15","92.39"	
"2010/05/16","92.39"	
"2010/05/17","92.57"	
"2010/05/18","91.48"	
"2010/05/19","91.01"	
"2010/05/20","87.51"	
"2010/05/21","87.51"	
"2010/05/22","87.51"	
"2010/05/23","87.51"	
"2010/05/24","87.77"	
"2010/05/25","87.77"	
"2010/05/26","87.14"	
"2010/05/27","90.12"	
"2010/05/28","89.28"	
"2010/05/29","89.28"	
"2010/05/30","89.28"	
"2010/05/31","89.24"	
"2010/06/01","87.96"	
"2010/06/02","90.13"	
"2010/06/03","90.52"	
"2010/06/04","87.42"	
"2010/06/05","87.42"	
"2010/06/06","87.42"	
"2010/06/07","86.18"	
"2010/06/08","87.34"	
"2010/06/09","86.86"	
"2010/06/10","89.33"	
"2010/06/11","89.62"	
"2010/06/12","89.62"	
"2010/06/13","89.62"	
"2010/06/14","89.68"	
"2010/06/15","91.69"	
"2010/06/16","91.69"	
"2010/06/17","91.69"	
"2010/06/18","91.8"	
"2010/06/19","91.8"	
"2010/06/20","91.8"	
"2010/06/21","91.21"	
"2010/06/22","89.81"	
"2010/06/23","89.8"	
"2010/06/24","88.25"	
"2010/06/25","88.34"	
"2010/06/26","88.34"	
"2010/06/27","88.34"	
"2010/06/28","88.19"	
"2010/06/29","85.56"	
"2010/06/30","84.56"	
"2010/07/01","84.56"	
"2010/07/02","83.98"	
"2010/07/03","83.98"	
"2010/07/04","83.98"	
"2010/07/05","84.08"	
"2010/07/06","84.52"	
"2010/07/07","87.11"	
"2010/07/08","87.75"	
"2010/07/09","88.39"	
"2010/07/10","88.39"	
"2010/07/11","88.39"	
"2010/07/12","88.14"	
"2010/07/13","89.57"	
"2010/07/14","89.58"	
"2010/07/15","89.76"	
"2010/07/16","87.13"	
"2010/07/17","87.13"	
"2010/07/18","87.13"	
"2010/07/19","87.74"	
"2010/07/20","88.64"	
"2010/07/21","87.54"	
"2010/07/22","89.25"	
"2010/07/23","89.99"	
"2010/07/24","89.99"	
"2010/07/25","89.99"	
"2010/07/26","91.01"	
"2010/07/27","90.9"	
"2010/07/28","90.09"	
"2010/07/29","89.54"	
"2010/07/30","89.63"	
"2010/07/31","89.63"	
"2010/08/01","89.63"	
"2010/08/02","91.43"	
"2010/08/03","90.79"	
"2010/08/04","91.24"	
"2010/08/05","91.13"	
"2010/08/06","90.69"	
"2010/08/07","90.69"	
"2010/08/08","90.69"	
"2010/08/09","91.14"	
"2010/08/10","90.31"	
"2010/08/11","87.95"	
"2010/08/12","87.58"	
"2010/08/13","87.2"	
"2010/08/14","87.2"	
"2010/08/15","87.2"	
"2010/08/16","87.27"	
"2010/08/17","88.17"	
"2010/08/18","88.61"	
"2010/08/19","86.99"	
"2010/08/20","86.7"	
"2010/08/21","86.7"	
"2010/08/22","86.7"	
"2010/08/23","86.14"	
"2010/08/24","84.78"	
"2010/08/25","85.22"	
"2010/08/26","84.61"	
"2010/08/27","86.01"	
"2010/08/28","86.01"	
"2010/08/29","86.01"	
"2010/08/30","84.75"	
"2010/08/31","84.9"	
"2010/09/01","87.34"	
"2010/09/02","88.15"	
"2010/09/03","89.33"	
"2010/09/04","89.33"	
"2010/09/05","89.33"	
"2010/09/06","89.27"	
"2010/09/07","88.07"	
"2010/09/08","88.69"	
"2010/09/09","89.13"	
"2010/09/10","89.5"	
"2010/09/11","89.5"	
"2010/09/12","89.5"	
"2010/09/13","90.57"	
"2010/09/14","90.48"	
"2010/09/15","90.75"	
"2010/09/16","90.74"	
"2010/09/17","90.75"	
"2010/09/18","90.75"	
"2010/09/19","90.75"	
"2010/09/20","91.99"	
"2010/09/21","91.82"	
"2010/09/22","91.37"	
"2010/09/23","91.37"	
"2010/09/24","92.53"	
"2010/09/25","92.53"	
"2010/09/26","92.53"	
"2010/09/27","91.89"	
"2010/09/28","92.33"	
"2010/09/29","91.97"	
"2010/09/30","91.68"	
"2010/10/01","91.68"	
"2010/10/02","91.68"	
"2010/10/03","91.68"	
"2010/10/04","91.22"	
"2010/10/05","93.12"	
"2010/10/06","92.94"	
"2010/10/07","92.75"	
"2010/10/08","93.37"	
"2010/10/09","93.37"	
"2010/10/10","93.37"	
"2010/10/11","93.45"	
"2010/10/12","94.33"	
"2010/10/13","94.86"	
"2010/10/14","94.68"	
"2010/10/15","94.86"	
"2010/10/16","94.86"	
"2010/10/17","94.86"	
"2010/10/18","95.56"	
"2010/10/19","94.12"	
"2010/10/20","95.29"	
"2010/10/21","95.53"	
"2010/10/22","95.61"	
"2010/10/23","95.61"	
"2010/10/24","95.61"	
"2010/10/25","95.7"	
"2010/10/26","95.8"	
"2010/10/27","95.7"	
"2010/10/28","95.7"	
"2010/10/29","95.61"	
"2010/10/30","95.61"	
"2010/10/31","95.61"	
"2010/11/01","95.7"	
"2010/11/02","96.51"	
"2010/11/03","97.05"	
"2010/11/04","98.93"	
"2010/11/05","99.37"	
"2010/11/06","99.37"	
"2010/11/07","99.37"	
"2010/11/08","99.18"	
"2010/11/09","98.36"	
"2010/11/10","98.9"	
"2010/11/11","98.63"	
"2010/11/12","97.36"	
"2010/11/13","97.36"	
"2010/11/14","97.36"	
"2010/11/15","97.35"	
"2010/11/16","95.91"	
"2010/11/17","95.8"	
"2010/11/18","97.15"	
"2010/11/19","97.15"	
"2010/11/20","97.15"	
"2010/11/21","97.15"	
"2010/11/22","97.13"	
"2010/11/23","95.67"	
"2010/11/24","97.11"	
"2010/11/25","97.08"	
"2010/11/26","96.43"	
"2010/11/27","96.43"	
"2010/11/28","96.43"	
"2010/11/29","96.2"	
"2010/11/30","95.64"	
"2010/12/01","97.83"	
"2010/12/02","99.13"	
"2010/12/03","99.39"	
"2010/12/04","99.39"	
"2010/12/05","99.39"	
"2010/12/06","99.15"	
"2010/12/07","99.04"	
"2010/12/08","99.54"	
"2010/12/09","99.88"	
"2010/12/10","100.67"	
"2010/12/11","100.67"	
"2010/12/12","100.67"	
"2010/12/13","100.55"	
"2010/12/14","100.83"	
"2010/12/15","100.29"	
"2010/12/16","100.88"	
"2010/12/17","100.89"	
"2010/12/18","100.89"	
"2010/12/19","100.89"	
"2010/12/20","101.04"	
"2010/12/21","101.78"	
"2010/12/22","102.13"	
"2010/12/23","102.02"	
"2010/12/24","101.99"	
"2010/12/25","101.99"	
"2010/12/26","101.99"	
"2010/12/27","101.99"	
"2010/12/28","102.06"	
"2010/12/29","102.14"	
"2010/12/30","102.06"	
"2010/12/31","102.17"	
