"基金名稱","北美股票基金"	
"2015/03/23","179.7"	
"2015/03/24","178.53"	
"2015/03/25","175.91"	
"2015/03/26","175.87"	
"2015/03/27","176.11"	
"2015/03/28","176.11"	
"2015/03/29","176.11"	
"2015/03/30","178.28"	
"2015/03/31","177.13"	
"2015/04/01","176.54"	
"2015/04/02","176.96"	
"2015/04/03","176.96"	
"2015/04/04","176.96"	
"2015/04/05","176.96"	
"2015/04/06","176.96"	
"2015/04/07","176.96"	
"2015/04/08","178.24"	
"2015/04/09","179.06"	
"2015/04/10","179.71"	
"2015/04/11","179.71"	
"2015/04/12","179.71"	
"2015/04/13","178.93"	
"2015/04/14","179.17"	
"2015/04/15","180.49"	
"2015/04/16","180.32"	
"2015/04/17","178.07"	
"2015/04/18","178.07"	
"2015/04/19","178.07"	
"2015/04/20","179.54"	
"2015/04/21","179.54"	
"2015/04/22","180.42"	
"2015/04/23","181.05"	
"2015/04/24","181.54"	
"2015/04/25","181.54"	
"2015/04/26","181.54"	
"2015/04/27","180.85"	
"2015/04/28","181.58"	
"2015/04/29","180.75"	
"2015/04/30","179.09"	
"2015/05/01","179.09"	
"2015/05/02","179.09"	
"2015/05/03","179.09"	
"2015/05/04","181.59"	
"2015/05/05","179.36"	
"2015/05/06","178.53"	
"2015/05/07","179.08"	
"2015/05/08","181.69"	
"2015/05/09","181.69"	
"2015/05/10","181.69"	
"2015/05/11","181.1"	
"2015/05/12","180.6"	
"2015/05/13","180.75"	
"2015/05/14","182.39"	
"2015/05/15","182.55"	
"2015/05/16","182.55"	
"2015/05/17","182.55"	
"2015/05/18","183.25"	
"2015/05/19","182.99"	
"2015/05/20","182.89"	
"2015/05/21","183.55"	
"2015/05/22","183.31"	
"2015/05/23","183.31"	
"2015/05/24","183.31"	
"2015/05/25","183.31"	
"2015/05/26","181.39"	
"2015/05/27","182.85"	
"2015/05/28","182.74"	
"2015/05/29","181.66"	
"2015/05/30","181.66"	
"2015/05/31","181.66"	
"2015/06/01","181.86"	
"2015/06/02","181.66"	
"2015/06/03","182.34"	
"2015/06/04","180.63"	
"2015/06/05","180.33"	
"2015/06/06","180.33"	
"2015/06/07","180.33"	
"2015/06/08","179.19"	
"2015/06/09","179.35"	
"2015/06/10","181.55"	
"2015/06/11","182.11"	
"2015/06/12","180.88"	
"2015/06/13","180.88"	
"2015/06/14","180.88"	
"2015/06/15","179.97"	
"2015/06/16","181.1"	
"2015/06/17","181.31"	
"2015/06/18","183.1"	
"2015/06/19","182.29"	
"2015/06/20","182.29"	
"2015/06/21","182.29"	
"2015/06/22","183.23"	
"2015/06/23","183.15"	
"2015/06/24","181.83"	
"2015/06/25","181.33"	
"2015/06/26","181.08"	
"2015/06/27","181.08"	
"2015/06/28","181.08"	
"2015/06/29","177.1"	
"2015/06/30","177.53"	
"2015/07/01","177.53"	
"2015/07/02","178.57"	
"2015/07/03","178.55"	
"2015/07/04","178.55"	
"2015/07/05","178.55"	
"2015/07/06","177.96"	
"2015/07/07","179.0"	
"2015/07/08","176.29"	
"2015/07/09","176.54"	
"2015/07/10","178.51"	
"2015/07/11","178.51"	
"2015/07/12","178.51"	
"2015/07/13","180.59"	
"2015/07/14","181.23"	
"2015/07/15","180.99"	
"2015/07/16","182.45"	
"2015/07/17","181.79"	
"2015/07/18","181.79"	
"2015/07/19","181.79"	
"2015/07/20","181.99"	
"2015/07/21","181.02"	
"2015/07/22","180.35"	
"2015/07/23","179.37"	
"2015/07/24","177.57"	
"2015/07/25","177.57"	
"2015/07/26","177.57"	
"2015/07/27","176.3"	
"2015/07/28","178.49"	
"2015/07/29","179.87"	
"2015/07/30","179.61"	
"2015/07/31","179.43"	
"2015/08/01","179.43"	
"2015/08/02","179.43"	
"2015/08/03","178.76"	
"2015/08/04","178.09"	
"2015/08/05","178.82"	
"2015/08/06","176.86"	
"2015/08/07","176.2"	
"2015/08/08","176.2"	
"2015/08/09","176.2"	
"2015/08/10","178.69"	
"2015/08/11","176.78"	
"2015/08/12","177.19"	
"2015/08/13","176.71"	
"2015/08/14","176.84"	
"2015/08/15","176.84"	
"2015/08/16","176.84"	
"2015/08/17","177.88"	
"2015/08/18","177.38"	
"2015/08/19","175.68"	
"2015/08/20","171.93"	
"2015/08/21","165.98"	
"2015/08/22","165.98"	
"2015/08/23","165.98"	
"2015/08/24","159.72"	
"2015/08/25","157.93"	
"2015/08/26","163.81"	
"2015/08/27","167.58"	
"2015/08/28","167.57"	
"2015/08/29","167.57"	
"2015/08/30","167.57"	
"2015/08/31","166.46"	
"2015/09/01","161.65"	
"2015/09/02","164.99"	
"2015/09/03","164.99"	
"2015/09/04","163.03"	
"2015/09/05","163.03"	
"2015/09/06","163.03"	
"2015/09/07","163.0"	
"2015/09/08","167.22"	
"2015/09/09","165.02"	
"2015/09/10","165.98"	
"2015/09/11","166.87"	
"2015/09/12","166.87"	
"2015/09/13","166.87"	
"2015/09/14","166.18"	
"2015/09/15","168.14"	
"2015/09/16","169.35"	
"2015/09/17","168.94"	
"2015/09/18","166.16"	
"2015/09/19","166.16"	
"2015/09/20","166.16"	
"2015/09/21","167.1"	
"2015/09/22","165.08"	
"2015/09/23","164.87"	
"2015/09/24","164.31"	
"2015/09/25","164.28"	
"2015/09/26","164.28"	
"2015/09/27","164.28"	
"2015/09/28","164.28"	
"2015/09/29","160.43"	
"2015/09/30","163.03"	
"2015/10/01","163.03"	
"2015/10/02","165.29"	
"2015/10/03","165.29"	
"2015/10/04","165.29"	
"2015/10/05","168.42"	
"2015/10/06","167.85"	
"2015/10/07","169.3"	
"2015/10/08","170.76"	
"2015/10/09","170.83"	
"2015/10/10","170.83"	
"2015/10/11","170.83"	
"2015/10/12","171.05"	
"2015/10/13","169.66"	
"2015/10/14","168.36"	
"2015/10/15","170.86"	
"2015/10/16","171.58"	
"2015/10/17","171.58"	
"2015/10/18","171.58"	
"2015/10/19","171.56"	
"2015/10/20","171.31"	
"2015/10/21","171.31"	
"2015/10/22","173.73"	
"2015/10/23","175.99"	
"2015/10/24","175.99"	
"2015/10/25","175.99"	
"2015/10/26","175.79"	
"2015/10/27","175.29"	
"2015/10/28","177.49"	
"2015/10/29","177.3"	
"2015/10/30","176.64"	
"2015/10/31","176.64"	
"2015/11/01","176.64"	
"2015/11/02","178.56"	
"2015/11/03","179.04"	
"2015/11/04","178.54"	
"2015/11/05","178.86"	
"2015/11/06","179.09"	
"2015/11/07","179.09"	
"2015/11/08","179.09"	
"2015/11/09","177.36"	
"2015/11/10","177.51"	
"2015/11/11","176.53"	
"2015/11/12","174.18"	
"2015/11/13","172.32"	
"2015/11/14","172.32"	
"2015/11/15","172.32"	
"2015/11/16","174.64"	
"2015/11/17","174.39"	
"2015/11/18","177.28"	
"2015/11/19","176.88"	
"2015/11/20","177.27"	
"2015/11/21","177.27"	
"2015/11/22","177.27"	
"2015/11/23","177.25"	
"2015/11/24","177.4"	
"2015/11/25","177.47"	
"2015/11/26","177.5"	
"2015/11/27","177.65"	
"2015/11/28","177.65"	
"2015/11/29","177.65"	
"2015/11/30","176.81"	
"2015/12/01","178.55"	
"2015/12/02","176.54"	
"2015/12/03","174.43"	
"2015/12/04","177.98"	
"2015/12/05","177.98"	
"2015/12/06","177.98"	
"2015/12/07","176.8"	
"2015/12/08","175.5"	
"2015/12/09","174.28"	
"2015/12/10","174.75"	
"2015/12/11","170.79"	
"2015/12/12","170.79"	
"2015/12/13","170.79"	
"2015/12/14","170.98"	
"2015/12/15","172.3"	
"2015/12/16","174.67"	
"2015/12/17","172.16"	
"2015/12/18","169.4"	
"2015/12/19","169.4"	
"2015/12/20","169.4"	
"2015/12/21","170.96"	
"2015/12/22","172.5"	
"2015/12/23","174.42"	
"2015/12/24","174.31"	
"2015/12/25","174.31"	
"2015/12/26","174.31"	
"2015/12/27","174.31"	
"2015/12/28","173.8"	
"2015/12/29","175.63"	
"2015/12/30","174.4"	
"2015/12/31","172.61"	
