"基金名稱","北美股票基金"	
"2008/03/22","105.44"	
"2008/03/23","105.44"	
"2008/03/24","105.44"	
"2008/03/25","107.19"	
"2008/03/26","106.43"	
"2008/03/27","105.38"	
"2008/03/28","104.43"	
"2008/03/29","104.43"	
"2008/03/30","104.43"	
"2008/03/31","105.15"	
"2008/04/01","108.84"	
"2008/04/02","108.51"	
"2008/04/03","108.61"	
"2008/04/04","108.61"	
"2008/04/05","108.61"	
"2008/04/06","108.61"	
"2008/04/07","108.86"	
"2008/04/08","108.28"	
"2008/04/09","107.53"	
"2008/04/10","108.12"	
"2008/04/11","105.62"	
"2008/04/12","105.62"	
"2008/04/13","105.62"	
"2008/04/14","105.4"	
"2008/04/15","105.96"	
"2008/04/16","107.92"	
"2008/04/17","108.12"	
"2008/04/18","109.72"	
"2008/04/19","109.72"	
"2008/04/20","109.72"	
"2008/04/21","109.42"	
"2008/04/22","108.55"	
"2008/04/23","108.93"	
"2008/04/24","109.7"	
"2008/04/25","110.07"	
"2008/04/26","110.07"	
"2008/04/27","110.07"	
"2008/04/28","110.15"	
"2008/04/29","109.96"	
"2008/04/30","109.75"	
"2008/05/01","109.75"	
"2008/05/02","111.81"	
"2008/05/03","111.81"	
"2008/05/04","111.81"	
"2008/05/05","111.32"	
"2008/05/06","111.97"	
"2008/05/07","110.36"	
"2008/05/08","110.83"	
"2008/05/09","110.15"	
"2008/05/10","110.15"	
"2008/05/11","110.15"	
"2008/05/12","110.15"	
"2008/05/13","111.44"	
"2008/05/14","112.18"	
"2008/05/15","113.49"	
"2008/05/16","113.48"	
"2008/05/17","113.48"	
"2008/05/18","113.48"	
"2008/05/19","113.46"	
"2008/05/20","112.22"	
"2008/05/21","110.69"	
"2008/05/22","111.07"	
"2008/05/23","109.73"	
"2008/05/24","109.73"	
"2008/05/25","109.73"	
"2008/05/26","109.7"	
"2008/05/27","110.34"	
"2008/05/28","110.74"	
"2008/05/29","111.29"	
"2008/05/30","111.36"	
"2008/05/31","111.36"	
"2008/06/01","111.36"	
"2008/06/02","110.22"	
"2008/06/03","109.63"	
"2008/06/04","109.62"	
"2008/06/05","111.97"	
"2008/06/06","108.65"	
"2008/06/07","108.65"	
"2008/06/08","108.65"	
"2008/06/09","108.65"	
"2008/06/10","108.23"	
"2008/06/11","106.44"	
"2008/06/12","106.99"	
"2008/06/13","108.56"	
"2008/06/14","108.56"	
"2008/06/15","108.56"	
"2008/06/16","108.34"	
"2008/06/17","107.71"	
"2008/06/18","106.49"	
"2008/06/19","106.87"	
"2008/06/20","104.88"	
"2008/06/21","104.88"	
"2008/06/22","104.88"	
"2008/06/23","104.96"	
"2008/06/24","104.76"	
"2008/06/25","105.42"	
"2008/06/26","102.39"	
"2008/06/27","101.75"	
"2008/06/28","101.75"	
"2008/06/29","101.75"	
"2008/06/30","101.95"	
"2008/07/01","101.95"	
"2008/07/02","100.14"	
"2008/07/03","100.33"	
"2008/07/04","100.33"	
"2008/07/05","100.33"	
"2008/07/06","100.33"	
"2008/07/07","99.26"	
"2008/07/08","100.85"	
"2008/07/09","98.65"	
"2008/07/10","99.51"	
"2008/07/11","98.36"	
"2008/07/12","98.36"	
"2008/07/13","98.36"	
"2008/07/14","97.59"	
"2008/07/15","96.56"	
"2008/07/16","99.11"	
"2008/07/17","100.05"	
"2008/07/18","99.85"	
"2008/07/19","99.85"	
"2008/07/20","99.85"	
"2008/07/21","99.54"	
"2008/07/22","100.76"	
"2008/07/23","101.3"	
"2008/07/24","99.03"	
"2008/07/25","99.41"	
"2008/07/26","99.41"	
"2008/07/27","99.41"	
"2008/07/28","97.69"	
"2008/07/29","99.94"	
"2008/07/30","101.71"	
"2008/07/31","100.48"	
"2008/08/01","100.09"	
"2008/08/02","100.09"	
"2008/08/03","100.09"	
"2008/08/04","99.03"	
"2008/08/05","101.66"	
"2008/08/06","101.66"	
"2008/08/07","100.61"	
"2008/08/08","103.14"	
"2008/08/09","103.14"	
"2008/08/10","103.14"	
"2008/08/11","104.13"	
"2008/08/12","102.99"	
"2008/08/13","102.63"	
"2008/08/14","103.07"	
"2008/08/15","103.52"	
"2008/08/16","103.52"	
"2008/08/17","103.52"	
"2008/08/18","102.09"	
"2008/08/19","101.06"	
"2008/08/20","101.53"	
"2008/08/21","101.82"	
"2008/08/22","101.82"	
"2008/08/23","101.82"	
"2008/08/24","101.82"	
"2008/08/25","100.94"	
"2008/08/26","101.13"	
"2008/08/27","101.97"	
"2008/08/28","103.47"	
"2008/08/29","102.04"	
"2008/08/30","102.04"	
"2008/08/31","102.04"	
"2008/09/01","102.04"	
"2008/09/02","101.55"	
"2008/09/03","101.54"	
"2008/09/04","98.62"	
"2008/09/05","98.8"	
"2008/09/06","98.8"	
"2008/09/07","98.8"	
"2008/09/08","100.85"	
"2008/09/09","97.68"	
"2008/09/10","98.34"	
"2008/09/11","99.65"	
"2008/09/12","99.93"	
"2008/09/13","99.93"	
"2008/09/14","99.93"	
"2008/09/15","99.93"	
"2008/09/16","97.28"	
"2008/09/17","92.93"	
"2008/09/18","96.21"	
"2008/09/19","99.78"	
"2008/09/20","99.78"	
"2008/09/21","99.78"	
"2008/09/22","96.25"	
"2008/09/23","94.53"	
"2008/09/24","94.42"	
"2008/09/25","96.35"	
"2008/09/26","96.73"	
"2008/09/27","96.73"	
"2008/09/28","96.73"	
"2008/09/29","88.11"	
"2008/09/30","92.87"	
"2008/10/01","92.87"	
"2008/10/02","88.08"	
"2008/10/03","87.06"	
"2008/10/04","87.06"	
"2008/10/05","87.06"	
"2008/10/06","83.44"	
"2008/10/07","83.44"	
"2008/10/08","77.74"	
"2008/10/09","71.76"	
"2008/10/10","70.33"	
"2008/10/11","70.33"	
"2008/10/12","70.33"	
"2008/10/13","79.08"	
"2008/10/14","78.74"	
"2008/10/15","71.5"	
"2008/10/16","75.21"	
"2008/10/17","74.55"	
"2008/10/18","74.55"	
"2008/10/19","74.55"	
"2008/10/20","78.37"	
"2008/10/21","75.98"	
"2008/10/22","71.29"	
"2008/10/23","72.41"	
"2008/10/24","70.18"	
"2008/10/25","70.18"	
"2008/10/26","70.18"	
"2008/10/27","67.73"	
"2008/10/28","74.97"	
"2008/10/29","74.5"	
"2008/10/30","76.46"	
"2008/10/31","77.49"	
"2008/11/01","77.49"	
"2008/11/02","77.49"	
"2008/11/03","77.31"	
"2008/11/04","80.37"	
"2008/11/05","76.35"	
"2008/11/06","72.61"	
"2008/11/07","74.8"	
"2008/11/08","74.8"	
"2008/11/09","74.8"	
"2008/11/10","74.03"	
"2008/11/11","72.36"	
"2008/11/12","68.52"	
"2008/11/13","73.45"	
"2008/11/14","70.47"	
"2008/11/15","70.47"	
"2008/11/16","70.47"	
"2008/11/17","68.5"	
"2008/11/18","69.15"	
"2008/11/19","64.76"	
"2008/11/20","60.35"	
"2008/11/21","64.46"	
"2008/11/22","64.46"	
"2008/11/23","64.46"	
"2008/11/24","68.48"	
"2008/11/25","68.89"	
"2008/11/26","71.33"	
"2008/11/27","71.28"	
"2008/11/28","71.89"	
"2008/11/29","71.89"	
"2008/11/30","71.89"	
"2008/12/01","65.8"	
"2008/12/02","68.39"	
"2008/12/03","70.15"	
"2008/12/04","68.21"	
"2008/12/05","70.82"	
"2008/12/06","70.82"	
"2008/12/07","70.82"	
"2008/12/08","73.08"	
"2008/12/09","71.39"	
"2008/12/10","72.52"	
"2008/12/11","70.65"	
"2008/12/12","71.12"	
"2008/12/13","71.12"	
"2008/12/14","71.12"	
"2008/12/15","70.26"	
"2008/12/16","73.89"	
"2008/12/17","73.2"	
"2008/12/18","71.92"	
"2008/12/19","72.19"	
"2008/12/20","72.19"	
"2008/12/21","72.19"	
"2008/12/22","70.98"	
"2008/12/23","70.32"	
"2008/12/24","70.69"	
"2008/12/25","70.69"	
"2008/12/26","70.69"	
"2008/12/27","70.69"	
"2008/12/28","70.69"	
"2008/12/29","70.87"	
"2008/12/30","72.61"	
"2008/12/31","73.63"	
