"基金名稱","北美股票基金"	
"2004/03/22","90.13"	
"2004/03/23","90.03"	
"2004/03/24","89.92"	
"2004/03/25","91.61"	
"2004/03/26","91.5"	
"2004/03/27","91.5"	
"2004/03/28","91.5"	
"2004/03/29","92.99"	
"2004/03/30","93.29"	
"2004/03/31","93.41"	
"2004/04/01","93.83"	
"2004/04/02","94.74"	
"2004/04/03","94.74"	
"2004/04/04","94.74"	
"2004/04/05","94.74"	
"2004/04/06","95.09"	
"2004/04/07","94.5"	
"2004/04/08","94.41"	
"2004/04/09","94.41"	
"2004/04/10","94.41"	
"2004/04/11","94.41"	
"2004/04/12","94.41"	
"2004/04/13","93.8"	
"2004/04/14","93.79"	
"2004/04/15","93.78"	
"2004/04/16","94.37"	
"2004/04/17","94.37"	
"2004/04/18","94.37"	
"2004/04/19","94.76"	
"2004/04/20","93.47"	
"2004/04/21","93.96"	
"2004/04/22","95.24"	
"2004/04/23","95.24"	
"2004/04/24","95.24"	
"2004/04/25","95.24"	
"2004/04/26","94.84"	
"2004/04/27","95.13"	
"2004/04/28","93.65"	
"2004/04/29","92.75"	
"2004/04/30","91.86"	
"2004/05/01","91.86"	
"2004/05/02","91.86"	
"2004/05/03","92.84"	
"2004/05/04","92.94"	
"2004/05/05","93.04"	
"2004/05/06","92.44"	
"2004/05/07","90.95"	
"2004/05/08","90.95"	
"2004/05/09","90.95"	
"2004/05/10","89.75"	
"2004/05/11","90.64"	
"2004/05/12","90.63"	
"2004/05/13","90.43"	
"2004/05/14","90.14"	
"2004/05/15","90.14"	
"2004/05/16","90.14"	
"2004/05/17","89.25"	
"2004/05/18","90.03"	
"2004/05/19","89.78"	
"2004/05/20","89.77"	
"2004/05/21","90.16"	
"2004/05/22","90.16"	
"2004/05/23","90.16"	
"2004/05/24","90.25"	
"2004/05/25","91.83"	
"2004/05/26","91.83"	
"2004/05/27","92.11"	
"2004/05/28","92.01"	
"2004/05/29","92.01"	
"2004/05/30","92.01"	
"2004/05/31","92.0"	
"2004/06/01","92.08"	
"2004/06/02","92.48"	
"2004/06/03","91.69"	
"2004/06/04","92.28"	
"2004/06/05","92.28"	
"2004/06/06","92.28"	
"2004/06/07","93.77"	
"2004/06/08","93.87"	
"2004/06/09","93.07"	
"2004/06/10","93.54"	
"2004/06/11","93.54"	
"2004/06/12","93.54"	
"2004/06/13","93.54"	
"2004/06/14","92.65"	
"2004/06/15","93.24"	
"2004/06/16","93.33"	
"2004/06/17","93.24"	
"2004/06/18","93.24"	
"2004/06/19","93.24"	
"2004/06/20","93.24"	
"2004/06/21","92.73"	
"2004/06/22","92.73"	
"2004/06/23","93.63"	
"2004/06/24","93.44"	
"2004/06/25","92.75"	
"2004/06/26","92.75"	
"2004/06/27","92.75"	
"2004/06/28","92.55"	
"2004/06/29","92.83"	
"2004/06/30","93.22"	
"2004/07/01","93.22"	
"2004/07/02","92.04"	
"2004/07/03","92.04"	
"2004/07/04","92.04"	
"2004/07/05","92.03"	
"2004/07/06","91.34"	
"2004/07/07","91.54"	
"2004/07/08","90.76"	
"2004/07/09","90.95"	
"2004/07/10","90.95"	
"2004/07/11","90.95"	
"2004/07/12","90.95"	
"2004/07/13","90.95"	
"2004/07/14","90.55"	
"2004/07/15","90.06"	
"2004/07/16","89.46"	
"2004/07/17","89.46"	
"2004/07/18","89.46"	
"2004/07/19","89.46"	
"2004/07/20","90.34"	
"2004/07/21","88.96"	
"2004/07/22","88.96"	
"2004/07/23","87.87"	
"2004/07/24","87.87"	
"2004/07/25","87.87"	
"2004/07/26","87.58"	
"2004/07/27","88.36"	
"2004/07/28","88.45"	
"2004/07/29","88.94"	
"2004/07/30","89.03"	
"2004/07/31","89.03"	
"2004/08/01","89.03"	
"2004/08/02","89.23"	
"2004/08/03","88.64"	
"2004/08/04","88.63"	
"2004/08/05","87.06"	
"2004/08/06","85.7"	
"2004/08/07","85.7"	
"2004/08/08","85.7"	
"2004/08/09","85.59"	
"2004/08/10","86.86"	
"2004/08/11","86.67"	
"2004/08/12","85.78"	
"2004/08/13","86.07"	
"2004/08/14","86.07"	
"2004/08/15","86.07"	
"2004/08/16","87.25"	
"2004/08/17","87.35"	
"2004/08/18","88.33"	
"2004/08/19","88.04"	
"2004/08/20","88.62"	
"2004/08/21","88.62"	
"2004/08/22","88.62"	
"2004/08/23","88.42"	
"2004/08/24","88.52"	
"2004/08/25","89.11"	
"2004/08/26","89.2"	
"2004/08/27","89.49"	
"2004/08/28","89.49"	
"2004/08/29","89.49"	
"2004/08/30","88.71"	
"2004/08/31","89.1"	
"2004/09/01","89.1"	
"2004/09/02","89.99"	
"2004/09/03","89.49"	
"2004/09/04","89.49"	
"2004/09/05","89.49"	
"2004/09/06","89.58"	
"2004/09/07","90.27"	
"2004/09/08","89.97"	
"2004/09/09","90.07"	
"2004/09/10","90.46"	
"2004/09/11","90.46"	
"2004/09/12","90.46"	
"2004/09/13","90.55"	
"2004/09/14","90.86"	
"2004/09/15","90.17"	
"2004/09/16","90.26"	
"2004/09/17","90.65"	
"2004/09/18","90.65"	
"2004/09/19","90.65"	
"2004/09/20","89.76"	
"2004/09/21","90.25"	
"2004/09/22","88.87"	
"2004/09/23","88.28"	
"2004/09/24","88.37"	
"2004/09/25","88.37"	
"2004/09/26","88.37"	
"2004/09/27","87.68"	
"2004/09/28","88.27"	
"2004/09/29","88.27"	
"2004/09/30","88.97"	
"2004/10/01","88.97"	
"2004/10/02","88.97"	
"2004/10/03","88.97"	
"2004/10/04","90.64"	
"2004/10/05","90.55"	
"2004/10/06","91.14"	
"2004/10/07","90.06"	
"2004/10/08","89.4"	
"2004/10/09","89.4"	
"2004/10/10","89.4"	
"2004/10/11","89.69"	
"2004/10/12","89.48"	
"2004/10/13","88.89"	
"2004/10/14","88.22"	
"2004/10/15","88.71"	
"2004/10/16","88.71"	
"2004/10/17","88.71"	
"2004/10/18","88.99"	
"2004/10/19","88.12"	
"2004/10/20","88.13"	
"2004/10/21","88.63"	
"2004/10/22","88.63"	
"2004/10/23","88.63"	
"2004/10/24","88.63"	
"2004/10/25","87.6"	
"2004/10/26","88.75"	
"2004/10/27","90.07"	
"2004/10/28","90.25"	
"2004/10/29","90.33"	
"2004/10/30","90.33"	
"2004/10/31","90.33"	
"2004/11/01","90.44"	
"2004/11/02","90.43"	
"2004/11/03","91.32"	
"2004/11/04","92.72"	
"2004/11/05","93.03"	
"2004/11/06","93.03"	
"2004/11/07","93.03"	
"2004/11/08","92.91"	
"2004/11/09","93.0"	
"2004/11/10","92.67"	
"2004/11/11","93.67"	
"2004/11/12","94.56"	
"2004/11/13","94.56"	
"2004/11/14","94.56"	
"2004/11/15","94.36"	
"2004/11/16","93.68"	
"2004/11/17","94.08"	
"2004/11/18","94.34"	
"2004/11/19","93.37"	
"2004/11/20","93.37"	
"2004/11/21","93.37"	
"2004/11/22","93.75"	
"2004/11/23","93.75"	
"2004/11/24","94.27"	
"2004/11/25","94.16"	
"2004/11/26","94.22"	
"2004/11/27","94.22"	
"2004/11/28","94.22"	
"2004/11/29","94.0"	
"2004/11/30","93.73"	
"2004/12/01","95.12"	
"2004/12/02","95.3"	
"2004/12/03","95.12"	
"2004/12/04","95.12"	
"2004/12/05","95.12"	
"2004/12/06","94.92"	
"2004/12/07","94.02"	
"2004/12/08","94.61"	
"2004/12/09","95.07"	
"2004/12/10","95.18"	
"2004/12/11","95.18"	
"2004/12/12","95.18"	
"2004/12/13","95.92"	
"2004/12/14","96.21"	
"2004/12/15","96.5"	
"2004/12/16","96.39"	
"2004/12/17","95.68"	
"2004/12/18","95.68"	
"2004/12/19","95.68"	
"2004/12/20","95.78"	
"2004/12/21","96.56"	
"2004/12/22","96.83"	
"2004/12/23","96.92"	
"2004/12/24","96.91"	
"2004/12/25","96.91"	
"2004/12/26","96.91"	
"2004/12/27","96.91"	
"2004/12/28","97.24"	
"2004/12/29","97.23"	
"2004/12/30","97.22"	
"2004/12/31","97.01"	
