"基金名稱","穩定資本組合"	
"2017/04/19","178.16"	
"2017/04/20","178.49"	
"2017/04/21","178.52"	
"2017/04/22","178.52"	
"2017/04/23","178.52"	
"2017/04/24","179.02"	
"2017/04/25","179.4"	
"2017/04/26","179.44"	
"2017/04/27","179.64"	
"2017/04/28","179.56"	
"2017/04/29","179.56"	
"2017/04/30","179.56"	
"2017/05/01","179.56"	
"2017/05/02","179.8"	
"2017/05/03","179.8"	
"2017/05/04","179.57"	
"2017/05/05","179.56"	
"2017/05/06","179.56"	
"2017/05/07","179.56"	
"2017/05/08","179.82"	
"2017/05/09","179.69"	
"2017/05/10","179.9"	
"2017/05/11","179.91"	
"2017/05/12","180.15"	
"2017/05/13","180.15"	
"2017/05/14","180.15"	
"2017/05/15","180.38"	
"2017/05/16","180.64"	
"2017/05/17","180.43"	
"2017/05/18","180.28"	
"2017/05/19","180.6"	
"2017/05/20","180.6"	
"2017/05/21","180.6"	
"2017/05/22","181.12"	
"2017/05/23","181.11"	
"2017/05/24","181.11"	
"2017/05/25","181.68"	
"2017/05/26","181.75"	
"2017/05/27","181.75"	
"2017/05/28","181.75"	
"2017/05/29","181.82"	
"2017/05/30","181.82"	
"2017/05/31","181.91"	
"2017/06/01","182.17"	
"2017/06/02","182.8"	
"2017/06/03","182.8"	
"2017/06/04","182.8"	
"2017/06/05","182.83"	
"2017/06/06","182.99"	
"2017/06/07","183.07"	
"2017/06/08","182.92"	
"2017/06/09","182.76"	
"2017/06/10","182.76"	
"2017/06/11","182.76"	
"2017/06/12","182.53"	
"2017/06/13","182.71"	
"2017/06/14","183.09"	
"2017/06/15","182.52"	
"2017/06/16","182.53"	
"2017/06/17","182.53"	
"2017/06/18","182.53"	
"2017/06/19","183.04"	
"2017/06/20","182.92"	
"2017/06/21","182.77"	
"2017/06/22","182.86"	
"2017/06/23","182.99"	
"2017/06/24","182.99"	
"2017/06/25","182.99"	
"2017/06/26","183.27"	
"2017/06/27","182.94"	
"2017/06/28","182.92"	
"2017/06/29","182.72"	
"2017/06/30","182.37"	
"2017/07/01","182.37"	
"2017/07/02","182.37"	
"2017/07/03","182.23"	
"2017/07/04","181.78"	
"2017/07/05","181.99"	
"2017/07/06","181.73"	
"2017/07/07","181.47"	
"2017/07/08","181.47"	
"2017/07/09","181.47"	
"2017/07/10","181.76"	
"2017/07/11","182.09"	
"2017/07/12","182.69"	
"2017/07/13","183.03"	
"2017/07/14","183.4"	
"2017/07/15","183.4"	
"2017/07/16","183.4"	
"2017/07/17","183.51"	
"2017/07/18","183.89"	
"2017/07/19","184.37"	
"2017/07/20","184.64"	
"2017/07/21","184.76"	
"2017/07/22","184.76"	
"2017/07/23","184.76"	
"2017/07/24","184.76"	
"2017/07/25","184.61"	
"2017/07/26","184.57"	
"2017/07/27","185.01"	
"2017/07/28","184.8"	
"2017/07/29","184.8"	
"2017/07/30","184.8"	
"2017/07/31","185.07"	
"2017/08/01","185.58"	
"2017/08/02","185.84"	
"2017/08/03","185.81"	
"2017/08/04","185.69"	
"2017/08/05","185.69"	
"2017/08/06","185.69"	
"2017/08/07","185.97"	
"2017/08/08","185.92"	
"2017/08/09","185.66"	
"2017/08/10","185.14"	
"2017/08/11","184.82"	
"2017/08/12","184.82"	
"2017/08/13","184.82"	
"2017/08/14","185.17"	
"2017/08/15","185.0"	
"2017/08/16","185.19"	
"2017/08/17","185.18"	
"2017/08/18","185.03"	
"2017/08/19","185.03"	
"2017/08/20","185.03"	
"2017/08/21","185.2"	
"2017/08/22","185.46"	
"2017/08/23","185.46"	
"2017/08/24","185.49"	
"2017/08/25","185.8"	
"2017/08/26","185.8"	
"2017/08/27","185.8"	
"2017/08/28","186.01"	
"2017/08/29","186.19"	
"2017/08/30","186.2"	
"2017/08/31","186.46"	
"2017/09/01","186.56"	
"2017/09/02","186.56"	
"2017/09/03","186.56"	
"2017/09/04","186.41"	
"2017/09/05","186.37"	
"2017/09/06","186.41"	
"2017/09/07","186.58"	
"2017/09/08","186.71"	
"2017/09/09","186.71"	
"2017/09/10","186.71"	
"2017/09/11","186.92"	
"2017/09/12","186.83"	
"2017/09/13","186.77"	
"2017/09/14","186.53"	
"2017/09/15","186.73"	
"2017/09/16","186.73"	
"2017/09/17","186.73"	
"2017/09/18","186.95"	
"2017/09/19","186.89"	
"2017/09/20","186.94"	
"2017/09/21","186.61"	
"2017/09/22","186.63"	
"2017/09/23","186.63"	
"2017/09/24","186.63"	
"2017/09/25","186.34"	
"2017/09/26","186.05"	
"2017/09/27","185.79"	
"2017/09/28","185.87"	
"2017/09/29","186.24"	
"2017/09/30","186.24"	
"2017/10/01","186.24"	
"2017/10/02","186.24"	
"2017/10/03","186.69"	
"2017/10/04","186.8"	
"2017/10/05","186.8"	
"2017/10/06","186.77"	
"2017/10/07","186.77"	
"2017/10/08","186.77"	
"2017/10/09","186.69"	
"2017/10/10","187.21"	
"2017/10/11","187.28"	
"2017/10/12","187.59"	
"2017/10/13","187.98"	
"2017/10/14","187.98"	
"2017/10/15","187.98"	
"2017/10/16","188.28"	
"2017/10/17","188.19"	
"2017/10/18","188.05"	
"2017/10/19","187.77"	
"2017/10/20","187.73"	
"2017/10/21","187.73"	
"2017/10/22","187.73"	
"2017/10/23","187.69"	
"2017/10/24","187.58"	
"2017/10/25","187.5"	
"2017/10/26","187.4"	
"2017/10/27","187.64"	
"2017/10/28","187.64"	
"2017/10/29","187.64"	
"2017/10/30","187.93"	
"2017/10/31","188.14"	
"2017/11/01","188.56"	
"2017/11/02","188.72"	
"2017/11/03","188.72"	
"2017/11/04","188.72"	
"2017/11/05","188.72"	
"2017/11/06","188.84"	
"2017/11/07","189.27"	
"2017/11/08","189.23"	
"2017/11/09","189.04"	
"2017/11/10","188.79"	
"2017/11/11","188.79"	
"2017/11/12","188.79"	
"2017/11/13","188.47"	
"2017/11/14","188.51"	
"2017/11/15","188.15"	
"2017/11/16","188.66"	
"2017/11/17","189.02"	
"2017/11/18","189.02"	
"2017/11/19","189.02"	
"2017/11/20","189.08"	
"2017/11/21","189.75"	
"2017/11/22","190.17"	
"2017/11/23","190.03"	
"2017/11/24","190.28"	
"2017/11/25","190.28"	
"2017/11/26","190.28"	
"2017/11/27","189.88"	
"2017/11/28","189.93"	
"2017/11/29","189.96"	
"2017/11/30","189.66"	
"2017/12/01","189.63"	
"2017/12/02","189.63"	
"2017/12/03","189.63"	
"2017/12/04","189.66"	
"2017/12/05","189.33"	
"2017/12/06","188.68"	
"2017/12/07","188.82"	
"2017/12/08","189.23"	
"2017/12/09","189.23"	
"2017/12/10","189.23"	
"2017/12/11","189.84"	
"2017/12/12","189.55"	
"2017/12/13","189.82"	
"2017/12/14","189.87"	
"2017/12/15","189.82"	
"2017/12/16","189.82"	
"2017/12/17","189.82"	
"2017/12/18","190.45"	
"2017/12/19","190.31"	
"2017/12/20","190.25"	
"2017/12/21","190.31"	
"2017/12/22","190.37"	
"2017/12/23","190.37"	
"2017/12/24","190.37"	
"2017/12/25","190.37"	
"2017/12/26","190.37"	
"2017/12/27","190.68"	
"2017/12/28","191.1"	
"2017/12/29","191.25"	
"2017/12/30","191.25"	
"2017/12/31","191.25"	
