"基金名稱","穩定資本組合"	
"2020/04/18","185.13"	
"2020/04/19","185.13"	
"2020/04/20","184.86"	
"2020/04/21","183.48"	
"2020/04/22","183.84"	
"2020/04/23","184.48"	
"2020/04/24","184.53"	
"2020/04/25","184.53"	
"2020/04/26","184.53"	
"2020/04/27","185.56"	
"2020/04/28","186.25"	
"2020/04/29","186.89"	
"2020/04/30","186.89"	
"2020/05/01","186.89"	
"2020/05/02","186.89"	
"2020/05/03","186.89"	
"2020/05/04","185.31"	
"2020/05/05","185.69"	
"2020/05/06","185.42"	
"2020/05/07","185.63"	
"2020/05/08","186.66"	
"2020/05/09","186.66"	
"2020/05/10","186.66"	
"2020/05/11","186.4"	
"2020/05/12","186.31"	
"2020/05/13","185.97"	
"2020/05/14","185.38"	
"2020/05/15","185.45"	
"2020/05/16","185.45"	
"2020/05/17","185.45"	
"2020/05/18","186.26"	
"2020/05/19","187.11"	
"2020/05/20","187.97"	
"2020/05/21","187.76"	
"2020/05/22","186.46"	
"2020/05/23","186.46"	
"2020/05/24","186.46"	
"2020/05/25","186.9"	
"2020/05/26","188.18"	
"2020/05/27","188.32"	
"2020/05/28","188.92"	
"2020/05/29","189.22"	
"2020/05/30","189.22"	
"2020/05/31","189.22"	
"2020/06/01","190.24"	
"2020/06/02","191.04"	
"2020/06/03","192.08"	
"2020/06/04","192.51"	
"2020/06/05","193.39"	
"2020/06/06","193.39"	
"2020/06/07","193.39"	
"2020/06/08","193.98"	
"2020/06/09","194.29"	
"2020/06/10","194.5"	
"2020/06/11","192.57"	
"2020/06/12","192.19"	
"2020/06/13","192.19"	
"2020/06/14","192.19"	
"2020/06/15","191.56"	
"2020/06/16","193.2"	
"2020/06/17","193.39"	
"2020/06/18","193.48"	
"2020/06/19","193.55"	
"2020/06/20","193.55"	
"2020/06/21","193.55"	
"2020/06/22","193.77"	
"2020/06/23","194.73"	
"2020/06/24","193.81"	
"2020/06/25","193.81"	
"2020/06/26","193.32"	
"2020/06/27","193.32"	
"2020/06/28","193.32"	
"2020/06/29","193.23"	
"2020/06/30","193.62"	
"2020/07/01","193.62"	
"2020/07/02","194.84"	
"2020/07/03","195.31"	
"2020/07/04","195.31"	
"2020/07/05","195.31"	
"2020/07/06","196.8"	
"2020/07/07","196.4"	
"2020/07/08","196.9"	
"2020/07/09","197.2"	
"2020/07/10","197.11"	
"2020/07/11","197.11"	
"2020/07/12","197.11"	
"2020/07/13","197.35"	
"2020/07/14","197.2"	
"2020/07/15","198.07"	
"2020/07/16","197.34"	
"2020/07/17","197.66"	
"2020/07/18","197.66"	
"2020/07/19","197.66"	
"2020/07/20","198.18"	
"2020/07/21","199.49"	
"2020/07/22","199.38"	
"2020/07/23","199.56"	
"2020/07/24","198.68"	
"2020/07/25","198.68"	
"2020/07/26","198.68"	
"2020/07/27","199.57"	
"2020/07/28","199.79"	
"2020/07/29","200.06"	
"2020/07/30","199.97"	
"2020/07/31","199.72"	
"2020/08/01","199.72"	
"2020/08/02","199.72"	
"2020/08/03","199.78"	
"2020/08/04","200.89"	
"2020/08/05","201.67"	
"2020/08/06","201.79"	
"2020/08/07","201.1"	
"2020/08/08","201.1"	
"2020/08/09","201.1"	
"2020/08/10","201.02"	
"2020/08/11","201.12"	
"2020/08/12","201.4"	
"2020/08/13","201.42"	
"2020/08/14","201.28"	
"2020/08/15","201.28"	
"2020/08/16","201.28"	
"2020/08/17","201.82"	
"2020/08/18","202.34"	
"2020/08/19","202.2"	
"2020/08/20","201.43"	
"2020/08/21","201.6"	
"2020/08/22","201.6"	
"2020/08/23","201.6"	
"2020/08/24","202.67"	
"2020/08/25","202.35"	
"2020/08/26","202.69"	
"2020/08/27","202.28"	
"2020/08/28","202.89"	
"2020/08/29","202.89"	
"2020/08/30","202.89"	
"2020/08/31","202.72"	
"2020/09/01","203.19"	
"2020/09/02","203.74"	
"2020/09/03","202.98"	
"2020/09/04","201.62"	
"2020/09/05","201.62"	
"2020/09/06","201.62"	
"2020/09/07","201.48"	
"2020/09/08","201.1"	
"2020/09/09","201.1"	
"2020/09/10","201.0"	
"2020/09/11","201.41"	
"2020/09/12","201.41"	
"2020/09/13","201.41"	
"2020/09/14","202.25"	
"2020/09/15","202.56"	
"2020/09/16","202.82"	
"2020/09/17","202.18"	
"2020/09/18","202.35"	
"2020/09/19","202.35"	
"2020/09/20","202.35"	
"2020/09/21","200.83"	
"2020/09/22","200.54"	
"2020/09/23","200.2"	
"2020/09/24","199.16"	
"2020/09/25","199.1"	
"2020/09/26","199.1"	
"2020/09/27","199.1"	
"2020/09/28","200.12"	
"2020/09/29","200.43"	
"2020/09/30","200.47"	
"2020/10/01","200.47"	
"2020/10/02","200.47"	
"2020/10/03","200.47"	
"2020/10/04","200.47"	
"2020/10/05","201.38"	
"2020/10/06","201.75"	
"2020/10/07","202.0"	
"2020/10/08","202.53"	
"2020/10/09","203.08"	
"2020/10/10","203.08"	
"2020/10/11","203.08"	
"2020/10/12","204.06"	
"2020/10/13","204.06"	
"2020/10/14","203.96"	
"2020/10/15","202.74"	
"2020/10/16","203.05"	
"2020/10/17","203.05"	
"2020/10/18","203.05"	
"2020/10/19","203.05"	
"2020/10/20","203.14"	
"2020/10/21","203.45"	
"2020/10/22","202.97"	
