"基金名稱","穩定資本組合"	
"2011/04/19","166.13"	
"2011/04/20","167.38"	
"2011/04/21","168.32"	
"2011/04/22","168.32"	
"2011/04/23","168.32"	
"2011/04/24","168.32"	
"2011/04/25","168.32"	
"2011/04/26","168.64"	
"2011/04/27","168.79"	
"2011/04/28","169.48"	
"2011/04/29","169.65"	
"2011/04/30","169.65"	
"2011/05/01","169.65"	
"2011/05/02","169.65"	
"2011/05/03","169.47"	
"2011/05/04","168.93"	
"2011/05/05","168.76"	
"2011/05/06","168.46"	
"2011/05/07","168.46"	
"2011/05/08","168.46"	
"2011/05/09","168.21"	
"2011/05/10","168.21"	
"2011/05/11","168.44"	
"2011/05/12","167.69"	
"2011/05/13","167.7"	
"2011/05/14","167.7"	
"2011/05/15","167.7"	
"2011/05/16","166.97"	
"2011/05/17","166.87"	
"2011/05/18","167.37"	
"2011/05/19","167.34"	
"2011/05/20","167.27"	
"2011/05/21","167.27"	
"2011/05/22","167.27"	
"2011/05/23","165.89"	
"2011/05/24","165.9"	
"2011/05/25","165.92"	
"2011/05/26","166.81"	
"2011/05/27","167.67"	
"2011/05/28","167.67"	
"2011/05/29","167.67"	
"2011/05/30","167.92"	
"2011/05/31","168.85"	
"2011/06/01","168.76"	
"2011/06/02","168.1"	
"2011/06/03","168.07"	
"2011/06/04","168.07"	
"2011/06/05","168.07"	
"2011/06/06","168.07"	
"2011/06/07","167.93"	
"2011/06/08","167.79"	
"2011/06/09","167.56"	
"2011/06/10","166.83"	
"2011/06/11","166.83"	
"2011/06/12","166.83"	
"2011/06/13","166.47"	
"2011/06/14","166.88"	
"2011/06/15","166.44"	
"2011/06/16","165.5"	
"2011/06/17","165.63"	
"2011/06/18","165.63"	
"2011/06/19","165.63"	
"2011/06/20","165.47"	
"2011/06/21","166.34"	
"2011/06/22","166.47"	
"2011/06/23","165.81"	
"2011/06/24","166.14"	
"2011/06/25","166.14"	
"2011/06/26","166.14"	
"2011/06/27","165.65"	
"2011/06/28","166.03"	
"2011/06/29","166.37"	
"2011/06/30","167.29"	
"2011/07/01","167.29"	
"2011/07/02","167.29"	
"2011/07/03","167.29"	
"2011/07/04","168.28"	
"2011/07/05","168.25"	
"2011/07/06","167.9"	
"2011/07/07","167.93"	
"2011/07/08","168.15"	
"2011/07/09","168.15"	
"2011/07/10","168.15"	
"2011/07/11","167.12"	
"2011/07/12","166.19"	
"2011/07/13","167.03"	
"2011/07/14","167.17"	
"2011/07/15","167.0"	
"2011/07/16","167.0"	
"2011/07/17","167.0"	
"2011/07/18","166.35"	
"2011/07/19","167.03"	
"2011/07/20","167.33"	
"2011/07/21","167.83"	
"2011/07/22","168.82"	
"2011/07/23","168.82"	
"2011/07/24","168.82"	
"2011/07/25","168.38"	
"2011/07/26","169.01"	
"2011/07/27","168.88"	
"2011/07/28","168.38"	
"2011/07/29","168.41"	
"2011/07/30","168.41"	
"2011/07/31","168.41"	
"2011/08/01","168.82"	
"2011/08/02","167.98"	
"2011/08/03","167.34"	
"2011/08/04","165.89"	
"2011/08/05","164.14"	
"2011/08/06","164.14"	
"2011/08/07","164.14"	
"2011/08/08","162.69"	
"2011/08/09","162.82"	
"2011/08/10","162.8"	
"2011/08/11","163.2"	
"2011/08/12","163.3"	
"2011/08/13","163.3"	
"2011/08/14","163.3"	
"2011/08/15","164.78"	
"2011/08/16","165.04"	
"2011/08/17","165.56"	
"2011/08/18","164.05"	
"2011/08/19","162.87"	
"2011/08/20","162.87"	
"2011/08/21","162.87"	
"2011/08/22","162.55"	
"2011/08/23","163.47"	
"2011/08/24","162.95"	
"2011/08/25","162.75"	
"2011/08/26","162.94"	
"2011/08/27","162.94"	
"2011/08/28","162.94"	
"2011/08/29","164.3"	
"2011/08/30","164.97"	
"2011/08/31","165.59"	
"2011/09/01","165.43"	
"2011/09/02","164.59"	
"2011/09/03","164.59"	
"2011/09/04","164.59"	
"2011/09/05","163.29"	
"2011/09/06","162.63"	
"2011/09/07","163.63"	
"2011/09/08","163.7"	
"2011/09/09","162.41"	
"2011/09/10","162.41"	
"2011/09/11","162.41"	
"2011/09/12","160.78"	
"2011/09/13","160.78"	
"2011/09/14","160.8"	
"2011/09/15","161.34"	
"2011/09/16","162.3"	
"2011/09/17","162.3"	
"2011/09/18","162.3"	
"2011/09/19","161.05"	
"2011/09/20","161.06"	
"2011/09/21","160.27"	
"2011/09/22","157.97"	
"2011/09/23","157.47"	
"2011/09/24","157.47"	
"2011/09/25","157.47"	
"2011/09/26","156.81"	
"2011/09/27","158.35"	
"2011/09/28","158.05"	
"2011/09/29","158.05"	
"2011/09/30","157.11"	
"2011/10/01","157.11"	
"2011/10/02","157.11"	
"2011/10/03","155.17"	
"2011/10/04","154.49"	
"2011/10/05","154.49"	
"2011/10/06","156.2"	
"2011/10/07","157.03"	
"2011/10/08","157.03"	
"2011/10/09","157.03"	
"2011/10/10","157.77"	
"2011/10/11","158.6"	
"2011/10/12","159.08"	
"2011/10/13","159.82"	
"2011/10/14","159.66"	
"2011/10/15","159.66"	
"2011/10/16","159.66"	
"2011/10/17","160.15"	
"2011/10/18","159.43"	
"2011/10/19","159.58"	
"2011/10/20","158.82"	
"2011/10/21","159.6"	
"2011/10/22","159.6"	
"2011/10/23","159.6"	
"2011/10/24","161.05"	
"2011/10/25","161.45"	
"2011/10/26","161.76"	
"2011/10/27","163.43"	
"2011/10/28","164.22"	
"2011/10/29","164.22"	
"2011/10/30","164.22"	
"2011/10/31","163.23"	
"2011/11/01","161.32"	
"2011/11/02","161.8"	
"2011/11/03","161.7"	
"2011/11/04","162.44"	
"2011/11/05","162.44"	
"2011/11/06","162.44"	
"2011/11/07","162.32"	
"2011/11/08","162.41"	
"2011/11/09","161.74"	
"2011/11/10","160.22"	
"2011/11/11","161.28"	
"2011/11/12","161.28"	
"2011/11/13","161.28"	
"2011/11/14","161.76"	
"2011/11/15","161.19"	
"2011/11/16","160.3"	
"2011/11/17","159.72"	
"2011/11/18","159.05"	
"2011/11/19","159.05"	
"2011/11/20","159.05"	
"2011/11/21","158.12"	
"2011/11/22","157.96"	
"2011/11/23","156.8"	
"2011/11/24","156.42"	
"2011/11/25","155.57"	
"2011/11/26","155.57"	
"2011/11/27","155.57"	
"2011/11/28","156.67"	
"2011/11/29","157.11"	
"2011/11/30","158.09"	
"2011/12/01","159.29"	
"2011/12/02","159.51"	
"2011/12/03","159.51"	
"2011/12/04","159.51"	
"2011/12/05","159.88"	
"2011/12/06","159.44"	
"2011/12/07","160.03"	
"2011/12/08","159.34"	
"2011/12/09","158.9"	
"2011/12/10","158.9"	
"2011/12/11","158.9"	
"2011/12/12","158.7"	
"2011/12/13","157.99"	
"2011/12/14","157.31"	
"2011/12/15","156.93"	
"2011/12/16","157.71"	
"2011/12/17","157.71"	
"2011/12/18","157.71"	
"2011/12/19","157.13"	
"2011/12/20","157.72"	
"2011/12/21","158.18"	
"2011/12/22","158.2"	
"2011/12/23","158.62"	
"2011/12/24","158.62"	
"2011/12/25","158.62"	
"2011/12/26","158.62"	
"2011/12/27","158.62"	
"2011/12/28","158.18"	
"2011/12/29","158.12"	
"2011/12/30","158.42"	
"2011/12/31","158.42"	
