"基金名稱","穩定資本組合"	
"2012/04/18","164.51"	
"2012/04/19","164.49"	
"2012/04/20","164.49"	
"2012/04/21","164.49"	
"2012/04/22","164.49"	
"2012/04/23","163.92"	
"2012/04/24","164.05"	
"2012/04/25","164.38"	
"2012/04/26","164.96"	
"2012/04/27","165.08"	
"2012/04/28","165.08"	
"2012/04/29","165.08"	
"2012/04/30","165.62"	
"2012/05/01","165.62"	
"2012/05/02","165.78"	
"2012/05/03","165.48"	
"2012/05/04","165.05"	
"2012/05/05","165.05"	
"2012/05/06","165.05"	
"2012/05/07","164.14"	
"2012/05/08","164.07"	
"2012/05/09","163.4"	
"2012/05/10","163.33"	
"2012/05/11","163.01"	
"2012/05/12","163.01"	
"2012/05/13","163.01"	
"2012/05/14","162.39"	
"2012/05/15","162.02"	
"2012/05/16","160.74"	
"2012/05/17","160.72"	
"2012/05/18","160.07"	
"2012/05/19","160.07"	
"2012/05/20","160.07"	
"2012/05/21","160.44"	
"2012/05/22","160.73"	
"2012/05/23","159.9"	
"2012/05/24","159.83"	
"2012/05/25","159.64"	
"2012/05/26","159.64"	
"2012/05/27","159.64"	
"2012/05/28","159.87"	
"2012/05/29","160.46"	
"2012/05/30","159.93"	
"2012/05/31","159.84"	
"2012/06/01","159.45"	
"2012/06/02","159.45"	
"2012/06/03","159.45"	
"2012/06/04","158.92"	
"2012/06/05","159.23"	
"2012/06/06","159.67"	
"2012/06/07","160.15"	
"2012/06/08","159.81"	
"2012/06/09","159.81"	
"2012/06/10","159.81"	
"2012/06/11","160.22"	
"2012/06/12","159.94"	
"2012/06/13","160.05"	
"2012/06/14","160.08"	
"2012/06/15","161.11"	
"2012/06/16","161.11"	
"2012/06/17","161.11"	
"2012/06/18","161.71"	
"2012/06/19","161.87"	
"2012/06/20","162.07"	
"2012/06/21","161.19"	
"2012/06/22","160.38"	
"2012/06/23","160.38"	
"2012/06/24","160.38"	
"2012/06/25","159.92"	
"2012/06/26","159.97"	
"2012/06/27","160.38"	
"2012/06/28","160.35"	
"2012/06/29","161.62"	
"2012/06/30","161.62"	
"2012/07/01","161.62"	
"2012/07/02","161.62"	
"2012/07/03","162.68"	
"2012/07/04","162.65"	
"2012/07/05","162.52"	
"2012/07/06","162.19"	
"2012/07/07","162.19"	
"2012/07/08","162.19"	
"2012/07/09","161.57"	
"2012/07/10","161.54"	
"2012/07/11","161.6"	
"2012/07/12","160.94"	
"2012/07/13","161.5"	
"2012/07/14","161.5"	
"2012/07/15","161.5"	
"2012/07/16","161.8"	
"2012/07/17","162.29"	
"2012/07/18","162.39"	
"2012/07/19","163.04"	
"2012/07/20","162.79"	
"2012/07/21","162.79"	
"2012/07/22","162.79"	
"2012/07/23","161.54"	
"2012/07/24","161.12"	
"2012/07/25","160.9"	
"2012/07/26","161.73"	
"2012/07/27","162.67"	
"2012/07/28","162.67"	
"2012/07/29","162.67"	
"2012/07/30","163.07"	
"2012/07/31","163.57"	
"2012/08/01","163.43"	
"2012/08/02","163.0"	
"2012/08/03","163.18"	
"2012/08/04","163.18"	
"2012/08/05","163.18"	
"2012/08/06","164.21"	
"2012/08/07","164.18"	
"2012/08/08","164.12"	
"2012/08/09","164.35"	
"2012/08/10","164.38"	
"2012/08/11","164.38"	
"2012/08/12","164.38"	
"2012/08/13","164.22"	
"2012/08/14","164.24"	
"2012/08/15","163.63"	
"2012/08/16","163.61"	
"2012/08/17","163.84"	
"2012/08/18","163.84"	
"2012/08/19","163.84"	
"2012/08/20","163.8"	
"2012/08/21","164.02"	
"2012/08/22","164.23"	
"2012/08/23","164.98"	
"2012/08/24","164.7"	
"2012/08/25","164.7"	
"2012/08/26","164.7"	
"2012/08/27","164.53"	
"2012/08/28","164.5"	
"2012/08/29","164.52"	
"2012/08/30","164.16"	
"2012/08/31","164.37"	
"2012/09/01","164.37"	
"2012/09/02","164.37"	
"2012/09/03","164.7"	
"2012/09/04","164.44"	
"2012/09/05","163.94"	
"2012/09/06","164.31"	
"2012/09/07","165.41"	
"2012/09/08","165.41"	
"2012/09/09","165.41"	
"2012/09/10","165.64"	
"2012/09/11","165.77"	
"2012/09/12","166.13"	
"2012/09/13","166.55"	
"2012/09/14","167.37"	
"2012/09/15","167.37"	
"2012/09/16","167.37"	
"2012/09/17","167.22"	
"2012/09/18","167.07"	
"2012/09/19","167.35"	
"2012/09/20","167.07"	
"2012/09/21","167.25"	
"2012/09/22","167.25"	
"2012/09/23","167.25"	
"2012/09/24","167.3"	
"2012/09/25","167.24"	
"2012/09/26","166.89"	
"2012/09/27","167.29"	
"2012/09/28","167.53"	
"2012/09/29","167.53"	
"2012/09/30","167.53"	
"2012/10/01","167.53"	
"2012/10/02","167.53"	
"2012/10/03","167.59"	
"2012/10/04","167.76"	
"2012/10/05","167.95"	
"2012/10/06","167.95"	
"2012/10/07","167.95"	
"2012/10/08","167.49"	
"2012/10/09","167.33"	
"2012/10/10","166.93"	
"2012/10/11","167.03"	
"2012/10/12","167.36"	
"2012/10/13","167.36"	
"2012/10/14","167.36"	
"2012/10/15","167.36"	
"2012/10/16","167.75"	
"2012/10/17","168.2"	
"2012/10/18","168.17"	
"2012/10/19","167.73"	
"2012/10/20","167.73"	
"2012/10/21","167.73"	
"2012/10/22","167.71"	
"2012/10/23","167.71"	
"2012/10/24","167.09"	
"2012/10/25","167.08"	
"2012/10/26","166.92"	
"2012/10/27","166.92"	
"2012/10/28","166.92"	
"2012/10/29","166.94"	
"2012/10/30","167.01"	
"2012/10/31","167.34"	
"2012/11/01","167.67"	
"2012/11/02","167.69"	
"2012/11/03","167.69"	
"2012/11/04","167.69"	
"2012/11/05","167.52"	
"2012/11/06","167.61"	
"2012/11/07","167.43"	
"2012/11/08","166.98"	
"2012/11/09","166.96"	
"2012/11/10","166.96"	
"2012/11/11","166.96"	
"2012/11/12","166.92"	
"2012/11/13","166.56"	
"2012/11/14","166.44"	
"2012/11/15","165.94"	
"2012/11/16","165.91"	
"2012/11/17","165.91"	
"2012/11/18","165.91"	
"2012/11/19","166.47"	
"2012/11/20","166.37"	
"2012/11/21","166.44"	
"2012/11/22","166.79"	
"2012/11/23","167.44"	
"2012/11/24","167.44"	
"2012/11/25","167.44"	
"2012/11/26","167.58"	
"2012/11/27","167.67"	
"2012/11/28","167.71"	
"2012/11/29","168.3"	
"2012/11/30","168.43"	
"2012/12/01","168.43"	
"2012/12/02","168.43"	
"2012/12/03","168.27"	
"2012/12/04","168.45"	
"2012/12/05","168.96"	
"2012/12/06","168.98"	
"2012/12/07","168.91"	
"2012/12/08","168.91"	
"2012/12/09","168.91"	
"2012/12/10","168.91"	
"2012/12/11","169.09"	
"2012/12/12","169.35"	
"2012/12/13","169.09"	
"2012/12/14","169.15"	
"2012/12/15","169.15"	
"2012/12/16","169.15"	
"2012/12/17","169.19"	
"2012/12/18","169.32"	
"2012/12/19","169.58"	
"2012/12/20","169.7"	
"2012/12/21","169.34"	
"2012/12/22","169.34"	
"2012/12/23","169.34"	
"2012/12/24","169.18"	
"2012/12/25","169.18"	
"2012/12/26","169.18"	
"2012/12/27","169.22"	
"2012/12/28","169.21"	
"2012/12/29","169.21"	
"2012/12/30","169.21"	
"2012/12/31","169.46"	
