"基金名稱","穩定資本組合"	
"2001/04/19","99.61"	
"2001/04/20","99.55"	
"2001/04/21","99.54"	
"2001/04/22","99.54"	
"2001/04/23","99.54"	
"2001/04/24","99.36"	
"2001/04/25","99.42"	
"2001/04/26","99.66"	
"2001/04/27","99.81"	
"2001/04/28","100.32"	
"2001/04/29","100.32"	
"2001/04/30","100.32"	
"2001/05/01","100.32"	
"2001/05/02","100.32"	
"2001/05/03","100.29"	
"2001/05/04","100.3"	
"2001/05/05","100.59"	
"2001/05/06","100.59"	
"2001/05/07","100.59"	
"2001/05/08","100.43"	
"2001/05/09","100.26"	
"2001/05/10","100.39"	
"2001/05/11","100.08"	
"2001/05/12","99.37"	
"2001/05/13","99.37"	
"2001/05/14","99.37"	
"2001/05/15","99.46"	
"2001/05/16","99.76"	
"2001/05/17","100.24"	
"2001/05/18","100.2"	
"2001/05/19","100.46"	
"2001/05/20","100.46"	
"2001/05/21","100.46"	
"2001/05/22","100.44"	
"2001/05/23","100.17"	
"2001/05/24","100.12"	
"2001/05/25","99.95"	
"2001/05/26","99.99"	
"2001/05/27","99.99"	
"2001/05/28","99.99"	
"2001/05/29","99.84"	
"2001/05/30","99.49"	
"2001/05/31","99.38"	
"2001/06/01","99.42"	
"2001/06/02","99.72"	
"2001/06/03","99.72"	
"2001/06/04","99.72"	
"2001/06/05","99.8"	
"2001/06/06","99.9"	
"2001/06/07","99.99"	
"2001/06/08","100.0"	
"2001/06/09","99.65"	
"2001/06/10","99.65"	
"2001/06/11","99.65"	
"2001/06/12","99.27"	
"2001/06/13","99.35"	
"2001/06/14","99.22"	
"2001/06/15","99.26"	
"2001/06/16","98.96"	
"2001/06/17","98.96"	
"2001/06/18","98.96"	
"2001/06/19","98.96"	
"2001/06/20","98.86"	
"2001/06/21","99.09"	
"2001/06/22","99.12"	
"2001/06/23","99.14"	
"2001/06/24","99.14"	
"2001/06/25","99.14"	
"2001/06/26","99.14"	
"2001/06/27","98.98"	
"2001/06/28","98.7"	
"2001/06/29","98.51"	
"2001/06/30","98.68"	
"2001/07/01","98.68"	
"2001/07/02","98.68"	
"2001/07/03","98.68"	
"2001/07/04","98.53"	
"2001/07/05","98.19"	
"2001/07/06","97.78"	
"2001/07/07","97.78"	
"2001/07/08","97.78"	
"2001/07/09","97.78"	
"2001/07/10","97.84"	
"2001/07/11","97.86"	
"2001/07/12","98.21"	
"2001/07/13","98.13"	
"2001/07/14","98.02"	
"2001/07/15","98.02"	
"2001/07/16","98.02"	
"2001/07/17","97.88"	
"2001/07/18","98.1"	
"2001/07/19","98.43"	
"2001/07/20","98.51"	
"2001/07/21","98.21"	
"2001/07/22","98.21"	
"2001/07/23","98.21"	
"2001/07/24","98.11"	
"2001/07/25","98.32"	
"2001/07/26","98.32"	
"2001/07/27","98.51"	
"2001/07/28","98.42"	
"2001/07/29","98.42"	
"2001/07/30","98.42"	
"2001/07/31","98.75"	
"2001/08/01","99.08"	
"2001/08/02","99.25"	
"2001/08/03","99.06"	
"2001/08/04","98.75"	
"2001/08/05","98.75"	
"2001/08/06","98.75"	
"2001/08/07","98.66"	
"2001/08/08","98.47"	
"2001/08/09","98.5"	
"2001/08/10","98.89"	
"2001/08/11","98.89"	
"2001/08/12","98.89"	
"2001/08/13","98.89"	
"2001/08/14","99.27"	
"2001/08/15","99.65"	
"2001/08/16","99.71"	
"2001/08/17","99.6"	
"2001/08/18","99.48"	
"2001/08/19","99.48"	
"2001/08/20","99.48"	
"2001/08/21","99.35"	
"2001/08/22","99.46"	
"2001/08/23","99.31"	
"2001/08/24","99.31"	
"2001/08/25","99.29"	
"2001/08/26","99.29"	
"2001/08/27","99.29"	
"2001/08/28","99.26"	
"2001/08/29","99.33"	
"2001/08/30","99.16"	
"2001/08/31","99.14"	
"2001/09/01","98.81"	
"2001/09/02","98.81"	
"2001/09/03","98.81"	
"2001/09/04","98.8"	
"2001/09/05","98.07"	
"2001/09/06","97.71"	
"2001/09/07","97.7"	
"2001/09/08","97.92"	
"2001/09/09","97.92"	
"2001/09/10","97.92"	
"2001/09/15","97.08"	
"2001/09/16","97.08"	
"2001/09/17","97.08"	
"2001/09/18","96.93"	
"2001/09/19","97.12"	
"2001/09/20","96.73"	
"2001/09/21","96.16"	
"2001/09/22","96.5"	
"2001/09/23","96.5"	
"2001/09/24","96.5"	
"2001/09/25","96.64"	
"2001/09/26","96.86"	
"2001/09/27","97.22"	
"2001/09/28","97.52"	
"2001/09/29","97.96"	
"2001/09/30","97.96"	
"2001/10/01","97.96"	
"2001/10/02","97.96"	
"2001/10/03","97.96"	
"2001/10/04","98.34"	
"2001/10/05","98.58"	
"2001/10/06","98.37"	
"2001/10/07","98.37"	
"2001/10/08","98.37"	
"2001/10/09","98.56"	
"2001/10/10","98.34"	
"2001/10/11","98.56"	
"2001/10/12","98.15"	
"2001/10/13","98.33"	
"2001/10/14","98.33"	
"2001/10/15","98.33"	
"2001/10/16","98.39"	
"2001/10/17","98.5"	
"2001/10/18","97.94"	
"2001/10/19","97.88"	
"2001/10/20","97.8"	
"2001/10/21","97.8"	
"2001/10/22","97.8"	
"2001/10/23","97.97"	
"2001/10/24","98.08"	
"2001/10/25","98.38"	
"2001/10/26","98.38"	
"2001/10/27","98.29"	
"2001/10/28","98.29"	
"2001/10/29","98.29"	
"2001/10/30","98.38"	
"2001/10/31","98.4"	
"2001/11/01","98.89"	
"2001/11/02","98.93"	
"2001/11/03","99.16"	
"2001/11/04","99.16"	
"2001/11/05","99.16"	
"2001/11/06","99.33"	
"2001/11/07","99.33"	
"2001/11/08","99.71"	
"2001/11/09","99.79"	
"2001/11/10","99.71"	
"2001/11/11","99.71"	
"2001/11/12","99.71"	
"2001/11/13","99.67"	
"2001/11/14","99.66"	
"2001/11/15","99.69"	
"2001/11/16","99.39"	
"2001/11/17","99.48"	
"2001/11/18","99.48"	
"2001/11/19","99.48"	
"2001/11/20","99.32"	
"2001/11/21","99.05"	
"2001/11/22","98.93"	
"2001/11/23","99.16"	
"2001/11/24","99.48"	
"2001/11/25","99.48"	
"2001/11/26","99.48"	
"2001/11/27","99.23"	
"2001/11/28","98.8"	
"2001/11/29","99.01"	
"2001/11/30","99.51"	
"2001/12/01","99.54"	
"2001/12/02","99.54"	
"2001/12/03","99.54"	
"2001/12/04","99.9"	
"2001/12/05","100.59"	
"2001/12/06","100.23"	
"2001/12/07","100.09"	
"2001/12/08","99.46"	
"2001/12/09","99.46"	
"2001/12/10","99.46"	
"2001/12/11","99.45"	
"2001/12/12","99.85"	
"2001/12/13","99.53"	
"2001/12/14","99.17"	
"2001/12/15","99.08"	
"2001/12/16","99.08"	
"2001/12/17","99.08"	
"2001/12/18","99.19"	
"2001/12/19","99.39"	
"2001/12/20","99.42"	
"2001/12/21","98.84"	
"2001/12/22","98.59"	
"2001/12/23","98.59"	
"2001/12/24","98.59"	
"2001/12/25","98.68"	
"2001/12/26","98.68"	
"2001/12/27","98.68"	
"2001/12/28","98.97"	
"2001/12/29","99.02"	
"2001/12/30","99.02"	
"2001/12/31","99.02"	
