"基金名稱","穩定資本組合"	
"2007/04/19","144.64"	
"2007/04/20","145.05"	
"2007/04/21","145.05"	
"2007/04/22","145.05"	
"2007/04/23","145.17"	
"2007/04/24","145.23"	
"2007/04/25","145.29"	
"2007/04/26","145.3"	
"2007/04/27","144.92"	
"2007/04/28","144.92"	
"2007/04/29","144.92"	
"2007/04/30","144.99"	
"2007/05/01","144.99"	
"2007/05/02","144.93"	
"2007/05/03","145.06"	
"2007/05/04","145.38"	
"2007/05/05","145.38"	
"2007/05/06","145.38"	
"2007/05/07","145.91"	
"2007/05/08","145.48"	
"2007/05/09","145.62"	
"2007/05/10","145.33"	
"2007/05/11","145.07"	
"2007/05/12","145.07"	
"2007/05/13","145.07"	
"2007/05/14","145.48"	
"2007/05/15","145.18"	
"2007/05/16","145.53"	
"2007/05/17","145.28"	
"2007/05/18","145.03"	
"2007/05/19","145.03"	
"2007/05/20","145.03"	
"2007/05/21","145.22"	
"2007/05/22","145.19"	
"2007/05/23","145.17"	
"2007/05/24","145.17"	
"2007/05/25","144.51"	
"2007/05/26","144.51"	
"2007/05/27","144.51"	
"2007/05/28","144.56"	
"2007/05/29","144.55"	
"2007/05/30","144.19"	
"2007/05/31","144.61"	
"2007/06/01","144.8"	
"2007/06/02","144.8"	
"2007/06/03","144.8"	
"2007/06/04","145.03"	
"2007/06/05","145.1"	
"2007/06/06","145.03"	
"2007/06/07","144.41"	
"2007/06/08","143.66"	
"2007/06/09","143.66"	
"2007/06/10","143.66"	
"2007/06/11","143.59"	
"2007/06/12","143.2"	
"2007/06/13","143.05"	
"2007/06/14","143.59"	
"2007/06/15","144.07"	
"2007/06/16","144.07"	
"2007/06/17","144.07"	
"2007/06/18","144.89"	
"2007/06/19","144.89"	
"2007/06/20","145.2"	
"2007/06/21","145.19"	
"2007/06/22","144.99"	
"2007/06/23","144.99"	
"2007/06/24","144.99"	
"2007/06/25","145.18"	
"2007/06/26","145.06"	
"2007/06/27","144.89"	
"2007/06/28","145.27"	
"2007/06/29","145.48"	
"2007/06/30","145.48"	
"2007/07/01","145.48"	
"2007/07/02","145.48"	
"2007/07/03","147.05"	
"2007/07/04","147.11"	
"2007/07/05","146.89"	
"2007/07/06","147.09"	
"2007/07/07","147.09"	
"2007/07/08","147.09"	
"2007/07/09","147.72"	
"2007/07/10","147.99"	
"2007/07/11","148.13"	
"2007/07/12","148.21"	
"2007/07/13","148.9"	
"2007/07/14","148.9"	
"2007/07/15","148.9"	
"2007/07/16","148.97"	
"2007/07/17","149.11"	
"2007/07/18","148.86"	
"2007/07/19","149.15"	
"2007/07/20","149.99"	
"2007/07/21","149.99"	
"2007/07/22","149.99"	
"2007/07/23","150.38"	
"2007/07/24","150.66"	
"2007/07/25","150.4"	
"2007/07/26","149.62"	
"2007/07/27","148.43"	
"2007/07/28","148.43"	
"2007/07/29","148.43"	
"2007/07/30","148.48"	
"2007/07/31","149.29"	
"2007/08/01","147.94"	
"2007/08/02","147.83"	
"2007/08/03","148.24"	
"2007/08/04","148.24"	
"2007/08/05","148.24"	
"2007/08/06","147.75"	
"2007/08/07","147.47"	
"2007/08/08","148.12"	
"2007/08/09","148.01"	
"2007/08/10","146.53"	
"2007/08/11","146.53"	
"2007/08/12","146.53"	
"2007/08/13","146.71"	
"2007/08/14","146.47"	
"2007/08/15","145.22"	
"2007/08/16","143.4"	
"2007/08/17","143.46"	
"2007/08/18","143.46"	
"2007/08/19","143.46"	
"2007/08/20","144.87"	
"2007/08/21","145.53"	
"2007/08/22","146.05"	
"2007/08/23","147.4"	
"2007/08/24","147.53"	
"2007/08/25","147.53"	
"2007/08/26","147.53"	
"2007/08/27","148.57"	
"2007/08/28","148.33"	
"2007/08/29","147.79"	
"2007/08/30","148.47"	
"2007/08/31","149.29"	
"2007/09/01","149.29"	
"2007/09/02","149.29"	
"2007/09/03","149.37"	
"2007/09/04","149.3"	
"2007/09/05","149.48"	
"2007/09/06","149.77"	
"2007/09/07","150.12"	
"2007/09/08","150.12"	
"2007/09/09","150.12"	
"2007/09/10","150.5"	
"2007/09/11","150.66"	
"2007/09/12","151.02"	
"2007/09/13","151.28"	
"2007/09/14","151.62"	
"2007/09/15","151.62"	
"2007/09/16","151.62"	
"2007/09/17","151.03"	
"2007/09/18","151.01"	
"2007/09/19","152.65"	
"2007/09/20","152.34"	
"2007/09/21","153.12"	
"2007/09/22","153.12"	
"2007/09/23","153.12"	
"2007/09/24","153.79"	
"2007/09/25","153.76"	
"2007/09/26","153.76"	
"2007/09/27","154.63"	
"2007/09/28","155.2"	
"2007/09/29","155.2"	
"2007/09/30","155.2"	
"2007/10/01","155.2"	
"2007/10/02","157.06"	
"2007/10/03","156.0"	
"2007/10/04","155.23"	
"2007/10/05","156.07"	
"2007/10/06","156.07"	
"2007/10/07","156.07"	
"2007/10/08","155.94"	
"2007/10/09","156.26"	
"2007/10/10","156.73"	
"2007/10/11","157.4"	
"2007/10/12","156.92"	
"2007/10/13","156.92"	
"2007/10/14","156.92"	
"2007/10/15","157.2"	
"2007/10/16","156.63"	
"2007/10/17","156.98"	
"2007/10/18","157.77"	
"2007/10/19","157.77"	
"2007/10/20","157.77"	
"2007/10/21","157.77"	
"2007/10/22","156.8"	
"2007/10/23","157.53"	
"2007/10/24","157.78"	
"2007/10/25","158.56"	
"2007/10/26","159.62"	
"2007/10/27","159.62"	
"2007/10/28","159.62"	
"2007/10/29","161.14"	
"2007/10/30","160.81"	
"2007/10/31","160.64"	
"2007/11/01","160.51"	
"2007/11/02","159.69"	
"2007/11/03","159.69"	
"2007/11/04","159.69"	
"2007/11/05","158.52"	
"2007/11/06","158.96"	
"2007/11/07","159.57"	
"2007/11/08","158.79"	
"2007/11/09","158.67"	
"2007/11/10","158.67"	
"2007/11/11","158.67"	
"2007/11/12","157.3"	
"2007/11/13","157.26"	
"2007/11/14","158.68"	
"2007/11/15","158.2"	
"2007/11/16","157.07"	
"2007/11/17","157.07"	
"2007/11/18","157.07"	
"2007/11/19","156.91"	
"2007/11/20","157.26"	
"2007/11/21","156.42"	
"2007/11/22","155.97"	
"2007/11/23","156.4"	
"2007/11/24","156.4"	
"2007/11/25","156.4"	
"2007/11/26","157.69"	
"2007/11/27","157.5"	
"2007/11/28","157.58"	
"2007/11/29","158.82"	
"2007/11/30","159.04"	
"2007/12/01","159.04"	
"2007/12/02","159.04"	
"2007/12/03","158.92"	
"2007/12/04","159.16"	
"2007/12/05","159.8"	
"2007/12/06","159.55"	
"2007/12/07","158.85"	
"2007/12/08","158.85"	
"2007/12/09","158.85"	
"2007/12/10","158.38"	
"2007/12/11","159.16"	
"2007/12/12","158.38"	
"2007/12/13","157.37"	
"2007/12/14","156.24"	
"2007/12/15","156.24"	
"2007/12/16","156.24"	
"2007/12/17","154.5"	
"2007/12/18","154.62"	
"2007/12/19","155.1"	
"2007/12/20","155.03"	
"2007/12/21","155.5"	
"2007/12/22","155.5"	
"2007/12/23","155.5"	
"2007/12/24","156.02"	
"2007/12/25","156.02"	
"2007/12/26","156.02"	
"2007/12/27","156.34"	
"2007/12/28","156.73"	
"2007/12/29","156.73"	
"2007/12/30","156.73"	
"2007/12/31","157.65"	
