"基金名稱","穩定資本組合"	
"2005/04/19","125.18"	
"2005/04/20","125.36"	
"2005/04/21","125.52"	
"2005/04/22","125.66"	
"2005/04/23","125.66"	
"2005/04/24","125.66"	
"2005/04/25","125.92"	
"2005/04/26","125.84"	
"2005/04/27","125.64"	
"2005/04/28","125.6"	
"2005/04/29","125.74"	
"2005/04/30","125.74"	
"2005/05/01","125.74"	
"2005/05/02","125.74"	
"2005/05/03","125.78"	
"2005/05/04","126.0"	
"2005/05/05","126.37"	
"2005/05/06","126.31"	
"2005/05/07","126.31"	
"2005/05/08","126.31"	
"2005/05/09","125.96"	
"2005/05/10","125.96"	
"2005/05/11","125.91"	
"2005/05/12","125.52"	
"2005/05/13","125.06"	
"2005/05/14","125.06"	
"2005/05/15","125.06"	
"2005/05/16","125.06"	
"2005/05/17","124.55"	
"2005/05/18","124.65"	
"2005/05/19","124.98"	
"2005/05/20","124.74"	
"2005/05/21","124.74"	
"2005/05/22","124.74"	
"2005/05/23","124.74"	
"2005/05/24","124.97"	
"2005/05/25","124.62"	
"2005/05/26","124.6"	
"2005/05/27","124.68"	
"2005/05/28","124.68"	
"2005/05/29","124.68"	
"2005/05/30","124.86"	
"2005/05/31","124.81"	
"2005/06/01","124.77"	
"2005/06/02","124.65"	
"2005/06/03","124.8"	
"2005/06/04","124.8"	
"2005/06/05","124.8"	
"2005/06/06","124.92"	
"2005/06/07","125.23"	
"2005/06/08","125.53"	
"2005/06/09","125.07"	
"2005/06/10","124.9"	
"2005/06/11","124.9"	
"2005/06/12","124.9"	
"2005/06/13","124.37"	
"2005/06/14","124.21"	
"2005/06/15","124.06"	
"2005/06/16","124.29"	
"2005/06/17","124.77"	
"2005/06/18","124.77"	
"2005/06/19","124.77"	
"2005/06/20","124.77"	
"2005/06/21","124.83"	
"2005/06/22","125.42"	
"2005/06/23","125.24"	
"2005/06/24","125.01"	
"2005/06/25","125.01"	
"2005/06/26","125.01"	
"2005/06/27","125.07"	
"2005/06/28","125.05"	
"2005/06/29","124.72"	
"2005/06/30","124.77"	
"2005/07/01","124.77"	
"2005/07/02","124.77"	
"2005/07/03","124.77"	
"2005/07/04","124.08"	
"2005/07/05","123.79"	
"2005/07/06","123.84"	
"2005/07/07","123.69"	
"2005/07/08","123.71"	
"2005/07/09","123.71"	
"2005/07/10","123.71"	
"2005/07/11","124.2"	
"2005/07/12","124.65"	
"2005/07/13","124.92"	
"2005/07/14","124.83"	
"2005/07/15","124.77"	
"2005/07/16","124.77"	
"2005/07/17","124.77"	
"2005/07/18","124.73"	
"2005/07/19","124.7"	
"2005/07/20","124.74"	
"2005/07/21","125.22"	
"2005/07/22","125.53"	
"2005/07/23","125.53"	
"2005/07/24","125.53"	
"2005/07/25","125.35"	
"2005/07/26","125.11"	
"2005/07/27","125.15"	
"2005/07/28","125.41"	
"2005/07/29","125.65"	
"2005/07/30","125.65"	
"2005/07/31","125.65"	
"2005/08/01","125.68"	
"2005/08/02","126.06"	
"2005/08/03","126.33"	
"2005/08/04","126.54"	
"2005/08/05","126.11"	
"2005/08/06","126.11"	
"2005/08/07","126.11"	
"2005/08/08","125.97"	
"2005/08/09","126.13"	
"2005/08/10","126.67"	
"2005/08/11","127.24"	
"2005/08/12","127.6"	
"2005/08/13","127.6"	
"2005/08/14","127.6"	
"2005/08/15","127.56"	
"2005/08/16","127.4"	
"2005/08/17","127.41"	
"2005/08/18","126.74"	
"2005/08/19","126.43"	
"2005/08/20","126.43"	
"2005/08/21","126.43"	
"2005/08/22","126.88"	
"2005/08/23","126.83"	
"2005/08/24","126.61"	
"2005/08/25","126.77"	
"2005/08/26","126.87"	
"2005/08/27","126.87"	
"2005/08/28","126.87"	
"2005/08/29","126.58"	
"2005/08/30","126.38"	
"2005/08/31","126.69"	
"2005/09/01","127.7"	
"2005/09/02","128.33"	
"2005/09/03","128.33"	
"2005/09/04","128.33"	
"2005/09/05","128.56"	
"2005/09/06","128.43"	
"2005/09/07","128.35"	
"2005/09/08","128.02"	
"2005/09/09","128.21"	
"2005/09/10","128.21"	
"2005/09/11","128.21"	
"2005/09/12","128.2"	
"2005/09/13","127.73"	
"2005/09/14","127.79"	
"2005/09/15","127.6"	
"2005/09/16","127.39"	
"2005/09/17","127.39"	
"2005/09/18","127.39"	
"2005/09/19","127.39"	
"2005/09/20","127.5"	
"2005/09/21","127.52"	
"2005/09/22","127.69"	
"2005/09/23","127.06"	
"2005/09/24","127.06"	
"2005/09/25","127.06"	
"2005/09/26","126.84"	
"2005/09/27","126.73"	
"2005/09/28","126.9"	
"2005/09/29","127.29"	
"2005/09/30","127.21"	
"2005/10/01","127.21"	
"2005/10/02","127.21"	
"2005/10/03","126.78"	
"2005/10/04","126.7"	
"2005/10/05","126.36"	
"2005/10/06","126.08"	
"2005/10/07","126.25"	
"2005/10/08","126.25"	
"2005/10/09","126.25"	
"2005/10/10","126.2"	
"2005/10/11","126.2"	
"2005/10/12","125.38"	
"2005/10/13","125.01"	
"2005/10/14","124.99"	
"2005/10/15","124.99"	
"2005/10/16","124.99"	
"2005/10/17","125.13"	
"2005/10/18","124.65"	
"2005/10/19","124.3"	
"2005/10/20","124.34"	
"2005/10/21","124.68"	
"2005/10/22","124.68"	
"2005/10/23","124.68"	
"2005/10/24","124.4"	
"2005/10/25","124.48"	
"2005/10/26","124.58"	
"2005/10/27","124.44"	
"2005/10/28","124.39"	
"2005/10/29","124.39"	
"2005/10/30","124.39"	
"2005/10/31","124.58"	
"2005/11/01","124.68"	
"2005/11/02","124.85"	
"2005/11/03","125.04"	
"2005/11/04","124.5"	
"2005/11/05","124.5"	
"2005/11/06","124.5"	
"2005/11/07","124.11"	
"2005/11/08","124.22"	
"2005/11/09","124.21"	
"2005/11/10","124.23"	
"2005/11/11","124.39"	
"2005/11/12","124.39"	
"2005/11/13","124.39"	
"2005/11/14","124.19"	
"2005/11/15","124.06"	
"2005/11/16","124.3"	
"2005/11/17","124.62"	
"2005/11/18","124.83"	
"2005/11/19","124.83"	
"2005/11/20","124.83"	
"2005/11/21","125.0"	
"2005/11/22","124.91"	
"2005/11/23","125.51"	
"2005/11/24","125.73"	
"2005/11/25","125.74"	
"2005/11/26","125.74"	
"2005/11/27","125.74"	
"2005/11/28","125.72"	
"2005/11/29","125.81"	
"2005/11/30","125.55"	
"2005/12/01","125.91"	
"2005/12/02","126.08"	
"2005/12/03","126.08"	
"2005/12/04","126.08"	
"2005/12/05","126.14"	
"2005/12/06","126.31"	
"2005/12/07","126.36"	
"2005/12/08","126.17"	
"2005/12/09","126.36"	
"2005/12/10","126.36"	
"2005/12/11","126.36"	
"2005/12/12","126.69"	
"2005/12/13","127.22"	
"2005/12/14","127.58"	
"2005/12/15","127.76"	
"2005/12/16","127.88"	
"2005/12/17","127.88"	
"2005/12/18","127.88"	
"2005/12/19","128.26"	
"2005/12/20","128.15"	
"2005/12/21","127.85"	
"2005/12/22","127.83"	
"2005/12/23","128.17"	
"2005/12/24","128.17"	
"2005/12/25","128.17"	
"2005/12/26","128.17"	
"2005/12/27","128.17"	
"2005/12/28","128.28"	
"2005/12/29","128.27"	
"2005/12/30","128.06"	
"2005/12/31","128.06"	
