"基金名稱","穩定資本組合"	
"2004/04/18","118.96"	
"2004/04/19","119.0"	
"2004/04/20","118.7"	
"2004/04/21","117.98"	
"2004/04/22","117.9"	
"2004/04/23","118.3"	
"2004/04/24","118.3"	
"2004/04/25","118.3"	
"2004/04/26","117.84"	
"2004/04/27","118.08"	
"2004/04/28","117.74"	
"2004/04/29","116.86"	
"2004/04/30","116.65"	
"2004/05/01","116.65"	
"2004/05/02","116.65"	
"2004/05/03","116.77"	
"2004/05/04","117.17"	
"2004/05/05","117.48"	
"2004/05/06","117.1"	
"2004/05/07","115.93"	
"2004/05/08","115.93"	
"2004/05/09","115.93"	
"2004/05/10","113.68"	
"2004/05/11","113.73"	
"2004/05/12","114.21"	
"2004/05/13","113.66"	
"2004/05/14","113.05"	
"2004/05/15","113.05"	
"2004/05/16","113.05"	
"2004/05/17","112.59"	
"2004/05/18","113.0"	
"2004/05/19","114.01"	
"2004/05/20","113.86"	
"2004/05/21","114.57"	
"2004/05/22","114.57"	
"2004/05/23","114.57"	
"2004/05/24","114.71"	
"2004/05/25","114.88"	
"2004/05/26","114.88"	
"2004/05/27","116.25"	
"2004/05/28","116.8"	
"2004/05/29","116.8"	
"2004/05/30","116.8"	
"2004/05/31","116.77"	
"2004/06/01","116.55"	
"2004/06/02","116.53"	
"2004/06/03","115.89"	
"2004/06/04","115.87"	
"2004/06/05","115.87"	
"2004/06/06","115.87"	
"2004/06/07","116.99"	
"2004/06/08","117.12"	
"2004/06/09","116.68"	
"2004/06/10","116.29"	
"2004/06/11","116.17"	
"2004/06/12","116.17"	
"2004/06/13","116.17"	
"2004/06/14","115.3"	
"2004/06/15","115.76"	
"2004/06/16","116.18"	
"2004/06/17","115.8"	
"2004/06/18","115.82"	
"2004/06/19","115.82"	
"2004/06/20","115.82"	
"2004/06/21","116.13"	
"2004/06/22","116.13"	
"2004/06/23","116.03"	
"2004/06/24","116.81"	
"2004/06/25","117.12"	
"2004/06/26","117.12"	
"2004/06/27","117.12"	
"2004/06/28","117.14"	
"2004/06/29","116.95"	
"2004/06/30","117.23"	
"2004/07/01","117.23"	
"2004/07/02","117.43"	
"2004/07/03","117.43"	
"2004/07/04","117.43"	
"2004/07/05","117.67"	
"2004/07/06","117.57"	
"2004/07/07","117.74"	
"2004/07/08","117.7"	
"2004/07/09","117.92"	
"2004/07/10","117.92"	
"2004/07/11","117.92"	
"2004/07/12","118.15"	
"2004/07/13","117.67"	
"2004/07/14","117.34"	
"2004/07/15","117.15"	
"2004/07/16","117.47"	
"2004/07/17","117.47"	
"2004/07/18","117.47"	
"2004/07/19","117.96"	
"2004/07/20","117.7"	
"2004/07/21","117.41"	
"2004/07/22","116.97"	
"2004/07/23","116.71"	
"2004/07/24","116.71"	
"2004/07/25","116.71"	
"2004/07/26","116.25"	
"2004/07/27","116.04"	
"2004/07/28","115.77"	
"2004/07/29","115.66"	
"2004/07/30","115.92"	
"2004/07/31","115.92"	
"2004/08/01","115.92"	
"2004/08/02","116.05"	
"2004/08/03","116.15"	
"2004/08/04","116.04"	
"2004/08/05","116.26"	
"2004/08/06","116.44"	
"2004/08/07","116.44"	
"2004/08/08","116.44"	
"2004/08/09","116.85"	
"2004/08/10","116.94"	
"2004/08/11","116.59"	
"2004/08/12","116.7"	
"2004/08/13","116.64"	
"2004/08/14","116.64"	
"2004/08/15","116.64"	
"2004/08/16","116.86"	
"2004/08/17","117.0"	
"2004/08/18","117.16"	
"2004/08/19","117.68"	
"2004/08/20","117.76"	
"2004/08/21","117.76"	
"2004/08/22","117.76"	
"2004/08/23","117.56"	
"2004/08/24","117.33"	
"2004/08/25","117.54"	
"2004/08/26","117.75"	
"2004/08/27","117.89"	
"2004/08/28","117.89"	
"2004/08/29","117.89"	
"2004/08/30","117.7"	
"2004/08/31","118.05"	
"2004/09/01","118.66"	
"2004/09/02","118.62"	
"2004/09/03","118.0"	
"2004/09/04","118.0"	
"2004/09/05","118.0"	
"2004/09/06","118.05"	
"2004/09/07","118.25"	
"2004/09/08","118.46"	
"2004/09/09","118.55"	
"2004/09/10","118.82"	
"2004/09/11","118.82"	
"2004/09/12","118.82"	
"2004/09/13","119.21"	
"2004/09/14","119.38"	
"2004/09/15","118.97"	
"2004/09/16","119.07"	
"2004/09/17","119.3"	
"2004/09/18","119.3"	
"2004/09/19","119.3"	
"2004/09/20","119.24"	
"2004/09/21","119.54"	
"2004/09/22","119.57"	
"2004/09/23","119.42"	
"2004/09/24","119.09"	
"2004/09/25","119.09"	
"2004/09/26","119.09"	
"2004/09/27","119.03"	
"2004/09/28","118.97"	
"2004/09/29","118.97"	
"2004/09/30","119.42"	
"2004/10/01","119.42"	
"2004/10/02","119.42"	
"2004/10/03","119.42"	
"2004/10/04","120.08"	
"2004/10/05","120.03"	
"2004/10/06","120.04"	
"2004/10/07","119.84"	
"2004/10/08","120.12"	
"2004/10/09","120.12"	
"2004/10/10","120.12"	
"2004/10/11","120.52"	
"2004/10/12","120.18"	
"2004/10/13","119.89"	
"2004/10/14","119.77"	
"2004/10/15","120.0"	
"2004/10/16","120.0"	
"2004/10/17","120.0"	
"2004/10/18","120.13"	
"2004/10/19","120.34"	
"2004/10/20","120.35"	
"2004/10/21","120.54"	
"2004/10/22","120.54"	
"2004/10/23","120.54"	
"2004/10/24","120.54"	
"2004/10/25","121.0"	
"2004/10/26","121.1"	
"2004/10/27","121.14"	
"2004/10/28","121.51"	
"2004/10/29","121.49"	
"2004/10/30","121.49"	
"2004/10/31","121.49"	
"2004/11/01","121.69"	
"2004/11/02","121.82"	
"2004/11/03","122.33"	
"2004/11/04","122.76"	
"2004/11/05","123.03"	
"2004/11/06","123.03"	
"2004/11/07","123.03"	
"2004/11/08","123.1"	
"2004/11/09","123.05"	
"2004/11/10","123.06"	
"2004/11/11","123.04"	
"2004/11/12","123.76"	
"2004/11/13","123.76"	
"2004/11/14","123.76"	
"2004/11/15","124.29"	
"2004/11/16","124.02"	
"2004/11/17","124.48"	
"2004/11/18","124.7"	
"2004/11/19","124.52"	
"2004/11/20","124.52"	
"2004/11/21","124.52"	
"2004/11/22","124.56"	
"2004/11/23","124.89"	
"2004/11/24","125.3"	
"2004/11/25","125.6"	
"2004/11/26","125.72"	
"2004/11/27","125.72"	
"2004/11/28","125.72"	
"2004/11/29","125.78"	
"2004/11/30","125.57"	
"2004/12/01","125.84"	
"2004/12/02","126.24"	
"2004/12/03","126.15"	
"2004/12/04","126.15"	
"2004/12/05","126.15"	
"2004/12/06","126.82"	
"2004/12/07","126.45"	
"2004/12/08","126.02"	
"2004/12/09","125.61"	
"2004/12/10","125.2"	
"2004/12/11","125.2"	
"2004/12/12","125.2"	
"2004/12/13","125.34"	
"2004/12/14","125.75"	
"2004/12/15","126.21"	
"2004/12/16","126.3"	
"2004/12/17","125.88"	
"2004/12/18","125.88"	
"2004/12/19","125.88"	
"2004/12/20","126.48"	
"2004/12/21","126.69"	
"2004/12/22","126.61"	
"2004/12/23","126.99"	
"2004/12/24","127.3"	
"2004/12/25","127.3"	
"2004/12/26","127.3"	
"2004/12/27","127.3"	
"2004/12/28","127.47"	
"2004/12/29","127.24"	
"2004/12/30","127.34"	
"2004/12/31","127.73"	
