"基金名稱","穩定資本組合"	
"2003/04/19","101.93"	
"2003/04/20","101.93"	
"2003/04/21","101.93"	
"2003/04/22","101.93"	
"2003/04/23","101.91"	
"2003/04/24","101.73"	
"2003/04/25","101.62"	
"2003/04/26","101.85"	
"2003/04/27","101.85"	
"2003/04/28","101.85"	
"2003/04/29","102.41"	
"2003/04/30","102.83"	
"2003/05/01","103.43"	
"2003/05/02","103.43"	
"2003/05/03","103.67"	
"2003/05/04","103.67"	
"2003/05/05","103.67"	
"2003/05/06","104.09"	
"2003/05/07","104.55"	
"2003/05/08","105.0"	
"2003/05/09","105.0"	
"2003/05/10","105.61"	
"2003/05/11","105.61"	
"2003/05/12","105.61"	
"2003/05/13","105.47"	
"2003/05/14","105.48"	
"2003/05/15","105.71"	
"2003/05/16","105.71"	
"2003/05/17","105.97"	
"2003/05/18","105.97"	
"2003/05/19","105.97"	
"2003/05/20","105.92"	
"2003/05/21","106.17"	
"2003/05/22","106.34"	
"2003/05/23","106.9"	
"2003/05/24","107.55"	
"2003/05/25","107.55"	
"2003/05/26","107.55"	
"2003/05/27","107.56"	
"2003/05/28","107.31"	
"2003/05/29","107.48"	
"2003/05/30","107.7"	
"2003/05/31","107.78"	
"2003/06/01","107.78"	
"2003/06/02","107.78"	
"2003/06/03","108.02"	
"2003/06/04","108.43"	
"2003/06/05","108.43"	
"2003/06/06","108.78"	
"2003/06/07","108.64"	
"2003/06/08","108.64"	
"2003/06/09","108.64"	
"2003/06/10","108.9"	
"2003/06/11","109.24"	
"2003/06/12","109.55"	
"2003/06/13","109.86"	
"2003/06/14","110.2"	
"2003/06/15","110.2"	
"2003/06/16","110.2"	
"2003/06/17","110.26"	
"2003/06/18","109.68"	
"2003/06/19","109.34"	
"2003/06/20","109.4"	
"2003/06/21","108.68"	
"2003/06/22","108.68"	
"2003/06/23","108.68"	
"2003/06/24","108.42"	
"2003/06/25","108.5"	
"2003/06/26","108.03"	
"2003/06/27","107.72"	
"2003/06/28","107.62"	
"2003/06/29","107.62"	
"2003/06/30","107.62"	
"2003/07/01","108.31"	
"2003/07/02","108.31"	
"2003/07/03","108.32"	
"2003/07/04","108.26"	
"2003/07/05","108.6"	
"2003/07/06","108.6"	
"2003/07/07","108.6"	
"2003/07/08","108.44"	
"2003/07/09","108.58"	
"2003/07/10","108.5"	
"2003/07/11","108.48"	
"2003/07/12","108.89"	
"2003/07/13","108.89"	
"2003/07/14","108.89"	
"2003/07/15","108.46"	
"2003/07/16","107.97"	
"2003/07/17","107.59"	
"2003/07/18","107.69"	
"2003/07/19","107.48"	
"2003/07/20","107.48"	
"2003/07/21","107.48"	
"2003/07/22","107.43"	
"2003/07/23","107.61"	
"2003/07/24","107.89"	
"2003/07/25","108.21"	
"2003/07/26","108.34"	
"2003/07/27","108.34"	
"2003/07/28","108.34"	
"2003/07/29","108.13"	
"2003/07/30","107.69"	
"2003/07/31","107.33"	
"2003/08/01","106.98"	
"2003/08/02","107.25"	
"2003/08/03","107.25"	
"2003/08/04","107.25"	
"2003/08/05","106.99"	
"2003/08/06","106.91"	
"2003/08/07","107.14"	
"2003/08/08","107.46"	
"2003/08/09","107.51"	
"2003/08/10","107.51"	
"2003/08/11","107.51"	
"2003/08/12","107.77"	
"2003/08/13","107.6"	
"2003/08/14","107.74"	
"2003/08/15","107.8"	
"2003/08/16","108.02"	
"2003/08/17","108.02"	
"2003/08/18","108.02"	
"2003/08/19","107.93"	
"2003/08/20","108.06"	
"2003/08/21","108.15"	
"2003/08/22","107.85"	
"2003/08/23","107.7"	
"2003/08/24","107.7"	
"2003/08/25","107.7"	
"2003/08/26","107.5"	
"2003/08/27","107.48"	
"2003/08/28","107.71"	
"2003/08/29","108.25"	
"2003/08/30","108.25"	
"2003/08/31","108.25"	
"2003/09/01","108.7"	
"2003/09/02","108.35"	
"2003/09/03","108.33"	
"2003/09/04","108.67"	
"2003/09/05","109.17"	
"2003/09/06","109.17"	
"2003/09/07","109.17"	
"2003/09/08","109.71"	
"2003/09/09","109.53"	
"2003/09/10","109.49"	
"2003/09/11","109.54"	
"2003/09/12","109.54"	
"2003/09/13","109.54"	
"2003/09/14","109.54"	
"2003/09/15","110.08"	
"2003/09/16","110.4"	
"2003/09/17","110.6"	
"2003/09/18","110.92"	
"2003/09/19","110.86"	
"2003/09/20","110.86"	
"2003/09/21","110.86"	
"2003/09/22","111.16"	
"2003/09/23","111.28"	
"2003/09/24","111.35"	
"2003/09/25","111.41"	
"2003/09/26","111.42"	
"2003/09/27","111.42"	
"2003/09/28","111.42"	
"2003/09/29","111.21"	
"2003/09/30","111.76"	
"2003/10/01","111.76"	
"2003/10/02","112.6"	
"2003/10/03","112.46"	
"2003/10/04","112.46"	
"2003/10/05","112.46"	
"2003/10/06","112.33"	
"2003/10/07","112.77"	
"2003/10/08","112.73"	
"2003/10/09","113.19"	
"2003/10/10","113.42"	
"2003/10/11","113.42"	
"2003/10/12","113.42"	
"2003/10/13","113.67"	
"2003/10/14","113.24"	
"2003/10/15","113.46"	
"2003/10/16","113.45"	
"2003/10/17","113.18"	
"2003/10/18","113.18"	
"2003/10/19","113.18"	
"2003/10/20","113.59"	
"2003/10/21","113.71"	
"2003/10/22","113.71"	
"2003/10/23","113.01"	
"2003/10/24","113.02"	
"2003/10/25","113.02"	
"2003/10/26","113.02"	
"2003/10/27","113.21"	
"2003/10/28","113.71"	
"2003/10/29","113.83"	
"2003/10/30","113.66"	
"2003/10/31","113.54"	
"2003/11/01","113.54"	
"2003/11/02","113.54"	
"2003/11/03","113.27"	
"2003/11/04","113.39"	
"2003/11/05","113.41"	
"2003/11/06","112.69"	
"2003/11/07","112.85"	
"2003/11/08","112.85"	
"2003/11/09","112.85"	
"2003/11/10","112.98"	
"2003/11/11","112.41"	
"2003/11/12","112.83"	
"2003/11/13","113.8"	
"2003/11/14","114.19"	
"2003/11/15","114.19"	
"2003/11/16","114.19"	
"2003/11/17","113.63"	
"2003/11/18","113.7"	
"2003/11/19","113.54"	
"2003/11/20","113.26"	
"2003/11/21","113.32"	
"2003/11/22","113.32"	
"2003/11/23","113.32"	
"2003/11/24","113.19"	
"2003/11/25","113.2"	
"2003/11/26","113.58"	
"2003/11/27","113.73"	
"2003/11/28","113.98"	
"2003/11/29","113.98"	
"2003/11/30","113.97"	
"2003/12/01","114.45"	
"2003/12/02","114.63"	
"2003/12/03","114.95"	
"2003/12/04","115.05"	
"2003/12/05","115.25"	
"2003/12/06","115.25"	
"2003/12/07","115.25"	
"2003/12/08","115.38"	
"2003/12/09","115.62"	
"2003/12/10","115.56"	
"2003/12/11","115.65"	
"2003/12/12","116.33"	
"2003/12/13","116.33"	
"2003/12/14","116.33"	
"2003/12/15","116.27"	
"2003/12/16","116.25"	
"2003/12/17","116.18"	
"2003/12/18","116.53"	
"2003/12/19","116.82"	
"2003/12/20","116.82"	
"2003/12/21","116.82"	
"2003/12/22","117.06"	
"2003/12/23","117.09"	
"2003/12/24","117.26"	
"2003/12/25","117.26"	
"2003/12/26","117.26"	
"2003/12/27","117.26"	
"2003/12/28","117.26"	
"2003/12/29","117.67"	
"2003/12/30","118.03"	
"2003/12/31","118.38"	
