"基金名稱","穩定資本組合"	
"2002/04/19","100.63"	
"2002/04/20","100.6"	
"2002/04/21","100.6"	
"2002/04/22","100.6"	
"2002/04/23","100.72"	
"2002/04/24","100.64"	
"2002/04/25","100.74"	
"2002/04/26","100.76"	
"2002/04/27","100.61"	
"2002/04/28","100.61"	
"2002/04/29","100.61"	
"2002/04/30","100.76"	
"2002/05/01","101.25"	
"2002/05/02","101.25"	
"2002/05/03","101.29"	
"2002/05/04","101.26"	
"2002/05/05","101.26"	
"2002/05/06","101.26"	
"2002/05/07","101.21"	
"2002/05/08","101.23"	
"2002/05/09","100.86"	
"2002/05/10","100.84"	
"2002/05/11","101.07"	
"2002/05/12","101.07"	
"2002/05/13","101.07"	
"2002/05/14","100.91"	
"2002/05/15","101.18"	
"2002/05/16","101.39"	
"2002/05/17","101.75"	
"2002/05/18","101.65"	
"2002/05/19","101.65"	
"2002/05/20","101.65"	
"2002/05/21","101.65"	
"2002/05/22","102.08"	
"2002/05/23","101.89"	
"2002/05/24","101.82"	
"2002/05/25","101.71"	
"2002/05/26","101.71"	
"2002/05/27","101.71"	
"2002/05/28","101.79"	
"2002/05/29","101.83"	
"2002/05/30","101.92"	
"2002/05/31","101.83"	
"2002/06/01","101.63"	
"2002/06/02","101.63"	
"2002/06/03","101.63"	
"2002/06/04","101.7"	
"2002/06/05","101.68"	
"2002/06/06","101.64"	
"2002/06/07","101.5"	
"2002/06/08","101.54"	
"2002/06/09","101.54"	
"2002/06/10","101.54"	
"2002/06/11","101.44"	
"2002/06/12","101.42"	
"2002/06/13","101.41"	
"2002/06/14","101.26"	
"2002/06/15","101.34"	
"2002/06/16","101.34"	
"2002/06/17","101.34"	
"2002/06/18","101.39"	
"2002/06/19","101.2"	
"2002/06/20","101.32"	
"2002/06/21","101.3"	
"2002/06/22","101.55"	
"2002/06/23","101.55"	
"2002/06/24","101.55"	
"2002/06/25","101.38"	
"2002/06/26","101.41"	
"2002/06/27","101.59"	
"2002/06/28","102.16"	
"2002/06/29","101.9"	
"2002/06/30","101.9"	
"2002/07/01","101.9"	
"2002/07/02","101.9"	
"2002/07/03","101.81"	
"2002/07/04","102.0"	
"2002/07/05","102.17"	
"2002/07/06","102.44"	
"2002/07/07","102.44"	
"2002/07/08","102.44"	
"2002/07/09","102.78"	
"2002/07/10","102.66"	
"2002/07/11","102.18"	
"2002/07/12","102.42"	
"2002/07/13","102.38"	
"2002/07/14","102.38"	
"2002/07/15","102.38"	
"2002/07/16","102.14"	
"2002/07/17","102.13"	
"2002/07/18","102.22"	
"2002/07/19","101.95"	
"2002/07/20","101.15"	
"2002/07/21","101.15"	
"2002/07/22","101.15"	
"2002/07/23","100.82"	
"2002/07/24","100.4"	
"2002/07/25","100.69"	
"2002/07/26","100.3"	
"2002/07/27","100.33"	
"2002/07/28","100.33"	
"2002/07/29","100.33"	
"2002/07/30","100.73"	
"2002/07/31","100.92"	
"2002/08/01","100.51"	
"2002/08/02","100.53"	
"2002/08/03","100.02"	
"2002/08/04","100.02"	
"2002/08/05","100.02"	
"2002/08/06","99.51"	
"2002/08/07","99.95"	
"2002/08/08","100.39"	
"2002/08/09","100.57"	
"2002/08/10","100.65"	
"2002/08/11","100.65"	
"2002/08/12","100.65"	
"2002/08/13","101.08"	
"2002/08/14","101.56"	
"2002/08/15","101.67"	
"2002/08/16","101.65"	
"2002/08/17","101.81"	
"2002/08/18","101.81"	
"2002/08/19","101.81"	
"2002/08/20","101.82"	
"2002/08/21","102.11"	
"2002/08/22","101.99"	
"2002/08/23","101.64"	
"2002/08/24","101.76"	
"2002/08/25","101.76"	
"2002/08/26","101.76"	
"2002/08/27","101.71"	
"2002/08/28","101.58"	
"2002/08/29","101.44"	
"2002/08/30","101.63"	
"2002/08/31","101.49"	
"2002/09/01","101.49"	
"2002/09/02","101.49"	
"2002/09/03","101.26"	
"2002/09/04","101.45"	
"2002/09/05","101.25"	
"2002/09/06","101.26"	
"2002/09/07","100.98"	
"2002/09/08","100.98"	
"2002/09/09","100.98"	
"2002/09/10","101.2"	
"2002/09/11","101.13"	
"2002/09/12","101.09"	
"2002/09/13","100.92"	
"2002/09/14","100.39"	
"2002/09/15","100.39"	
"2002/09/16","100.39"	
"2002/09/17","100.48"	
"2002/09/18","100.22"	
"2002/09/19","100.25"	
"2002/09/20","99.96"	
"2002/09/21","99.53"	
"2002/09/22","99.53"	
"2002/09/23","99.53"	
"2002/09/24","99.07"	
"2002/09/25","99.04"	
"2002/09/26","99.34"	
"2002/09/27","99.42"	
"2002/09/28","99.18"	
"2002/09/29","99.18"	
"2002/09/30","99.18"	
"2002/10/01","99.1"	
"2002/10/02","99.1"	
"2002/10/03","98.91"	
"2002/10/04","98.78"	
"2002/10/05","98.14"	
"2002/10/06","98.14"	
"2002/10/07","98.14"	
"2002/10/08","98.14"	
"2002/10/09","97.93"	
"2002/10/10","97.82"	
"2002/10/11","98.15"	
"2002/10/12","98.87"	
"2002/10/13","98.87"	
"2002/10/14","98.87"	
"2002/10/15","98.87"	
"2002/10/16","98.73"	
"2002/10/17","98.94"	
"2002/10/18","99.18"	
"2002/10/19","99.09"	
"2002/10/20","99.09"	
"2002/10/21","99.09"	
"2002/10/22","98.75"	
"2002/10/23","99.23"	
"2002/10/24","99.28"	
"2002/10/25","99.59"	
"2002/10/26","100.04"	
"2002/10/27","100.04"	
"2002/10/28","100.04"	
"2002/10/29","99.82"	
"2002/10/30","99.79"	
"2002/10/31","99.98"	
"2002/11/01","100.01"	
"2002/11/02","100.72"	
"2002/11/03","100.72"	
"2002/11/04","100.72"	
"2002/11/05","100.69"	
"2002/11/06","100.91"	
"2002/11/07","101.21"	
"2002/11/08","101.25"	
"2002/11/09","100.9"	
"2002/11/10","100.9"	
"2002/11/11","100.9"	
"2002/11/12","101.02"	
"2002/11/13","100.92"	
"2002/11/14","101.0"	
"2002/11/15","101.27"	
"2002/11/16","101.25"	
"2002/11/17","101.25"	
"2002/11/18","101.25"	
"2002/11/19","101.27"	
"2002/11/20","101.16"	
"2002/11/21","101.36"	
"2002/11/22","101.48"	
"2002/11/23","101.41"	
"2002/11/24","101.41"	
"2002/11/25","101.41"	
"2002/11/26","101.24"	
"2002/11/27","101.28"	
"2002/11/28","101.55"	
"2002/11/29","101.63"	
"2002/11/30","101.71"	
"2002/12/01","101.71"	
"2002/12/02","101.71"	
"2002/12/03","101.57"	
"2002/12/04","101.24"	
"2002/12/05","101.15"	
"2002/12/06","101.37"	
"2002/12/07","101.32"	
"2002/12/08","101.32"	
"2002/12/09","101.32"	
"2002/12/10","101.39"	
"2002/12/11","101.24"	
"2002/12/12","101.44"	
"2002/12/13","101.37"	
"2002/12/14","101.63"	
"2002/12/15","101.63"	
"2002/12/16","101.63"	
"2002/12/17","101.69"	
"2002/12/18","101.5"	
"2002/12/19","101.55"	
"2002/12/20","101.78"	
"2002/12/21","101.79"	
"2002/12/22","101.79"	
"2002/12/23","101.79"	
"2002/12/24","101.72"	
"2002/12/25","101.73"	
"2002/12/26","101.73"	
"2002/12/27","101.73"	
"2002/12/28","101.64"	
"2002/12/29","101.64"	
"2002/12/30","101.64"	
"2002/12/31","101.9"	
