"基金名稱","穩定資本組合"	
"2008/04/18","157.03"	
"2008/04/19","157.03"	
"2008/04/20","157.03"	
"2008/04/21","157.47"	
"2008/04/22","157.75"	
"2008/04/23","158.15"	
"2008/04/24","157.6"	
"2008/04/25","156.72"	
"2008/04/26","156.72"	
"2008/04/27","156.72"	
"2008/04/28","156.94"	
"2008/04/29","157.36"	
"2008/04/30","157.31"	
"2008/05/01","157.31"	
"2008/05/02","157.4"	
"2008/05/03","157.4"	
"2008/05/04","157.4"	
"2008/05/05","157.35"	
"2008/05/06","157.83"	
"2008/05/07","157.15"	
"2008/05/08","157.02"	
"2008/05/09","157.13"	
"2008/05/10","157.13"	
"2008/05/11","157.13"	
"2008/05/12","157.13"	
"2008/05/13","157.44"	
"2008/05/14","156.86"	
"2008/05/15","157.16"	
"2008/05/16","157.67"	
"2008/05/17","157.67"	
"2008/05/18","157.67"	
"2008/05/19","158.19"	
"2008/05/20","157.69"	
"2008/05/21","157.69"	
"2008/05/22","157.57"	
"2008/05/23","156.87"	
"2008/05/24","156.87"	
"2008/05/25","156.87"	
"2008/05/26","156.42"	
"2008/05/27","156.38"	
"2008/05/28","155.73"	
"2008/05/29","155.39"	
"2008/05/30","155.41"	
"2008/05/31","155.41"	
"2008/06/01","155.41"	
"2008/06/02","155.92"	
"2008/06/03","155.41"	
"2008/06/04","155.01"	
"2008/06/05","154.73"	
"2008/06/06","154.92"	
"2008/06/07","154.92"	
"2008/06/08","154.92"	
"2008/06/09","154.92"	
"2008/06/10","152.75"	
"2008/06/11","152.01"	
"2008/06/12","151.46"	
"2008/06/13","150.69"	
"2008/06/14","150.69"	
"2008/06/15","150.69"	
"2008/06/16","151.02"	
"2008/06/17","151.5"	
"2008/06/18","151.96"	
"2008/06/19","151.14"	
"2008/06/20","151.03"	
"2008/06/21","151.03"	
"2008/06/22","151.03"	
"2008/06/23","151.13"	
"2008/06/24","150.77"	
"2008/06/25","151.11"	
"2008/06/26","151.21"	
"2008/06/27","151.09"	
"2008/06/28","151.09"	
"2008/06/29","151.09"	
"2008/06/30","151.16"	
"2008/07/01","151.16"	
"2008/07/02","150.22"	
"2008/07/03","150.25"	
"2008/07/04","149.92"	
"2008/07/05","149.92"	
"2008/07/06","149.92"	
"2008/07/07","150.41"	
"2008/07/08","150.19"	
"2008/07/09","150.4"	
"2008/07/10","150.82"	
"2008/07/11","150.86"	
"2008/07/12","150.86"	
"2008/07/13","150.86"	
"2008/07/14","151.0"	
"2008/07/15","150.36"	
"2008/07/16","150.46"	
"2008/07/17","150.52"	
"2008/07/18","149.79"	
"2008/07/19","149.79"	
"2008/07/20","149.79"	
"2008/07/21","150.38"	
"2008/07/22","150.57"	
"2008/07/23","150.61"	
"2008/07/24","150.75"	
"2008/07/25","150.14"	
"2008/07/26","150.14"	
"2008/07/27","150.14"	
"2008/07/28","150.23"	
"2008/07/29","150.15"	
"2008/07/30","150.43"	
"2008/07/31","150.54"	
"2008/08/01","150.4"	
"2008/08/02","150.4"	
"2008/08/03","150.4"	
"2008/08/04","149.99"	
"2008/08/05","149.42"	
"2008/08/06","149.42"	
"2008/08/07","149.43"	
"2008/08/08","148.92"	
"2008/08/09","148.92"	
"2008/08/10","148.92"	
"2008/08/11","148.41"	
"2008/08/12","148.14"	
"2008/08/13","147.88"	
"2008/08/14","147.96"	
"2008/08/15","147.47"	
"2008/08/16","147.47"	
"2008/08/17","147.47"	
"2008/08/18","147.22"	
"2008/08/19","146.42"	
"2008/08/20","147.12"	
"2008/08/21","146.72"	
"2008/08/22","146.72"	
"2008/08/23","146.72"	
"2008/08/24","146.72"	
"2008/08/25","146.94"	
"2008/08/26","146.93"	
"2008/08/27","147.22"	
"2008/08/28","147.07"	
"2008/08/29","147.31"	
"2008/08/30","147.31"	
"2008/08/31","147.31"	
"2008/09/01","146.54"	
"2008/09/02","146.29"	
"2008/09/03","145.65"	
"2008/09/04","144.96"	
"2008/09/05","144.36"	
"2008/09/06","144.36"	
"2008/09/07","144.36"	
"2008/09/08","145.34"	
"2008/09/09","144.05"	
"2008/09/10","143.79"	
"2008/09/11","142.57"	
"2008/09/12","142.8"	
"2008/09/13","142.8"	
"2008/09/14","142.8"	
"2008/09/15","142.8"	
"2008/09/16","142.46"	
"2008/09/17","140.91"	
"2008/09/18","141.54"	
"2008/09/19","142.19"	
"2008/09/20","142.19"	
"2008/09/21","142.19"	
"2008/09/22","142.37"	
"2008/09/23","142.72"	
"2008/09/24","142.31"	
"2008/09/25","142.06"	
"2008/09/26","141.95"	
"2008/09/27","141.95"	
"2008/09/28","141.95"	
"2008/09/29","140.29"	
"2008/09/30","139.92"	
"2008/10/01","139.92"	
"2008/10/02","138.57"	
"2008/10/03","138.4"	
"2008/10/04","138.4"	
"2008/10/05","138.4"	
"2008/10/06","137.09"	
"2008/10/07","137.09"	
"2008/10/08","134.76"	
"2008/10/09","133.74"	
"2008/10/10","132.14"	
"2008/10/11","132.14"	
"2008/10/12","132.14"	
"2008/10/13","134.26"	
"2008/10/14","134.33"	
"2008/10/15","132.82"	
"2008/10/16","132.18"	
"2008/10/17","131.41"	
"2008/10/18","131.41"	
"2008/10/19","131.41"	
"2008/10/20","132.9"	
"2008/10/21","132.1"	
"2008/10/22","130.01"	
"2008/10/23","129.61"	
"2008/10/24","128.12"	
"2008/10/25","128.12"	
"2008/10/26","128.12"	
"2008/10/27","125.61"	
"2008/10/28","127.5"	
"2008/10/29","128.02"	
"2008/10/30","130.66"	
"2008/10/31","129.66"	
"2008/11/01","129.66"	
"2008/11/02","129.66"	
"2008/11/03","130.45"	
"2008/11/04","131.37"	
"2008/11/05","131.94"	
"2008/11/06","130.09"	
"2008/11/07","130.62"	
"2008/11/08","130.62"	
"2008/11/09","130.62"	
"2008/11/10","131.25"	
"2008/11/11","129.89"	
"2008/11/12","128.93"	
"2008/11/13","129.12"	
"2008/11/14","129.27"	
"2008/11/15","129.27"	
"2008/11/16","129.27"	
"2008/11/17","128.73"	
"2008/11/18","128.25"	
"2008/11/19","127.72"	
"2008/11/20","126.98"	
"2008/11/21","128.02"	
"2008/11/22","128.02"	
"2008/11/23","128.02"	
"2008/11/24","128.73"	
"2008/11/25","129.81"	
"2008/11/26","131.64"	
"2008/11/27","131.35"	
"2008/11/28","131.69"	
"2008/11/29","131.69"	
"2008/11/30","131.69"	
"2008/12/01","130.67"	
"2008/12/02","131.09"	
"2008/12/03","131.96"	
"2008/12/04","131.49"	
"2008/12/05","131.74"	
"2008/12/06","131.74"	
"2008/12/07","131.74"	
"2008/12/08","133.26"	
"2008/12/09","133.34"	
"2008/12/10","134.44"	
"2008/12/11","135.0"	
"2008/12/12","134.95"	
"2008/12/13","134.95"	
"2008/12/14","134.95"	
"2008/12/15","135.99"	
"2008/12/16","137.83"	
"2008/12/17","140.24"	
"2008/12/18","141.46"	
"2008/12/19","139.94"	
"2008/12/20","139.94"	
"2008/12/21","139.94"	
"2008/12/22","138.89"	
"2008/12/23","138.12"	
"2008/12/24","137.99"	
"2008/12/25","137.99"	
"2008/12/26","137.99"	
"2008/12/27","137.99"	
"2008/12/28","137.99"	
"2008/12/29","139.07"	
"2008/12/30","139.12"	
"2008/12/31","139.15"	
