"基金名稱","穩定資本組合"	
"2013/04/19","170.41"	
"2013/04/20","170.41"	
"2013/04/21","170.41"	
"2013/04/22","170.62"	
"2013/04/23","170.69"	
"2013/04/24","171.1"	
"2013/04/25","171.55"	
"2013/04/26","171.89"	
"2013/04/27","171.89"	
"2013/04/28","171.89"	
"2013/04/29","172.35"	
"2013/04/30","172.96"	
"2013/05/01","172.96"	
"2013/05/02","173.06"	
"2013/05/03","172.93"	
"2013/05/04","172.93"	
"2013/05/05","172.93"	
"2013/05/06","173.06"	
"2013/05/07","173.25"	
"2013/05/08","173.79"	
"2013/05/09","173.54"	
"2013/05/10","172.56"	
"2013/05/11","172.56"	
"2013/05/12","172.56"	
"2013/05/13","172.02"	
"2013/05/14","172.05"	
"2013/05/15","172.09"	
"2013/05/16","172.25"	
"2013/05/17","172.25"	
"2013/05/18","172.25"	
"2013/05/19","172.25"	
"2013/05/20","172.44"	
"2013/05/21","172.26"	
"2013/05/22","171.91"	
"2013/05/23","170.26"	
"2013/05/24","170.44"	
"2013/05/25","170.44"	
"2013/05/26","170.44"	
"2013/05/27","170.5"	
"2013/05/28","170.38"	
"2013/05/29","169.7"	
"2013/05/30","169.82"	
"2013/05/31","169.34"	
"2013/06/01","169.34"	
"2013/06/02","169.34"	
"2013/06/03","169.17"	
"2013/06/04","169.5"	
"2013/06/05","168.71"	
"2013/06/06","168.5"	
"2013/06/07","168.94"	
"2013/06/08","168.94"	
"2013/06/09","168.94"	
"2013/06/10","168.7"	
"2013/06/11","167.91"	
"2013/06/12","167.91"	
"2013/06/13","168.12"	
"2013/06/14","168.68"	
"2013/06/15","168.68"	
"2013/06/16","168.68"	
"2013/06/17","169.14"	
"2013/06/18","169.06"	
"2013/06/19","168.69"	
"2013/06/20","165.24"	
"2013/06/21","164.5"	
"2013/06/22","164.5"	
"2013/06/23","164.5"	
"2013/06/24","162.57"	
"2013/06/25","162.72"	
"2013/06/26","163.65"	
"2013/06/27","164.51"	
"2013/06/28","165.14"	
"2013/06/29","165.14"	
"2013/06/30","165.14"	
"2013/07/01","165.14"	
"2013/07/02","165.46"	
"2013/07/03","164.42"	
"2013/07/04","164.78"	
"2013/07/05","164.61"	
"2013/07/06","164.61"	
"2013/07/07","164.61"	
"2013/07/08","163.99"	
"2013/07/09","164.64"	
"2013/07/10","165.06"	
"2013/07/11","167.2"	
"2013/07/12","167.32"	
"2013/07/13","167.32"	
"2013/07/14","167.32"	
"2013/07/15","167.44"	
"2013/07/16","167.64"	
"2013/07/17","167.86"	
"2013/07/18","167.83"	
"2013/07/19","167.67"	
"2013/07/20","167.67"	
"2013/07/21","167.67"	
"2013/07/22","168.32"	
"2013/07/23","168.99"	
"2013/07/24","168.74"	
"2013/07/25","168.34"	
"2013/07/26","168.54"	
"2013/07/27","168.54"	
"2013/07/28","168.54"	
"2013/07/29","168.05"	
"2013/07/30","168.21"	
"2013/07/31","167.9"	
"2013/08/01","168.44"	
"2013/08/02","168.7"	
"2013/08/03","168.7"	
"2013/08/04","168.7"	
"2013/08/05","168.79"	
"2013/08/06","168.75"	
"2013/08/07","168.24"	
"2013/08/08","168.7"	
"2013/08/09","168.87"	
"2013/08/10","168.87"	
"2013/08/11","168.87"	
"2013/08/12","169.05"	
"2013/08/13","168.9"	
"2013/08/14","168.9"	
"2013/08/15","168.12"	
"2013/08/16","168.19"	
"2013/08/17","168.19"	
"2013/08/18","168.19"	
"2013/08/19","167.6"	
"2013/08/20","167.09"	
"2013/08/21","166.71"	
"2013/08/22","166.27"	
"2013/08/23","166.77"	
"2013/08/24","166.77"	
"2013/08/25","166.77"	
"2013/08/26","167.0"	
"2013/08/27","166.68"	
"2013/08/28","166.17"	
"2013/08/29","166.37"	
"2013/08/30","166.21"	
"2013/08/31","166.21"	
"2013/09/01","166.21"	
"2013/09/02","166.46"	
"2013/09/03","166.63"	
"2013/09/04","166.79"	
"2013/09/05","166.57"	
"2013/09/06","166.7"	
"2013/09/07","166.7"	
"2013/09/08","166.7"	
"2013/09/09","167.69"	
"2013/09/10","168.23"	
"2013/09/11","168.52"	
"2013/09/12","168.78"	
"2013/09/13","168.69"	
"2013/09/14","168.69"	
"2013/09/15","168.69"	
"2013/09/16","169.78"	
"2013/09/17","169.6"	
"2013/09/18","170.11"	
"2013/09/19","171.66"	
"2013/09/20","171.66"	
"2013/09/21","171.66"	
"2013/09/22","171.66"	
"2013/09/23","171.31"	
"2013/09/24","171.36"	
"2013/09/25","171.34"	
"2013/09/26","171.46"	
"2013/09/27","171.51"	
"2013/09/28","171.51"	
"2013/09/29","171.51"	
"2013/09/30","171.01"	
"2013/10/01","171.01"	
"2013/10/02","171.37"	
"2013/10/03","171.71"	
"2013/10/04","171.72"	
"2013/10/05","171.72"	
"2013/10/06","171.72"	
"2013/10/07","171.21"	
"2013/10/08","171.23"	
"2013/10/09","171.15"	
"2013/10/10","171.34"	
"2013/10/11","172.0"	
"2013/10/12","172.0"	
"2013/10/13","172.0"	
"2013/10/14","172.0"	
"2013/10/15","172.09"	
"2013/10/16","172.18"	
"2013/10/17","173.19"	
"2013/10/18","174.08"	
"2013/10/19","174.08"	
"2013/10/20","174.08"	
"2013/10/21","174.21"	
"2013/10/22","174.55"	
"2013/10/23","174.53"	
"2013/10/24","174.62"	
"2013/10/25","174.23"	
"2013/10/26","174.23"	
"2013/10/27","174.23"	
"2013/10/28","174.5"	
"2013/10/29","174.47"	
"2013/10/30","174.76"	
"2013/10/31","174.24"	
"2013/11/01","173.6"	
"2013/11/02","173.6"	
"2013/11/03","173.6"	
"2013/11/04","173.48"	
"2013/11/05","173.14"	
"2013/11/06","173.33"	
"2013/11/07","173.0"	
"2013/11/08","172.46"	
"2013/11/09","172.46"	
"2013/11/10","172.46"	
"2013/11/11","172.48"	
"2013/11/12","172.47"	
"2013/11/13","172.32"	
"2013/11/14","173.22"	
"2013/11/15","173.71"	
"2013/11/16","173.71"	
"2013/11/17","173.71"	
"2013/11/18","174.57"	
"2013/11/19","174.43"	
"2013/11/20","174.14"	
"2013/11/21","173.74"	
"2013/11/22","174.05"	
"2013/11/23","174.05"	
"2013/11/24","174.05"	
"2013/11/25","174.22"	
"2013/11/26","174.36"	
"2013/11/27","174.38"	
"2013/11/28","174.6"	
"2013/11/29","174.61"	
"2013/11/30","174.61"	
"2013/12/01","174.61"	
"2013/12/02","174.26"	
"2013/12/03","173.93"	
"2013/12/04","173.34"	
"2013/12/05","173.13"	
"2013/12/06","173.5"	
"2013/12/07","173.5"	
"2013/12/08","173.5"	
"2013/12/09","173.89"	
"2013/12/10","173.98"	
"2013/12/11","173.65"	
"2013/12/12","173.0"	
"2013/12/13","172.74"	
"2013/12/14","172.74"	
"2013/12/15","172.74"	
"2013/12/16","172.81"	
"2013/12/17","172.85"	
"2013/12/18","173.43"	
"2013/12/19","173.0"	
"2013/12/20","172.9"	
"2013/12/21","172.9"	
"2013/12/22","172.9"	
"2013/12/23","173.32"	
"2013/12/24","173.35"	
"2013/12/25","173.35"	
"2013/12/26","173.35"	
"2013/12/27","173.93"	
"2013/12/28","173.93"	
"2013/12/29","173.93"	
"2013/12/30","174.21"	
"2013/12/31","174.5"	
