"基金名稱","穩定資本組合"	
"2010/04/19","155.86"	
"2010/04/20","156.16"	
"2010/04/21","156.11"	
"2010/04/22","155.81"	
"2010/04/23","155.32"	
"2010/04/24","155.32"	
"2010/04/25","155.32"	
"2010/04/26","155.9"	
"2010/04/27","155.27"	
"2010/04/28","154.35"	
"2010/04/29","154.61"	
"2010/04/30","154.97"	
"2010/05/01","154.97"	
"2010/05/02","154.97"	
"2010/05/03","154.7"	
"2010/05/04","153.88"	
"2010/05/05","152.78"	
"2010/05/06","151.21"	
"2010/05/07","150.63"	
"2010/05/08","150.63"	
"2010/05/09","150.63"	
"2010/05/10","152.54"	
"2010/05/11","151.75"	
"2010/05/12","151.77"	
"2010/05/13","152.1"	
"2010/05/14","151.27"	
"2010/05/15","151.27"	
"2010/05/16","151.27"	
"2010/05/17","150.21"	
"2010/05/18","150.51"	
"2010/05/19","149.72"	
"2010/05/20","149.05"	
"2010/05/21","149.05"	
"2010/05/22","149.05"	
"2010/05/23","149.05"	
"2010/05/24","149.72"	
"2010/05/25","148.34"	
"2010/05/26","148.35"	
"2010/05/27","148.86"	
"2010/05/28","149.52"	
"2010/05/29","149.52"	
"2010/05/30","149.52"	
"2010/05/31","149.47"	
"2010/06/01","149.06"	
"2010/06/02","148.81"	
"2010/06/03","149.38"	
"2010/06/04","148.39"	
"2010/06/05","148.39"	
"2010/06/06","148.39"	
"2010/06/07","147.46"	
"2010/06/08","147.8"	
"2010/06/09","147.96"	
"2010/06/10","148.58"	
"2010/06/11","149.15"	
"2010/06/12","149.15"	
"2010/06/13","149.15"	
"2010/06/14","149.73"	
"2010/06/15","150.19"	
"2010/06/16","150.19"	
"2010/06/17","150.84"	
"2010/06/18","151.17"	
"2010/06/19","151.17"	
"2010/06/20","151.17"	
"2010/06/21","151.93"	
"2010/06/22","151.46"	
"2010/06/23","151.27"	
"2010/06/24","151.43"	
"2010/06/25","151.09"	
"2010/06/26","151.09"	
"2010/06/27","151.09"	
"2010/06/28","151.5"	
"2010/06/29","150.34"	
"2010/06/30","150.02"	
"2010/07/01","150.02"	
"2010/07/02","150.52"	
"2010/07/03","150.52"	
"2010/07/04","150.52"	
"2010/07/05","150.51"	
"2010/07/06","151.29"	
"2010/07/07","151.86"	
"2010/07/08","152.13"	
"2010/07/09","152.53"	
"2010/07/10","152.53"	
"2010/07/11","152.53"	
"2010/07/12","152.35"	
"2010/07/13","152.7"	
"2010/07/14","153.24"	
"2010/07/15","153.36"	
"2010/07/16","153.44"	
"2010/07/17","153.44"	
"2010/07/18","153.44"	
"2010/07/19","153.22"	
"2010/07/20","153.48"	
"2010/07/21","153.59"	
"2010/07/22","153.93"	
"2010/07/23","154.39"	
"2010/07/24","154.39"	
"2010/07/25","154.39"	
"2010/07/26","154.68"	
"2010/07/27","154.99"	
"2010/07/28","155.13"	
"2010/07/29","155.37"	
"2010/07/30","155.64"	
"2010/07/31","155.64"	
"2010/08/01","155.64"	
"2010/08/02","156.8"	
"2010/08/03","157.43"	
"2010/08/04","157.45"	
"2010/08/05","157.47"	
"2010/08/06","157.89"	
"2010/08/07","157.89"	
"2010/08/08","157.89"	
"2010/08/09","158.31"	
"2010/08/10","157.34"	
"2010/08/11","156.47"	
"2010/08/12","155.64"	
"2010/08/13","155.58"	
"2010/08/14","155.58"	
"2010/08/15","155.58"	
"2010/08/16","156.07"	
"2010/08/17","156.52"	
"2010/08/18","156.71"	
"2010/08/19","156.64"	
"2010/08/20","156.1"	
"2010/08/21","156.1"	
"2010/08/22","156.1"	
"2010/08/23","155.84"	
"2010/08/24","155.7"	
"2010/08/25","155.47"	
"2010/08/26","155.63"	
"2010/08/27","155.59"	
"2010/08/28","155.59"	
"2010/08/29","155.59"	
"2010/08/30","155.8"	
"2010/08/31","155.74"	
"2010/09/01","156.35"	
"2010/09/02","156.8"	
"2010/09/03","157.03"	
"2010/09/04","157.03"	
"2010/09/05","157.03"	
"2010/09/06","157.53"	
"2010/09/07","157.37"	
"2010/09/08","157.04"	
"2010/09/09","157.23"	
"2010/09/10","157.02"	
"2010/09/11","157.02"	
"2010/09/12","157.02"	
"2010/09/13","158.04"	
"2010/09/14","158.81"	
"2010/09/15","159.01"	
"2010/09/16","158.35"	
"2010/09/17","158.61"	
"2010/09/18","158.61"	
"2010/09/19","158.61"	
"2010/09/20","158.98"	
"2010/09/21","159.31"	
"2010/09/22","160.32"	
"2010/09/23","160.32"	
"2010/09/24","160.7"	
"2010/09/25","160.7"	
"2010/09/26","160.7"	
"2010/09/27","161.34"	
"2010/09/28","161.42"	
"2010/09/29","162.05"	
"2010/09/30","162.16"	
"2010/10/01","162.16"	
"2010/10/02","162.16"	
"2010/10/03","162.16"	
"2010/10/04","162.78"	
"2010/10/05","163.24"	
"2010/10/06","164.28"	
"2010/10/07","164.36"	
"2010/10/08","164.54"	
"2010/10/09","164.54"	
"2010/10/10","164.54"	
"2010/10/11","164.94"	
"2010/10/12","164.52"	
"2010/10/13","165.35"	
"2010/10/14","166.13"	
"2010/10/15","165.64"	
"2010/10/16","165.64"	
"2010/10/17","165.64"	
"2010/10/18","165.22"	
"2010/10/19","164.83"	
"2010/10/20","164.69"	
"2010/10/21","165.25"	
"2010/10/22","165.03"	
"2010/10/23","165.03"	
"2010/10/24","165.03"	
"2010/10/25","165.76"	
"2010/10/26","165.24"	
"2010/10/27","163.85"	
"2010/10/28","164.18"	
"2010/10/29","164.57"	
"2010/10/30","164.57"	
"2010/10/31","164.57"	
"2010/11/01","165.41"	
"2010/11/02","165.8"	
"2010/11/03","166.47"	
"2010/11/04","167.78"	
"2010/11/05","168.06"	
"2010/11/06","168.06"	
"2010/11/07","168.06"	
"2010/11/08","167.65"	
"2010/11/09","166.94"	
"2010/11/10","165.94"	
"2010/11/11","165.83"	
"2010/11/12","164.63"	
"2010/11/13","164.63"	
"2010/11/14","164.63"	
"2010/11/15","163.85"	
"2010/11/16","162.79"	
"2010/11/17","162.08"	
"2010/11/18","162.87"	
"2010/11/19","163.13"	
"2010/11/20","163.13"	
"2010/11/21","163.13"	
"2010/11/22","163.31"	
"2010/11/23","162.0"	
"2010/11/24","161.69"	
"2010/11/25","161.57"	
"2010/11/26","160.84"	
"2010/11/27","160.84"	
"2010/11/28","160.84"	
"2010/11/29","160.32"	
"2010/11/30","159.95"	
"2010/12/01","160.52"	
"2010/12/02","161.44"	
"2010/12/03","162.05"	
"2010/12/04","162.05"	
"2010/12/05","162.05"	
"2010/12/06","162.49"	
"2010/12/07","162.25"	
"2010/12/08","161.12"	
"2010/12/09","161.36"	
"2010/12/10","161.33"	
"2010/12/11","161.33"	
"2010/12/12","161.33"	
"2010/12/13","161.66"	
"2010/12/14","162.02"	
"2010/12/15","161.12"	
"2010/12/16","160.48"	
"2010/12/17","160.88"	
"2010/12/18","160.88"	
"2010/12/19","160.88"	
"2010/12/20","160.73"	
"2010/12/21","161.35"	
"2010/12/22","161.52"	
"2010/12/23","161.48"	
"2010/12/24","161.51"	
"2010/12/25","161.51"	
"2010/12/26","161.51"	
"2010/12/27","161.51"	
"2010/12/28","161.6"	
"2010/12/29","161.92"	
"2010/12/30","162.66"	
"2010/12/31","163.15"	
