"基金名稱","穩定資本組合"	
"2019/04/19","189.47"	
"2019/04/20","189.47"	
"2019/04/21","189.47"	
"2019/04/22","189.47"	
"2019/04/23","189.32"	
"2019/04/24","189.38"	
"2019/04/25","188.92"	
"2019/04/26","189.16"	
"2019/04/27","189.16"	
"2019/04/28","189.16"	
"2019/04/29","189.36"	
"2019/04/30","189.5"	
"2019/05/01","189.5"	
"2019/05/02","189.26"	
"2019/05/03","189.64"	
"2019/05/04","189.64"	
"2019/05/05","189.64"	
"2019/05/06","188.87"	
"2019/05/07","188.91"	
"2019/05/08","188.38"	
"2019/05/09","187.56"	
"2019/05/10","187.93"	
"2019/05/11","187.93"	
"2019/05/12","187.93"	
"2019/05/13","187.93"	
"2019/05/14","187.03"	
"2019/05/15","187.5"	
"2019/05/16","187.51"	
"2019/05/17","187.08"	
"2019/05/18","187.08"	
"2019/05/19","187.08"	
"2019/05/20","186.71"	
"2019/05/21","186.67"	
"2019/05/22","186.6"	
"2019/05/23","186.22"	
"2019/05/24","186.63"	
"2019/05/25","186.63"	
"2019/05/26","186.63"	
"2019/05/27","186.68"	
"2019/05/28","186.81"	
"2019/05/29","186.36"	
"2019/05/30","186.23"	
"2019/05/31","186.31"	
"2019/06/01","186.31"	
"2019/06/02","186.31"	
"2019/06/03","186.66"	
"2019/06/04","186.99"	
"2019/06/05","187.7"	
"2019/06/06","187.89"	
"2019/06/07","187.89"	
"2019/06/08","187.89"	
"2019/06/09","187.89"	
"2019/06/10","189.04"	
"2019/06/11","189.35"	
"2019/06/12","188.73"	
"2019/06/13","188.78"	
"2019/06/14","188.42"	
"2019/06/15","188.42"	
"2019/06/16","188.42"	
"2019/06/17","188.45"	
"2019/06/18","189.23"	
"2019/06/19","190.13"	
"2019/06/20","191.41"	
"2019/06/21","190.9"	
"2019/06/22","190.9"	
"2019/06/23","190.9"	
"2019/06/24","191.41"	
"2019/06/25","191.16"	
"2019/06/26","190.68"	
"2019/06/27","191.27"	
"2019/06/28","191.54"	
"2019/06/29","191.54"	
"2019/06/30","191.54"	
"2019/07/01","191.54"	
"2019/07/02","192.04"	
"2019/07/03","192.23"	
"2019/07/04","192.23"	
"2019/07/05","191.59"	
"2019/07/06","191.59"	
"2019/07/07","191.59"	
"2019/07/08","190.97"	
"2019/07/09","190.64"	
"2019/07/10","190.99"	
"2019/07/11","191.29"	
"2019/07/12","191.38"	
"2019/07/13","191.38"	
"2019/07/14","191.38"	
"2019/07/15","191.78"	
"2019/07/16","191.47"	
"2019/07/17","191.48"	
"2019/07/18","191.48"	
"2019/07/19","191.7"	
"2019/07/20","191.7"	
"2019/07/21","191.7"	
"2019/07/22","191.54"	
"2019/07/23","191.58"	
"2019/07/24","191.95"	
"2019/07/25","191.89"	
"2019/07/26","191.74"	
"2019/07/27","191.74"	
"2019/07/28","191.74"	
"2019/07/29","191.46"	
"2019/07/30","191.34"	
"2019/07/31","191.15"	
"2019/08/01","190.9"	
"2019/08/02","190.37"	
"2019/08/03","190.37"	
"2019/08/04","190.37"	
"2019/08/05","189.72"	
"2019/08/06","189.57"	
"2019/08/07","190.23"	
"2019/08/08","190.58"	
"2019/08/09","190.4"	
"2019/08/10","190.4"	
"2019/08/11","190.4"	
"2019/08/12","190.55"	
"2019/08/13","189.93"	
"2019/08/14","189.87"	
"2019/08/15","189.93"	
"2019/08/16","190.38"	
"2019/08/17","190.38"	
"2019/08/18","190.38"	
"2019/08/19","190.85"	
"2019/08/20","190.95"	
"2019/08/21","191.06"	
"2019/08/22","190.58"	
"2019/08/23","190.7"	
"2019/08/24","190.7"	
"2019/08/25","190.7"	
"2019/08/26","190.38"	
"2019/08/27","190.76"	
"2019/08/28","190.84"	
"2019/08/29","190.93"	
"2019/08/30","190.93"	
"2019/08/31","190.93"	
"2019/09/01","190.93"	
"2019/09/02","190.74"	
"2019/09/03","190.68"	
"2019/09/04","191.76"	
"2019/09/05","191.72"	
"2019/09/06","192.09"	
"2019/09/07","192.09"	
"2019/09/08","192.09"	
"2019/09/09","191.77"	
"2019/09/10","191.26"	
"2019/09/11","191.46"	
"2019/09/12","191.42"	
"2019/09/13","191.33"	
"2019/09/14","191.33"	
"2019/09/15","191.33"	
"2019/09/16","190.92"	
"2019/09/17","190.96"	
"2019/09/18","191.31"	
"2019/09/19","191.31"	
"2019/09/20","191.38"	
"2019/09/21","191.38"	
"2019/09/22","191.38"	
"2019/09/23","191.41"	
"2019/09/24","191.63"	
"2019/09/25","190.75"	
"2019/09/26","190.92"	
"2019/09/27","190.79"	
"2019/09/28","190.79"	
"2019/09/29","190.79"	
"2019/09/30","190.8"	
"2019/10/01","190.8"	
"2019/10/02","190.27"	
"2019/10/03","190.85"	
"2019/10/04","191.11"	
"2019/10/05","191.11"	
"2019/10/06","191.11"	
"2019/10/07","191.11"	
"2019/10/08","190.63"	
"2019/10/09","190.43"	
"2019/10/10","190.26"	
"2019/10/11","190.94"	
"2019/10/12","190.94"	
"2019/10/13","190.94"	
"2019/10/14","191.21"	
"2019/10/15","191.43"	
"2019/10/16","191.59"	
"2019/10/17","192.0"	
"2019/10/18","191.89"	
"2019/10/19","191.89"	
"2019/10/20","191.89"	
"2019/10/21","191.9"	
"2019/10/22","191.98"	
"2019/10/23","191.93"	
"2019/10/24","192.18"	
"2019/10/25","192.03"	
"2019/10/26","192.03"	
"2019/10/27","192.03"	
"2019/10/28","192.1"	
"2019/10/29","192.33"	
"2019/10/30","192.44"	
"2019/10/31","193.19"	
"2019/11/01","193.57"	
"2019/11/02","193.57"	
"2019/11/03","193.57"	
"2019/11/04","193.82"	
"2019/11/05","193.36"	
"2019/11/06","193.32"	
"2019/11/07","192.92"	
"2019/11/08","192.63"	
"2019/11/09","192.63"	
"2019/11/10","192.63"	
"2019/11/11","192.01"	
"2019/11/12","192.24"	
"2019/11/13","192.03"	
"2019/11/14","191.95"	
"2019/11/15","192.27"	
"2019/11/16","192.27"	
"2019/11/17","192.27"	
"2019/11/18","192.78"	
"2019/11/19","193.12"	
"2019/11/20","192.87"	
"2019/11/21","192.18"	
"2019/11/22","192.34"	
"2019/11/23","192.34"	
"2019/11/24","192.34"	
"2019/11/25","192.91"	
"2019/11/26","193.25"	
"2019/11/27","193.32"	
"2019/11/28","193.17"	
"2019/11/29","192.54"	
"2019/11/30","192.54"	
"2019/12/01","192.54"	
"2019/12/02","192.32"	
"2019/12/03","192.65"	
"2019/12/04","192.38"	
"2019/12/05","192.6"	
"2019/12/06","192.8"	
"2019/12/07","192.8"	
"2019/12/08","192.8"	
"2019/12/09","192.95"	
"2019/12/10","192.87"	
"2019/12/11","193.04"	
"2019/12/12","193.11"	
"2019/12/13","194.31"	
"2019/12/14","194.31"	
"2019/12/15","194.31"	
"2019/12/16","194.28"	
"2019/12/17","194.56"	
"2019/12/18","194.25"	
"2019/12/19","194.33"	
"2019/12/20","194.44"	
"2019/12/21","194.44"	
"2019/12/22","194.44"	
"2019/12/23","194.13"	
"2019/12/24","194.25"	
"2019/12/25","194.25"	
"2019/12/26","194.25"	
"2019/12/27","195.09"	
"2019/12/28","195.09"	
"2019/12/29","195.09"	
"2019/12/30","195.01"	
"2019/12/31","195.12"	
